"","participant_id","environment","room","type","case","mean","median","q5","q25","q75","q95","sd"
"177","3","outdoor",NA,"pm25","redu",-7.14037680566096,-12.6037959667853,-57.7116752323106,-33.1402831402831,11.2946972901684,0.697571767840798,-32.4992152477131
"178","3","outdoor",NA,"temp","after",-0.29082143519377,-0.36,-7.52,-3.58,3.09,7.1875,4.6410881987149
"179","3","outdoor",NA,"temp","before",5.67730958230958,4.85,-5.91,0.0925,12.8,18.0435,7.55541082363709
"180","3","outdoor",NA,"temp","redu",105.12252204988,107.422680412371,-27.2419627749577,3970.27027027027,75.859375,60.1657106437221,38.5726559805952
"181","3","ratio",NA,"pm1","after",0.689766551845411,0.390544681400035,0.144244534972838,0.269084525507759,0.589803693922431,2.25052674497145,1.33816871594139
"182","3","ratio",NA,"pm1","before",1.97863628587652,0.538211208621196,0.219984532685727,0.348966231015476,1.28786922051498,11.1190932313425,3.90210768858911
"183","3","ratio",NA,"pm1","redu",65.1392953435174,27.4365388263572,34.4296923007276,22.8909557452781,54.2031376690106,79.7597996693861,65.7065149725473
"184","3","ratio",NA,"pm10","after",0.943923431674863,0.518828381002307,0.0722110486055166,0.24585029577434,1.00782302407378,3.38631913721841,1.52601512995726
"185","3","ratio",NA,"pm10","before",1.5157954276712,0.573250703838495,0.176092192664005,0.28777854231726,1.2958781459846,7.68415101316284,2.26791804074888
"186","3","ratio",NA,"pm10","redu",37.7275182096922,9.49363384497832,58.9924757520058,14.5696222537318,22.2285654560495,55.931121975379,32.7129507090403
"187","3","ratio",NA,"pm1num","after",0.264701558978931,0.171732767665094,0.0734443727431077,0.112846152862053,0.285555650130049,0.827853232100288,0.277891624479793
"188","3","ratio",NA,"pm1num","before",0.85250085511057,0.262420882676145,0.0855463937787122,0.176632930212671,0.562847797116666,4.58952327509318,1.79091186110345
"189","3","ratio",NA,"pm1num","redu",68.9499949012252,34.5582691766835,14.1467343052583,36.1126191326932,49.2659202731392,81.9621084265341,84.4832327868679
"190","3","ratio",NA,"pm25","after",0.676778123090155,0.420073569524287,0.10479178135472,0.258306629953013,0.676915445065874,2.25325830594374,0.875829729165053
"191","3","ratio",NA,"pm25","before",1.81965941614999,0.526965420573466,0.181731062957888,0.326779738909394,1.14193040347983,9.51606561593455,3.47623002014769
"192","3","ratio",NA,"pm25","redu",62.807428847203,20.2844146647905,42.3368907609355,20.9539028291366,40.7218300692322,76.3215345828355,74.8051848097255
"193","3","ratio",NA,"temp","after",-13.1567049983186,-2.61857656910469,-49.2405971068818,-7.03497394711521,6.1084539661066,18.6607668895538,186.207383143093
"194","3","ratio",NA,"temp","before",0.132321267700325,1.73404683350768,-22.8588235294118,1.04927172926481,4.46176298890835,18.8566107303,52.0991270113289
"195","3","ratio",NA,"temp","redu",10043.0010209057,251.00956436152,-115.411773241634,770.462545678644,-36.9067335331756,1.03859513009645,-257.409795182561
"196","5","indoor",NA,"pm1","after",2.71037773445961,2.102,0.4833,0.995,3.674,6.18475,2.9380309104437
"197","5","indoor",NA,"pm1","before",5.24552865727578,4.449,1.264,2.717,6.717,12.23645,3.63597029015762
"198","5","indoor",NA,"pm1","redu",48.3297506972878,52.75342773657,61.7642405063291,63.3787265366213,45.3029626321274,49.4563374181237,19.195409313525
"199","5","indoor",NA,"pm10","after",4.10473348494694,2.8055,0.747,1.507,4.80625,11.9637,4.59050727844361
"200","5","indoor",NA,"pm10","before",7.01498122899974,5.6345,1.755,3.44175,8.476,16.35145,6.26616951055301
"201","5","indoor",NA,"pm10","redu",41.4861800630616,50.2085366935842,57.4358974358974,56.2141352509624,43.29577630958,26.8340116625743,26.7414124256832
"202","5","indoor",NA,"pm1num","after",8.26248689625298,7.0565,4.133,5.099,9.8365,13.93635,5.35131386656043
