"","deployment","room","participant_id","environment","pm","peak_idx","valley_idx_b","valley_idx_a","peak_hgt","k_val","conv_tol","cumm_pm","hepa","peak_width"
"1","SS","daycare","front","indoor","pm1",9,1,52,2.9468,-0.0118763340389983,5.30608692896789e-06,112.2246,FALSE,51
"2","SS","daycare","front","indoor","pm1",59,56,61,1.671,-0.292912363999252,1.36728272827737e-06,6.3462,TRUE,5
"3","SS","daycare","front","indoor","pm1",282,270,310,2.6642,-0.0106299337965036,3.18108972833465e-07,75.928,TRUE,40
"4","SS","daycare","front","indoor","pm1",347,345,350,2.2586,-0.223806417180985,5.63524252590118e-06,9.2191,FALSE,5
"5","SS","daycare","front","indoor","pm1",539,531,564,4.4608,-0.0467755305345248,5.69410258708693e-06,82.0608,TRUE,33
"6","SS","daycare","front","indoor","pm1",776,774,778,1.579,-0.131444160298954,4.27179784681465e-06,6.3327,FALSE,4
"7","SS","daycare","front","indoor","pm1",948,946,951,1.6717,-0.212635815525202,8.27788753505676e-08,7.1576,TRUE,5
"8","SS","daycare","front","indoor","pm1",987,854,998,2.6239,-0.0281566203008007,5.34179264694815e-08,285.0888,FALSE,144
"9","SS","daycare","front","indoor","pm1",1188,1187,1191,2.1208,-0.187366265361949,1.56944747331793e-07,7.7248,FALSE,4
"10","SS","daycare","front","indoor","pm1",1197,1196,1200,1.6464,-0.253364338804015,1.38158590030587e-06,5.5564,TRUE,4
"11","SS","daycare","front","indoor","pm1",1436,1422,1568,4.7158,-0.00595737274509003,3.66860826869182e-06,356.9231,FALSE,146
"12","SS","daycare","front","indoor","pm1",1453,1434,1471,3.0171,-0.0256575135615005,9.01469353960564e-08,67.7988,TRUE,37
"13","SS","daycare","front","indoor","pm1",1682,1681,1688,2.3392,-0.101491624749542,4.41864140326956e-06,12.0332,TRUE,7
"14","SS","daycare","front","indoor","pm1",1707,1704,1710,2.0906,-0.501439526756622,4.02617281528288e-06,6.7001,FALSE,6
"15","SS","daycare","front","indoor","pm1",1947,1945,1949,1.9656,-0.566187121094277,9.18222628327998e-06,5.9269,TRUE,4
"16","SS","daycare","front","indoor","pm1",2084,2081,2086,2.5124,-0.674532884289647,1.50586331511565e-06,8.4889,FALSE,5
"17","SS","daycare","front","indoor","pm1",2227,2225,2230,1.3152,-0.333306056208683,5.27386440948405e-06,4.3504,TRUE,5
"18","SS","daycare","front","indoor","pm1",2794,2791,2797,1.1558,-0.22327360262074,8.3909688030649e-07,4.8191,TRUE,6
"19","SS","daycare","front","indoor","pm1",2890,2291,3034,5.1248,-0.00419022369161199,3.61147999875796e-06,1827.0481,FALSE,743
"20","SS","daycare","front","indoor","pm1",3076,3072,3107,2.2778,-0.0127510388841893,5.92733461679915e-07,60.3163,TRUE,35
"21","SS","daycare","front","indoor","pm1",3091,3089,3095,1.9109,-0.115786143421628,1.11260948566601e-07,10.844,FALSE,6
"22","SS","daycare","front","indoor","pm1",3291,3288,3301,3.4175,-0.0778362589119136,3.64780459094815e-06,32.3997,FALSE,13
"23","SS","daycare","front","indoor","pm1",3559,3554,3561,1.9015,-0.37751004371863,1.82663133575821e-06,9.5049,FALSE,7
"24","SS","daycare","front","indoor","pm1",3759,3750,3763,3.2227,-0.315102127159251,1.25470089990337e-06,26.481,FALSE,13
"25","SS","daycare","front","indoor","pm1",3985,3978,4000,2.3862,-0.0103490657073764,2.70415866004357e-07,40.2526,FALSE,22
"26","SS","daycare","front","indoor","pm1",4200,4195,4202,1.8284,-0.234468392395541,3.05135339956574e-06,11.2598,FALSE,7
"27","SS","daycare","front","indoor","pm1",4450,4449,4454,2.6056,-0.382090155205002,5.08085336459513e-06,7.5031,FALSE,5
"28","SS","daycare","front","indoor","pm1",4661,4660,4663,2.9115,-0.492178983236076,2.0463156892156e-07,6.8978,FALSE,3
"29","SS","daycare","front","indoor","pm1",4887,4877,4890,2.068,-0.196796151674158,8.27573734424025e-06,20.0011,TRUE,13
"30","SS","daycare","front","indoor","pm1",5023,5021,5025,2.323,-0.372198884169901,1.84212055898058e-06,7.3791,FALSE,4
"31","SS","daycare","front","indoor","pm1",5244,5241,5247,2.0122,-0.18364431324844,6.83572269205432e-07,10.3028,TRUE,6
"32","SS","daycare","front","indoor","pm1",5386,5384,5400,2.4017,-0.0196761992272059,3.68254103769931e-06,28.4471,FALSE,16
"33","SS","daycare","front","indoor","pm1",5480,5475,5488,2.3809,-0.0515730895060402,2.5794278905948e-06,21.8218,TRUE,13
"34","SS","daycare","front","indoor","pm1",5719,5716,5742,2.4943,-0.0121664684293017,3.67372901634799e-06,44.627,FALSE,26
"35","SS","daycare","front","indoor","pm1",5867,5860,5872,1.9442,-0.0921739577120383,9.35184129234834e-07,20.158,TRUE,12
"36","SS","daycare","front","indoor","pm1",6002,5985,6016,4.0714,-0.0516256343474746,4.79276185940358e-06,57.2973,FALSE,31
"37","SS","daycare","front","indoor","pm1",6213,6210,6215,1.5871,-0.269518912831407,7.16095113741788e-08,7.9967,FALSE,5
"38","SS","daycare","front","indoor","pm1",6457,6448,6478,3.3031,-0.0251868047824819,4.22381952034642e-06,72.6484,FALSE,30
"39","SS","daycare","front","indoor","pm1",6469,6117,6889,3.8775,-0.000786183642655183,9.86821633290112e-07,1723.5745,TRUE,772
"40","SS","daycare","front","indoor","pm1",6662,6659,6665,1.9298,-0.576484091438524,1.45213593316379e-06,5.889,FALSE,6
"41","SS","daycare","front","indoor","pm1",7063,7060,7065,1.3748,-0.407329086595939,6.58727851930995e-06,4.8783,FALSE,5
"42","SS","daycare","front","indoor","pm1",7105,7094,7108,1.9707,-0.23760892688224,7.00893482388276e-06,20.0431,TRUE,14
"43","SS","daycare","front","indoor","pm1",7284,7283,7287,1.8746,-0.365453528446958,5.44133304663512e-06,5.6264,FALSE,4
"44","SS","daycare","front","indoor","pm1",7426,7411,7453,2.0256,0.00132190121487506,3.12684771871606e-08,70.1109,TRUE,42
"45","SS","daycare","front","indoor","pm1",7654,7651,7657,2.7795,-0.389739777669464,8.32084983779754e-06,9.3335,FALSE,6
"46","SS","daycare","front","indoor","pm1",7912,7862,8100,4.9804,-0.00435888403935426,9.73015233333695e-06,681.7804,FALSE,238
"47","SS","daycare","front","indoor","pm1",8171,8166,8173,2.3104,-0.339177970870773,7.79218536330991e-06,13.5572,FALSE,7
"48","SS","daycare","front","indoor","pm1",8378,8374,8382,1.9162,-0.138544592019543,2.46943333243818e-07,13.6473,FALSE,8
"49","SS","daycare","front","indoor","pm1",8660,8658,8664,1.7049,-0.240367164637937,4.65741844229982e-06,6.5046,FALSE,6
"50","SS","daycare","front","indoor","pm1",8872,7453,9679,5.0212,-0.000677644765709984,3.56427248598775e-07,6384.4107,TRUE,2226
"51","SS","daycare","front","indoor","pm1",8995,8994,8997,1.6414,-0.332719397375098,7.52100678257068e-07,4.3264,FALSE,3
"52","SS","daycare","front","indoor","pm1",10281,10280,10283,1.0565,-0.317482745254127,3.05470848375212e-06,2.8397,TRUE,3
"53","SS","daycare","front","indoor","pm1",10496,10493,10498,1.437,-0.504696909583752,2.87421430857104e-06,5.6152,TRUE,5
"54","SS","daycare","front","indoor","pm1",10746,10742,10775,2.4401,-0.00243816046755051,1.61323363636096e-06,57.5973,TRUE,33
"55","SS","daycare","front","indoor","pm1",11005,11004,11007,1.7921,-0.367894424883788,5.95359285111925e-06,4.9343,TRUE,3
"56","SS","daycare","front","indoor","pm1",11371,11369,11373,1.7394,-0.228833447485934,1.65468230384999e-07,6.4149,TRUE,4
"57","SS","daycare","front","indoor","pm1",11757,11755,11759,1.359,-0.196631054921857,3.9051154388434e-06,5.3357,TRUE,4
"58","SS","daycare","front","indoor","pm1",12167,11959,12213,3.381,-0.00131270048825712,6.29727424591175e-08,592.8383,TRUE,254
"59","SS","daycare","front","indoor","pm25",59,57,81,2.6322,-0.0101151962904909,4.9753820922808e-06,48.9689,TRUE,24
"60","SS","daycare","front","indoor","pm25",93,1,131,4.0597,-0.0146734197069761,7.4898581248003e-08,346.4795,FALSE,130
"61","SS","daycare","front","indoor","pm25",275,205,414,5.087,-0.00659980345351472,1.26416823655316e-06,574.2984,TRUE,209
"62","SS","daycare","front","indoor","pm25",347,345,349,2.8963,-0.359345224032187,7.07728889104813e-06,9.8836,FALSE,4
"63","SS","daycare","front","indoor","pm25",534,531,564,4.5482,-0.03252820791323,1.02749515420354e-06,92.7848,TRUE,33
"64","SS","daycare","front","indoor","pm25",859,854,865,2.7862,-0.0968188566952634,4.71967759287446e-06,23.3298,FALSE,11
"65","SS","daycare","front","indoor","pm25",948,946,951,1.9928,-0.176944113795531,5.61460398150895e-07,8.8065,TRUE,5
"66","SS","daycare","front","indoor","pm25",1148,1147,1151,1.9105,-0.228753736679461,2.80013690420585e-06,7.215,TRUE,4
"67","SS","daycare","front","indoor","pm25",1188,1187,1191,2.1776,-0.185217700636483,2.34015051071973e-07,7.9457,FALSE,4
"68","SS","daycare","front","indoor","pm25",1349,1345,1360,1.8059,-0.0177426357124252,6.4124119711974e-06,24.6434,TRUE,15
"69","SS","daycare","front","indoor","pm25",1435,1299,1626,13.7065,-0.00908986205527283,3.34259210607002e-06,1185.275,FALSE,327
"70","SS","daycare","front","indoor","pm25",1556,1412,1722,6.4018,-0.00346772309847238,4.228285564527e-07,968.3008,TRUE,310
"71","SS","daycare","front","indoor","pm25",1638,1626,1645,2.2553,-0.0431003038369262,1.55684909935695e-06,40.1896,FALSE,19
"72","SS","daycare","front","indoor","pm25",1840,1835,1854,4.8225,-0.0950461574902523,3.45385206870711e-06,51.6743,FALSE,19
"73","SS","daycare","front","indoor","pm25",1947,1925,1949,2.6725,-0.406316701122906,1.86045417118541e-06,46.9397,TRUE,24
"74","SS","daycare","front","indoor","pm25",2084,2081,2086,2.6204,-0.623633267153062,5.80033270210629e-06,9.2007,FALSE,5
"75","SS","daycare","front","indoor","pm25",2318,2317,2321,1.6163,-0.195268522407319,5.90380788657549e-07,5.8478,TRUE,4
"76","SS","daycare","front","indoor","pm25",2475,2325,2502,3.2051,-0.00234051501466273,4.31525625645647e-07,422.4606,FALSE,177
"77","SS","daycare","front","indoor","pm25",2550,2549,2552,1.3114,-0.403883030866258,2.61168689853591e-07,3.6091,TRUE,3
"78","SS","daycare","front","indoor","pm25",2675,2502,3070,6.2706,-0.000873155776990537,4.71109917449407e-06,1729.6854,FALSE,568
"79","SS","daycare","front","indoor","pm25",2872,2869,2874,1.6581,-0.263160919859352,1.04845742461207e-06,7.1826,TRUE,5
"80","SS","daycare","front","indoor","pm25",3076,3044,3123,3.469,-0.0123367733050299,4.80271099356385e-07,182.6052,TRUE,79
"81","SS","daycare","front","indoor","pm25",3169,3161,3196,4.5211,-0.0266319291428999,2.17134778958369e-06,104.5852,FALSE,35
"82","SS","daycare","front","indoor","pm25",3548,3547,3550,2.0608,-0.521673523238835,6.93966198093361e-07,4.9023,FALSE,3
"83","SS","daycare","front","indoor","pm25",3759,3753,3763,3.6007,-0.302933575969511,2.01493108770248e-07,23.4202,FALSE,10
"84","SS","daycare","front","indoor","pm25",3985,3981,3989,2.4539,-0.072497930207374,1.45025071270864e-06,17.4588,FALSE,8
"85","SS","daycare","front","indoor","pm25",4200,4195,4202,2.0266,-0.22919061909101,4.30067056683699e-07,12.569,FALSE,7
"86","SS","daycare","front","indoor","pm25",4450,4449,4454,2.6116,-0.378483254515046,5.21547773295557e-06,7.5567,FALSE,5
"87","SS","daycare","front","indoor","pm25",4661,4660,4663,2.9115,-0.487541619376944,2.73585487463682e-06,6.9231,FALSE,3
"88","SS","daycare","front","indoor","pm25",4856,4854,4858,1.9967,-0.338454797583033,1.1743050647587e-06,6.9806,TRUE,4
"89","SS","daycare","front","indoor","pm25",5023,5021,5025,2.3656,-0.347813689100277,9.72296149054395e-06,7.7571,FALSE,4
"90","SS","daycare","front","indoor","pm25",5069,5068,5077,2.1442,-0.0424884286694835,3.19206670563282e-06,16.4737,TRUE,9
"91","SS","daycare","front","indoor","pm25",5280,5278,5284,1.8446,-0.0740533433915119,3.15857701203112e-06,10.9234,TRUE,6
"92","SS","daycare","front","indoor","pm25",5360,5356,5378,2.6531,-0.00661011139147815,7.53849582136181e-06,44.8684,FALSE,22
"93","SS","daycare","front","indoor","pm25",5480,5475,5482,2.459,-0.320375177102218,6.358632557014e-06,13.6077,TRUE,7
"94","SS","daycare","front","indoor","pm25",5727,5726,5729,1.5398,-0.275788436043943,8.62783042106577e-06,4.9205,TRUE,3
"95","SS","daycare","front","indoor","pm25",5743,5694,5985,2.8427,0.000294480092610546,8.70646293269809e-07,756.6454,FALSE,291
"96","SS","daycare","front","indoor","pm25",5951,5950,5953,2.0927,-0.379374838708856,1.5373463698754e-06,5.7578,TRUE,3
"97","SS","daycare","front","indoor","pm25",6002,5985,6012,4.4732,-0.0660136140794969,8.67765554634081e-06,65.8895,FALSE,27
"98","SS","daycare","front","indoor","pm25",6213,6212,6215,2.3206,-0.374083481070786,8.49572771385527e-06,6.6117,FALSE,3
"99","SS","daycare","front","indoor","pm25",6457,6446,6513,4.3369,-0.0129123810437813,6.04357399582231e-07,176.4929,FALSE,67
"100","SS","daycare","front","indoor","pm25",6469,6117,6864,3.9927,-0.00063722652074757,4.69634626153034e-06,1764.8083,TRUE,747
"101","SS","daycare","front","indoor","pm25",6662,6659,6665,2.4642,-0.401406221443688,1.87160966038319e-06,9.2501,FALSE,6
"102","SS","daycare","front","indoor","pm25",7063,7060,7067,1.5569,-0.169238240601756,2.64134039993816e-06,7.8341,FALSE,7
"103","SS","daycare","front","indoor","pm25",7105,7104,7108,2.0708,-0.229622973694553,5.94536615191304e-07,7.5398,TRUE,4
"104","SS","daycare","front","indoor","pm25",7284,7283,7287,2.2539,-0.373323560462959,1.19384961342707e-06,6.6259,FALSE,4
"105","SS","daycare","front","indoor","pm25",7426,7418,7438,2.3044,-0.0193507874983401,2.29927646692028e-06,36.0079,TRUE,20
"106","SS","daycare","front","indoor","pm25",7567,7565,7570,3.1126,-0.292758776647771,3.14822065436513e-06,11.5617,FALSE,5
"107","SS","daycare","front","indoor","pm25",7899,7703,8178,6.2053,-0.00381562327221395,9.19605693588521e-06,1425.1759,FALSE,475
"108","SS","daycare","front","indoor","pm25",8516,8510,8519,2.3413,-0.154636933420222,5.40695635965936e-07,17.5451,FALSE,9
"109","SS","daycare","front","indoor","pm25",8732,8731,8737,1.7217,-0.146482108124633,9.60800905553367e-06,7.5862,FALSE,6
"110","SS","daycare","front","indoor","pm25",8995,8994,8997,2.1653,-0.17486915400413,2.52631199812072e-06,6.7976,FALSE,3
"111","SS","daycare","front","indoor","pm25",9195,7453,9651,7.1266,-0.00147258640652024,1.98554959586565e-06,6929.678,TRUE,2198
"112","SS","daycare","front","indoor","pm25",10496,10493,10498,1.6353,-0.548908629996676,9.9908080746815e-06,6.2415,TRUE,5
"113","SS","daycare","front","indoor","pm25",10746,10728,10800,3.3037,-0.0051182958821949,7.66305016559601e-06,152.2888,TRUE,72
"114","SS","daycare","front","indoor","pm25",11086,11083,11088,2.2017,-0.444096236698646,2.3062275928776e-06,8.7887,TRUE,5
"115","SS","daycare","front","indoor","pm25",11371,11370,11373,1.8505,-0.225404248411159,1.25818270231708e-06,5.5815,TRUE,3
"116","SS","daycare","front","indoor","pm25",11698,11697,11701,1.4436,-0.178205834217833,1.67541522851436e-06,6.0927,TRUE,4
"117","SS","daycare","front","indoor","pm25",12167,11916,12213,5.4881,-0.00649666618756263,1.89638621730667e-07,982.9148,TRUE,297
"118","SS","daycare","front","indoor","pm10",35,32,37,7.9168,-0.831070799145503,8.02354831701533e-07,23.0722,TRUE,5
"119","SS","daycare","front","indoor","pm10",182,166,238,21.7393,-0.0254403243764464,2.3304981702824e-06,544.69,FALSE,72
"120","SS","daycare","front","indoor","pm10",257,196,321,17.4076,-0.0190645048016049,2.13229820314568e-06,828.2221,TRUE,125
"121","SS","daycare","front","indoor","pm10",406,404,408,11.765,-1.76462760981519,2.0149519917195e-06,27.0506,FALSE,4
"122","SS","daycare","front","indoor","pm10",467,424,473,9.5998,-0.344354138255294,1.86891220149585e-08,270.4287,TRUE,49
"123","SS","daycare","front","indoor","pm10",820,818,822,3.0535,-0.660491949739106,6.42907588914375e-06,6.9561,TRUE,4
"124","SS","daycare","front","indoor","pm10",880,877,882,3.6812,-0.520860197822933,6.80485422735699e-06,13.2035,FALSE,5
"125","SS","daycare","front","indoor","pm10",1185,1184,1189,3.509,-0.409507618982059,4.04549358844001e-06,9.6783,TRUE,5
"126","SS","daycare","front","indoor","pm10",1216,1214,1218,3.8145,-0.681061566782677,1.25966958832985e-06,9.5698,FALSE,4
"127","SS","daycare","front","indoor","pm10",1436,1336,1614,34.4026,-0.00876699115020725,2.38277039892873e-06,2743.2798,FALSE,278
"128","SS","daycare","front","indoor","pm10",1448,1410,1713,19.0139,-0.000790151050761087,1.43342910047905e-06,2118.2162,TRUE,303
"129","SS","daycare","front","indoor","pm10",1842,1836,1848,21.4378,-0.436001359142882,6.26354171655889e-06,156.4479,FALSE,12
"130","SS","daycare","front","indoor","pm10",1877,1874,1949,16.4415,-0.00223439459923101,4.68078280472407e-07,426.3937,TRUE,75
"131","SS","daycare","front","indoor","pm10",2093,2092,2095,3.1636,-1.28600063519373,3.58391688658904e-06,5.2241,TRUE,3
"132","SS","daycare","front","indoor","pm10",2106,2105,2108,5.0663,-0.997475181790713,9.97420868664199e-06,9.362,FALSE,3
"133","SS","daycare","front","indoor","pm10",2319,2317,2321,2.6718,-0.635797505083376,3.10099966855899e-06,7.7001,TRUE,4
"134","SS","daycare","front","indoor","pm10",2454,2443,2459,4.9101,-0.0933323819885322,9.42741702166123e-06,53.3257,FALSE,16
"135","SS","daycare","front","indoor","pm10",2550,2549,2552,1.8824,-0.648247309499675,8.52503903286941e-07,4.1801,TRUE,3
"136","SS","daycare","front","indoor","pm10",2674,2667,2723,16.0476,-0.0346961665419499,2.17398992151896e-06,372.4398,FALSE,56
"137","SS","daycare","front","indoor","pm10",2804,2803,2806,7.6618,-0.556027342706428,7.47415320194363e-06,16.1793,TRUE,3
"138","SS","daycare","front","indoor","pm10",2919,2723,3034,14.5519,-0.00269748137481888,4.59592363418128e-06,1950.8292,FALSE,311
"139","SS","daycare","front","indoor","pm10",3009,3008,3011,11.1916,-1.70815978857782,4.34785838576389e-06,16.1311,TRUE,3
"140","SS","daycare","front","indoor","pm10",3169,3160,3257,24.6484,-0.0134453781435999,3.02474474240985e-06,830.3033,FALSE,97
"141","SS","daycare","front","indoor","pm10",3243,3242,3246,1.7898,-0.249283009267937,8.53250566812838e-08,5.8041,TRUE,4
"142","SS","daycare","front","indoor","pm10",3373,3371,3375,2.8452,-0.48964473062187,3.80439469150652e-07,7.8166,FALSE,4
"143","SS","daycare","front","indoor","pm10",3687,3684,3689,4.2893,-0.615678247766672,5.3874158970791e-06,12.9469,FALSE,5
"144","SS","daycare","front","indoor","pm10",3910,3909,3912,4.7056,-0.763111853052913,8.83849388844483e-06,10.0239,FALSE,3
"145","SS","daycare","front","indoor","pm10",4153,4151,4155,5.3678,-0.543962876144235,3.33869841965548e-06,14.9153,FALSE,4
"146","SS","daycare","front","indoor","pm10",4449,4447,4452,1.9156,-0.711325636012629,1.571831151884e-06,4.3974,TRUE,5
"147","SS","daycare","front","indoor","pm10",4454,4453,4456,4.6135,-1.07612923455195,1.86273623728297e-06,7.7038,FALSE,3
"148","SS","daycare","front","indoor","pm10",4661,4660,4663,2.9115,-0.450168312091569,1.26004876434128e-06,7.1472,FALSE,3
"149","SS","daycare","front","indoor","pm10",4856,4855,4858,1.9967,-0.338454797583033,1.1743050647587e-06,5.6884,TRUE,3
"150","SS","daycare","front","indoor","pm10",4913,4912,4917,4.8154,-0.408653747241937,4.59659804642211e-06,13.8505,FALSE,5
"151","SS","daycare","front","indoor","pm10",5091,5089,5094,4.6355,-0.520695596666937,6.0516802714151e-06,13.0999,TRUE,5
"152","SS","daycare","front","indoor","pm10",5140,5139,5143,2.4374,-0.297252771325235,7.53345788365998e-06,7.6314,FALSE,4
"153","SS","daycare","front","indoor","pm10",5308,5307,5311,2.0124,-0.132185605589167,4.14803393233165e-07,7.8638,TRUE,4
"154","SS","daycare","front","indoor","pm10",5411,5410,5414,4.5567,-0.471315425717985,2.09348227961029e-06,11.3605,FALSE,4
"155","SS","daycare","front","indoor","pm10",5527,5526,5529,5.3779,-0.996026830972119,5.33452091007482e-06,9.4541,TRUE,3
"156","SS","daycare","front","indoor","pm10",5692,5690,5694,6.1711,-0.899566011961687,3.83269348456927e-06,15.0972,FALSE,4
"157","SS","daycare","front","indoor","pm10",5762,5760,5764,1.8098,-0.113824266795759,4.52133124441219e-06,7.685,TRUE,4
"158","SS","daycare","front","indoor","pm10",5977,5960,5985,7.9938,-0.132086801446417,4.53504290314835e-06,105.4085,FALSE,25
"159","SS","daycare","front","indoor","pm10",5978,5977,5980,3.4723,-0.653458961386589,5.70678485596513e-07,7.5282,TRUE,3
"160","SS","daycare","front","indoor","pm10",6202,6201,6204,2.7647,-0.287148159983534,6.77003484784397e-07,8.0858,FALSE,3
"161","SS","daycare","front","indoor","pm10",6260,6253,6269,3.779,-0.0334886806511193,1.36444474683951e-07,45.0568,TRUE,16
"162","SS","daycare","front","indoor","pm10",6404,6401,6425,15.7503,-0.0835415890632115,9.16937084962607e-06,121.9076,FALSE,24
"163","SS","daycare","front","indoor","pm10",6469,6467,6471,3.9927,-0.339346160760599,4.50037701501756e-06,12.9396,TRUE,4
"164","SS","daycare","front","indoor","pm10",6708,6688,6715,3.5385,-0.0428231528962367,4.16404328227493e-06,72.7262,TRUE,27
"165","SS","daycare","front","indoor","pm10",6731,6723,6735,14.5889,-0.889025434885206,7.36634855247868e-06,66.0014,FALSE,12
"166","SS","daycare","front","indoor","pm10",7063,7062,7067,2.9784,-0.48812131121674,6.2513034224642e-06,7.9353,FALSE,5
"167","SS","daycare","front","indoor","pm10",7077,7073,7081,4.4695,-0.497611822018024,7.95610800479842e-06,18.2775,TRUE,8
"168","SS","daycare","front","indoor","pm10",7284,7283,7287,2.92,-0.535804922040514,4.22552121954402e-06,7.3514,FALSE,4
"169","SS","daycare","front","indoor","pm10",7307,7306,7310,1.981,-0.147031006511498,9.76589407600668e-07,7.6809,TRUE,4
"170","SS","daycare","front","indoor","pm10",7580,7578,7587,12.8875,-0.221647819504015,2.09708951712351e-06,56.3691,FALSE,9
"171","SS","daycare","front","indoor","pm10",7584,7554,7836,4.1258,-0.000915552642048685,9.74455705165369e-06,818.2017,TRUE,282
"172","SS","daycare","front","indoor","pm10",7937,7788,8045,15.1531,-0.00319661276820555,5.53600151608227e-06,1443.0443,FALSE,257
"173","SS","daycare","front","indoor","pm10",8106,8103,8109,2.9545,-0.158724987134503,3.65495971959147e-07,15.0148,TRUE,6
"174","SS","daycare","front","indoor","pm10",8177,8176,8180,9.0972,-0.654176359563181,6.00881638332954e-06,19.8732,FALSE,4
"175","SS","daycare","front","indoor","pm10",8309,8129,8322,13.3631,-0.115298305520923,7.41694744326082e-07,955.9828,TRUE,193
"176","SS","daycare","front","indoor","pm10",8511,8510,8514,4.614,-0.433383620442861,3.36428197863576e-06,11.8935,FALSE,4
"177","SS","daycare","front","indoor","pm10",8734,8467,9146,8.7993,0.00130552080249992,7.78878882635924e-06,3120.4526,TRUE,679
"178","SS","daycare","front","indoor","pm10",9010,9002,9018,11.979,-0.0897552140396284,2.50539915926386e-06,116.1158,FALSE,16
"179","SS","daycare","front","indoor","pm10",9194,9146,9405,18.6188,-0.00528592294519182,8.39506340835324e-07,1357.6772,TRUE,259
"180","SS","daycare","front","indoor","pm10",9503,9486,9620,9.5329,0.00100192210798049,2.54384299916788e-06,508.3606,TRUE,134
"181","SS","daycare","front","indoor","pm10",10437,10434,10439,6.8081,-0.757871401286165,8.3556608858556e-07,14.618,TRUE,5
"182","SS","daycare","front","indoor","pm10",10769,10729,10791,11.8452,-0.0518911253651794,2.2647390703574e-06,310.4828,TRUE,62
"183","SS","daycare","front","indoor","pm10",11022,11020,11030,7.0549,-0.134560631715418,2.12331492669479e-06,35.0199,TRUE,10
"184","SS","daycare","front","indoor","pm10",11353,11352,11357,2.0536,-0.214413342586869,4.43672819096102e-07,8.4713,TRUE,5
"185","SS","daycare","front","indoor","pm10",11567,11566,11570,5.355,-1.23529642463133,4.81077199755756e-06,9.1465,TRUE,4
"186","SS","daycare","front","indoor","pm10",12143,11913,12213,18.1819,-0.00746027014140538,4.66041072139318e-07,2167.2593,TRUE,300
"187","SS","daycare","kitchen","indoor","pm1",10,1,20,2.3563,-0.0471103301651628,6.31220827086819e-07,34.1313,TRUE,19
"188","SS","daycare","kitchen","indoor","pm1",23,20,27,1.9732,-0.149313852187977,3.12497253085623e-06,11.0982,FALSE,7
"189","SS","daycare","kitchen","indoor","pm1",254,250,290,2.0913,-0.00644561475757029,9.27294495436097e-06,63.649,TRUE,40
"190","SS","daycare","kitchen","indoor","pm1",264,261,266,1.3727,-0.460653359745513,1.57528371904898e-06,5.4732,FALSE,5
"191","SS","daycare","kitchen","indoor","pm1",576,575,578,1.3488,-0.144197402975781,2.75843586461088e-06,4.5423,FALSE,3
"192","SS","daycare","kitchen","indoor","pm1",583,582,585,2.0601,-0.34328996381967,1.06809548490697e-06,5.4337,TRUE,3
"193","SS","daycare","kitchen","indoor","pm1",781,641,832,2.6542,-0.00582716826261848,4.69724032424934e-06,390.9608,FALSE,191
"194","SS","daycare","kitchen","indoor","pm1",796,784,807,2.2696,-0.0293114411276193,7.82770482144157e-06,37.6453,TRUE,23
"195","SS","daycare","kitchen","indoor","pm1",991,965,994,1.9281,-0.154140777573798,5.00471118890198e-07,46.8397,FALSE,29
"196","SS","daycare","kitchen","indoor","pm1",1166,1162,1168,2.135,-0.277990982069758,6.34165708994546e-06,9.7872,TRUE,6
"197","SS","daycare","kitchen","indoor","pm1",1211,1208,1224,2.7194,-0.0345849765459056,8.24300067552825e-06,30.5676,FALSE,16
"198","SS","daycare","kitchen","indoor","pm1",1407,1405,1410,1.8499,-0.354009779837579,8.89858123383582e-07,6.3334,TRUE,5
"199","SS","daycare","kitchen","indoor","pm1",1627,1625,1632,1.5422,-0.127111763618693,9.98946025344602e-08,8.9283,TRUE,7
"200","SS","daycare","kitchen","indoor","pm1",1677,1676,1679,1.6151,-0.409344467707741,4.79653580130743e-06,4.3043,FALSE,3
"201","SS","daycare","kitchen","indoor","pm1",1838,1837,1840,1.3691,-0.430832439442041,7.01139325945572e-07,3.6228,TRUE,3
"202","SS","daycare","kitchen","indoor","pm1",1877,1862,1897,2.728,-0.012934294429945,3.79660900824635e-06,66.4699,FALSE,35
"203","SS","daycare","kitchen","indoor","pm1",2083,2081,2086,1.5072,-0.225368541533793,7.90293342256651e-06,6.2041,TRUE,5
"204","SS","daycare","kitchen","indoor","pm1",2343,2336,2378,2.0487,-0.00784387177110782,1.48991007314423e-06,71.1634,TRUE,42
"205","SS","daycare","kitchen","indoor","pm1",2554,1897,2642,8.5481,-0.00531666569840941,1.10546773169051e-06,1922.3084,FALSE,745
"206","SS","daycare","kitchen","indoor","pm1",2560,2559,2562,1.3283,-1.19962278917678,9.2141587060635e-06,2.1533,TRUE,3
"207","SS","daycare","kitchen","indoor","pm1",2819,2809,2821,2.272,-0.452651478378079,5.18834903785984e-06,21.3685,FALSE,12
"208","SS","daycare","kitchen","indoor","pm1",3087,3085,3090,1.282,-0.352134557421806,3.20501406035374e-06,4.4391,FALSE,5
"209","SS","daycare","kitchen","indoor","pm1",3401,3400,3403,1.6466,-0.263324988596823,1.44129444771547e-06,4.9925,FALSE,3
"210","SS","daycare","kitchen","indoor","pm1",3404,3401,3406,1.2908,-1.38964031593255,2.60149249042032e-06,2.3557,TRUE,5
