"","deployment","room","participant_id","environment","pm","peak_idx","valley_idx_b","valley_idx_a","peak_hgt","k_val","conv_tol","cumm_pm","hepa","peak_width"
"106","LF","daycare","class3","indoor","pm10",361,91,451,3.07153816369302,-0.000414171523588067,1.02031396285852e-06,999.824255700476,TRUE,360
"107","LF","daycare","class3","indoor","pm10",541,451,1441,6.2188687656127,-0.00157037315886382,3.99492926475975e-06,3878.7325723349,TRUE,990
"108","LF","daycare","class3","indoor","pm10",1021,409,1429,19.9057997346747,-0.00705114481774944,2.09877525483578e-06,9902.31881967637,FALSE,1020
"109","LF","daycare","class3","indoor","pm10",1891,1801,2161,3.37841849640547,-0.00268295960924862,2.98449905873514e-06,837.448155896477,TRUE,360
"110","LF","daycare","class3","indoor","pm10",1905,1429,2517,15.300977758474,-0.00425849565973361,7.35172106939372e-06,8192.89662436611,FALSE,1088
"111","LF","daycare","class3","indoor","pm10",3241,3151,3421,3.99081156601912,-0.00138652070595071,7.27200070425354e-07,878.421180540855,TRUE,270
"112","LF","daycare","class3","indoor","pm10",3781,3421,4501,4.08835753666966,-0.0006067731094339,2.83836830401621e-06,3817.78962093137,TRUE,1080
"113","LF","daycare","class3","indoor","pm10",5131,4771,5851,4.68692617648499,-0.000824734016462262,3.37102984554494e-06,3935.97664212074,TRUE,1080
"114","LF","daycare","class3","indoor","pm10",5849,5713,5917,5.26708841087175,-0.00221595450371221,7.36738174974437e-08,942.615368617415,FALSE,204
"115","LF","daycare","class3","indoor","pm10",6121,5917,6257,10.2195562325503,-0.00866075153309452,1.1035670250107e-06,1935.64289864377,FALSE,340
"116","LF","daycare","class3","indoor","pm10",6661,5851,6841,5.3734520149229,-0.00551878714779408,1.27031466934383e-07,3674.9428548162,TRUE,990
"117","LF","daycare","class3","indoor","pm10",7291,7201,7561,5.78983144977033,-0.00417498823990571,2.74561895137066e-06,1207.03568546061,TRUE,360
"118","LF","daycare","class3","indoor","pm10",7831,7561,8191,3.05509193644549,-0.00240234937523862,3.83654008681148e-06,1549.96538898601,TRUE,630
"119","LF","daycare","class3","indoor","pm10",8641,8551,8821,3.21180665911817,-0.00463514041865593,5.4659454342595e-06,585.406677205859,TRUE,270
