"","deployment","room","participant_id","environment","pm","peak_idx","valley_idx_b","valley_idx_a","peak_hgt","k_val","conv_tol","cumm_pm","hepa","total_pm","peak_width"
"703","IB","residential","105","indoor","pm1",4294,4284,4315,31.289,-0.0269678459125327,9.56630292336338e-07,461.918,TRUE,35366.201,31
"704","IB","residential","105","indoor","pm1",5926,5925,5936,10.626,-0.108619188462871,4.11788859158088e-06,65.469,TRUE,35366.201,11
"705","IB","residential","105","indoor","pm1",7094,7091,7104,6.793,-0.126878642236505,5.65328383499793e-06,42.715,TRUE,35366.201,13
"706","IB","residential","105","indoor","pm1",8028,8016,8074,53.551,-0.0274004750578373,5.52803166092467e-08,1398.429,FALSE,50532.895,58
"707","IB","residential","105","indoor","pm1",8566,8563,8577,12.472,-0.00513476179459811,4.03309590212624e-06,127.842,FALSE,50532.895,14
"708","IB","residential","105","indoor","pm1",11119,11118,11129,10.243,-0.202530138708037,6.60546353240623e-06,35.128,TRUE,35366.201,11
"709","IB","residential","105","indoor","pm1",11138,11137,11149,11.281,-0.145889929460538,6.32951608134793e-06,63.182,FALSE,50532.895,12
"710","IB","residential","105","indoor","pm1",12543,12542,12553,6.797,-0.0167392593150371,6.86005284368417e-06,58.044,TRUE,35366.201,11
"711","IB","residential","105","indoor","pm1",13225,13224,13235,6.406,-0.0164876094411223,3.06635995636253e-06,31.683,TRUE,35366.201,11
"712","IB","residential","105","indoor","pm1",14112,14110,14123,41.582,-0.110154171632344,2.57931551255502e-06,198.96,FALSE,50532.895,13
"713","IB","residential","105","indoor","pm1",14508,14507,14521,10.866,-0.0394555747501712,6.2893303342131e-06,122.415,FALSE,50532.895,14
"714","IB","residential","105","indoor","pm1",16183,16181,16193,20.029,-0.14809246681616,2.42375819340352e-06,99.481,TRUE,35366.201,12
"715","IB","residential","105","indoor","pm1",19154,19153,19165,11.698,-1.30423746069917,9.73005002283919e-06,33.005,TRUE,35366.201,12
"716","IB","residential","105","indoor","pm25",3,1,13,12.826,-0.0316540814202255,3.43553052352212e-07,119.196,FALSE,56589.617,12
"717","IB","residential","105","indoor","pm25",330,327,340,15.697,-0.247516426646395,6.37134859647399e-06,66.034,TRUE,41764.661,13
"718","IB","residential","105","indoor","pm25",3625,3624,3636,8.119,0.0797640344357352,9.95820173144193e-06,44.499,TRUE,41764.661,12
"719","IB","residential","105","indoor","pm25",4294,4284,4315,31.289,-0.0269678459125327,9.56630292336338e-07,461.918,TRUE,41764.661,31
"720","IB","residential","105","indoor","pm25",5926,5925,5936,10.626,-0.108619188462871,4.11788859158088e-06,65.469,TRUE,41764.661,11
"721","IB","residential","105","indoor","pm25",8028,8016,8074,53.551,-0.0274004750578373,5.52803166092467e-08,1398.429,FALSE,56589.617,58
"722","IB","residential","105","indoor","pm25",8566,8563,8577,12.472,-0.00513476179459811,4.03309590212624e-06,127.842,FALSE,56589.617,14
"723","IB","residential","105","indoor","pm25",11119,11118,11129,10.243,-0.202530138708037,6.60546353240623e-06,35.128,TRUE,41764.661,11
"724","IB","residential","105","indoor","pm25",14112,14110,14123,41.582,-0.110154171632344,2.57931551255502e-06,198.96,FALSE,56589.617,13
"725","IB","residential","105","indoor","pm25",16183,16181,16193,20.029,-0.14809246681616,2.42375819340352e-06,99.481,TRUE,41764.661,12
"726","IB","residential","105","indoor","pm25",19154,19153,19165,11.698,-1.30423746069917,9.73005002283919e-06,33.005,TRUE,41764.661,12
"727","IB","residential","105","indoor","pm10",330,327,340,15.697,-0.247516426646395,6.37134859647399e-06,66.034,TRUE,99880.85,13
"728","IB","residential","105","indoor","pm10",4294,4284,4304,31.289,-0.0730837750028402,4.08219542002986e-06,253.192,TRUE,99880.85,20
"729","IB","residential","105","indoor","pm10",5926,5925,5936,10.626,-0.108619188462871,4.11788859158088e-06,65.469,TRUE,99880.85,11
"730","IB","residential","105","indoor","pm10",8028,8016,8072,53.551,-0.0267934687534617,3.2620428405097e-06,1375.903,FALSE,100714.748,56
"731","IB","residential","105","indoor","pm10",14112,14110,14123,41.582,-0.110154171632344,2.57931551255502e-06,198.96,FALSE,100714.748,13
"732","IB","residential","105","indoor","pm10",16183,16181,16193,20.029,-0.14809246681616,2.42375819340352e-06,99.481,TRUE,99880.85,12
"733","IB","residential","105","indoor","pm10",19154,19153,19165,11.698,-1.30423746069917,9.73005002283919e-06,33.005,TRUE,99880.85,12
"734","IB","residential","206","indoor","pm1",392,391,403,7.588,0.0922827144103584,3.1848058262103e-06,26.27,TRUE,92542.159,12
"735","IB","residential","206","indoor","pm1",517,513,527,26.12,-0.1100702128432,1.85906078918403e-06,194.608,FALSE,123236.963,14
"736","IB","residential","206","indoor","pm1",906,855,916,10.178,-0.0222499538363469,3.86676931628048e-07,99.518,TRUE,92542.159,61
"737","IB","residential","206","indoor","pm1",2646,2640,2656,78.695,-0.134503255410225,2.08278169292133e-06,510.047,FALSE,123236.963,16
"738","IB","residential","206","indoor","pm1",2723,2722,2733,8.501,-0.0867665012805167,1.99348288235303e-06,50.781,TRUE,92542.159,11
"739","IB","residential","206","indoor","pm1",3021,3020,3068,42.829,-0.0412676331935519,2.97123804864281e-06,684.754,TRUE,92542.159,48
"740","IB","residential","206","indoor","pm1",3082,3075,3093,15.104,-0.034790409346527,6.1075313533335e-06,150.65,FALSE,123236.963,18
"741","IB","residential","206","indoor","pm1",3395,3394,3406,6.924,0.0263087089996757,4.090873181424e-06,53.787,TRUE,92542.159,12
"742","IB","residential","206","indoor","pm1",3447,3446,3457,16.285,-0.0823880760355258,4.91660635467928e-06,100.036,FALSE,123236.963,11
"743","IB","residential","206","indoor","pm1",4093,4092,4104,8.405,-0.0582067147733602,6.52406207249362e-06,81.822,TRUE,92542.159,12
"744","IB","residential","206","indoor","pm1",4355,4350,4368,32.303,-0.042835565795834,4.2069728391834e-06,348.134,TRUE,92542.159,18
"745","IB","residential","206","indoor","pm1",4886,4884,4896,18.312,-0.0102148586020663,9.80848834866639e-06,163.516,FALSE,123236.963,12
"746","IB","residential","206","indoor","pm1",5093,5092,5103,13.55,-0.0864949896009555,7.82274652815795e-06,80.504,FALSE,123236.963,11
"747","IB","residential","206","indoor","pm1",5201,5187,5237,22.264,-0.0209902216009729,9.42730304757288e-06,502.788,TRUE,92542.159,50
"748","IB","residential","206","indoor","pm1",5515,5514,5525,11.259,-0.00520885756373852,5.09988517243319e-06,68.896,FALSE,123236.963,11
"749","IB","residential","206","indoor","pm1",5522,5521,5532,10.544,0.00693828406596888,4.18187988041135e-06,43.507,TRUE,92542.159,11
"750","IB","residential","206","indoor","pm1",6049,6038,6059,17.915,-0.0255284830782933,1.8647858891383e-06,165.371,FALSE,123236.963,21
"751","IB","residential","206","indoor","pm1",6292,6291,6302,10.788,-0.106723109421079,3.10496712510369e-06,60.985,TRUE,92542.159,11
"752","IB","residential","206","indoor","pm1",6663,6660,6674,8.274,-0.077277285236196,3.54745517450189e-07,66.718,TRUE,92542.159,14
"753","IB","residential","206","indoor","pm1",7561,7557,7572,15.425,-0.0818812801435932,7.17032347897939e-06,103.582,FALSE,123236.963,15
"754","IB","residential","206","indoor","pm1",7955,7945,7965,8.113,-0.0271437709079474,8.22316196490726e-07,75.32,TRUE,92542.159,20
"755","IB","residential","206","indoor","pm1",8303,8302,8313,7.537,-0.0977524251978508,2.17439909124989e-06,42.741,TRUE,92542.159,11
"756","IB","residential","206","indoor","pm1",8518,8517,8528,11.358,-0.0723100428501481,9.57162785184281e-06,71.948,TRUE,92542.159,11
"757","IB","residential","206","indoor","pm1",8536,8530,8547,17.596,-0.0977353065948147,9.00723839547084e-06,122.515,FALSE,123236.963,17
"758","IB","residential","206","indoor","pm1",8799,8797,8810,15.584,-0.0759220517473018,5.08744939614937e-06,95.531,FALSE,123236.963,13
"759","IB","residential","206","indoor","pm1",8903,8902,8914,13.897,0.0597757533143576,6.86480825607142e-06,43.83,TRUE,92542.159,12
"760","IB","residential","206","indoor","pm1",9482,9481,9492,25.745,0.0205344262405565,5.06077757173436e-06,101.642,TRUE,92542.159,11
"761","IB","residential","206","indoor","pm1",9739,9733,9749,13.59,-0.0675447087780927,1.61432192858074e-06,91.681,FALSE,123236.963,16
"762","IB","residential","206","indoor","pm1",9781,9780,9791,8.824,-0.0723183364158144,6.34370253056227e-07,65.49,TRUE,92542.159,11
"763","IB","residential","206","indoor","pm1",10819,10818,10830,7.637,-0.0121487258675491,1.12917700075471e-08,82.047,TRUE,92542.159,12
"764","IB","residential","206","indoor","pm1",11077,11076,11088,8.213,-0.0202347572843899,1.36697037546908e-06,85.396,TRUE,92542.159,12
"765","IB","residential","206","indoor","pm1",11134,11132,11144,21.095,-0.0971153279480505,4.71028463322624e-06,165.676,FALSE,123236.963,12
"766","IB","residential","206","indoor","pm1",11585,11584,11596,10.278,-0.0604143327812262,9.9460662946663e-06,55.504,TRUE,92542.159,12
"767","IB","residential","206","indoor","pm1",11786,11785,11797,7.809,-0.073843670585228,5.33450634930335e-06,67.504,TRUE,92542.159,12
"768","IB","residential","206","indoor","pm1",11887,11886,11898,12.692,-0.143515764797092,7.547378760765e-06,61.105,FALSE,123236.963,12
"769","IB","residential","206","indoor","pm1",12128,12127,12139,8.171,0.0103154324494157,4.36866305720421e-06,42.298,TRUE,92542.159,12
"770","IB","residential","206","indoor","pm1",12325,12324,12335,12.45,0.0454504174241359,6.57085767927673e-06,47.57,FALSE,123236.963,11
"771","IB","residential","206","indoor","pm1",12399,12395,12410,13.06,-0.11362649990111,2.82999470579172e-06,98.988,TRUE,92542.159,15
"772","IB","residential","206","indoor","pm1",12535,12534,12545,19.569,0.0287896070098618,3.74132829236261e-06,86.429,FALSE,123236.963,11
"773","IB","residential","206","indoor","pm1",12631,12615,12721,12.158,-0.0076575615708278,4.14979936921323e-06,1138.694,TRUE,92542.159,106
"774","IB","residential","206","indoor","pm1",12754,12753,12815,11.572,-0.00306610193790116,6.86431099051201e-06,998.319,FALSE,123236.963,62
"775","IB","residential","206","indoor","pm1",13286,12811,13708,20.389,0.000185176178618893,2.65296142775708e-06,5569.691,TRUE,92542.159,897
"776","IB","residential","206","indoor","pm1",13510,13509,13520,16.954,0.0132351035991042,4.58482752479845e-06,120.852,FALSE,123236.963,11
"777","IB","residential","206","indoor","pm1",13725,13724,13736,22.627,-0.0514231466829421,1.67797168072869e-06,183.137,FALSE,123236.963,12
"778","IB","residential","206","indoor","pm1",13965,13843,14047,20.536,-0.00330519258520925,1.16638568530577e-06,1342.956,FALSE,123236.963,204
"779","IB","residential","206","indoor","pm1",14183,14182,14193,6.868,-0.0974775265097638,6.29493823744992e-06,37.815,TRUE,92542.159,11
"780","IB","residential","206","indoor","pm1",14605,14599,14615,18.261,-0.0620742534882284,9.79143721617562e-07,125.4,FALSE,123236.963,16
"781","IB","residential","206","indoor","pm1",14649,14648,14660,12.687,-2.92008748960254,4.00637475452417e-06,19.988,TRUE,92542.159,12
"782","IB","residential","206","indoor","pm1",15041,15040,15051,14.207,-1.50846476035073,7.28077173646285e-06,31.805,TRUE,92542.159,11
"783","IB","residential","206","indoor","pm1",15262,15261,15273,12.311,0.0117451445341897,7.80323274235787e-06,71.486,TRUE,92542.159,12
"784","IB","residential","206","indoor","pm1",15285,15281,15296,13.264,-0.0398989700801314,4.35362040804866e-06,120.959,FALSE,123236.963,15
"785","IB","residential","206","indoor","pm1",16044,15995,16055,19.963,-0.0386372270275615,1.47149249346491e-06,141.05,FALSE,123236.963,60
"786","IB","residential","206","indoor","pm1",16226,16224,16236,12.479,-0.0836247202022092,1.85865062227993e-06,76.803,TRUE,92542.159,12
"787","IB","residential","206","indoor","pm1",16586,16570,16686,47.55,-0.00690399610863635,9.40212279153245e-06,1797.82,FALSE,123236.963,116
"788","IB","residential","206","indoor","pm1",17519,17518,17529,57.03,-0.0308978291090062,1.05007027995002e-06,305.845,FALSE,123236.963,11
"789","IB","residential","206","indoor","pm1",17897,17871,17979,53.686,-0.0162795890554923,8.00583898704863e-07,1822.221,FALSE,123236.963,108
"790","IB","residential","206","indoor","pm1",18417,18403,18437,13.842,-0.0167668480558146,4.83716918665121e-06,207.722,TRUE,92542.159,34
"791","IB","residential","206","indoor","pm1",18695,18694,18705,11.625,-0.0603096394890819,2.19375012914427e-06,98.702,TRUE,92542.159,11
"792","IB","residential","206","indoor","pm1",19531,19529,19542,7.096,-0.160940883683238,5.44621919452544e-06,44.428,TRUE,92542.159,13
"793","IB","residential","206","indoor","pm1",20268,20267,20278,7.511,-0.0416449569515763,1.14039401824597e-06,62.96,TRUE,92542.159,11
"794","IB","residential","206","indoor","pm25",392,391,403,7.588,0.0922827144103584,3.1848058262103e-06,26.27,TRUE,105624.509,12
"795","IB","residential","206","indoor","pm25",517,513,527,26.12,-0.1100702128432,1.85906078918403e-06,194.608,FALSE,141881.471,14
"796","IB","residential","206","indoor","pm25",906,863,916,10.178,-0.0222499538363469,3.86676931628048e-07,99.518,TRUE,105624.509,53
"797","IB","residential","206","indoor","pm25",2646,2640,2656,78.695,-0.134503255410225,2.08278169292133e-06,510.047,FALSE,141881.471,16
"798","IB","residential","206","indoor","pm25",2723,2722,2733,8.501,-0.0867665012805167,1.99348288235303e-06,50.781,TRUE,105624.509,11
"799","IB","residential","206","indoor","pm25",3021,3020,3033,42.829,-0.107059326692114,6.75307577945277e-06,310.161,TRUE,105624.509,13
"800","IB","residential","206","indoor","pm25",3082,3075,3093,15.104,-0.034790409346527,6.1075313533335e-06,150.65,FALSE,141881.471,18
"801","IB","residential","206","indoor","pm25",3447,3446,3457,16.285,-0.0823880760355258,4.91660635467928e-06,100.036,FALSE,141881.471,11
"802","IB","residential","206","indoor","pm25",4093,4092,4104,8.405,-0.0582067147733602,6.52406207249362e-06,81.822,TRUE,105624.509,12
"803","IB","residential","206","indoor","pm25",4355,4354,4368,32.303,-0.042835565795834,4.2069728391834e-06,348.134,TRUE,105624.509,14
"804","IB","residential","206","indoor","pm25",4886,4884,4896,18.312,-0.0102148586020663,9.80848834866639e-06,163.516,FALSE,141881.471,12
"805","IB","residential","206","indoor","pm25",5093,5092,5103,13.55,-0.0864949896009555,7.82274652815795e-06,80.504,FALSE,141881.471,11
"806","IB","residential","206","indoor","pm25",5201,5187,5227,22.264,-0.0240729623113983,4.84663972178878e-06,397.644,TRUE,105624.509,40
"807","IB","residential","206","indoor","pm25",5522,5521,5532,10.544,0.00693828406596888,4.18187988041135e-06,43.507,TRUE,105624.509,11
"808","IB","residential","206","indoor","pm25",6049,6044,6059,17.915,-0.0255284830782933,1.8647858891383e-06,165.371,FALSE,141881.471,15
"809","IB","residential","206","indoor","pm25",6292,6291,6302,10.788,-0.106723109421079,3.10496712510369e-06,60.985,TRUE,105624.509,11
"810","IB","residential","206","indoor","pm25",6663,6660,6674,8.274,-0.077277285236196,3.54745517450189e-07,66.718,TRUE,105624.509,14
"811","IB","residential","206","indoor","pm25",7561,7557,7572,15.425,-0.0818812801435932,7.17032347897939e-06,103.582,FALSE,141881.471,15
"812","IB","residential","206","indoor","pm25",7955,7954,7965,8.113,-0.0271437709079474,8.22316196490726e-07,75.32,TRUE,105624.509,11
"813","IB","residential","206","indoor","pm25",8303,8302,8313,7.537,-0.0977524251978508,2.17439909124989e-06,42.741,TRUE,105624.509,11
"814","IB","residential","206","indoor","pm25",8518,8517,8528,11.358,-0.0723100428501481,9.57162785184281e-06,71.948,TRUE,105624.509,11
"815","IB","residential","206","indoor","pm25",8536,8530,8547,17.596,-0.0977353065948147,9.00723839547084e-06,122.515,FALSE,141881.471,17
"816","IB","residential","206","indoor","pm25",8799,8797,8810,15.584,-0.0759220517473018,5.08744939614937e-06,95.531,FALSE,141881.471,13
"817","IB","residential","206","indoor","pm25",8903,8902,8914,13.897,0.0597757533143576,6.86480825607142e-06,43.83,TRUE,105624.509,12
"818","IB","residential","206","indoor","pm25",9482,9481,9492,25.745,0.0205344262405565,5.06077757173436e-06,101.642,TRUE,105624.509,11
"819","IB","residential","206","indoor","pm25",9739,9733,9749,13.59,-0.0675447087780927,1.61432192858074e-06,91.681,FALSE,141881.471,16
"820","IB","residential","206","indoor","pm25",9781,9780,9791,8.824,-0.0723183364158144,6.34370253056227e-07,65.49,TRUE,105624.509,11
"821","IB","residential","206","indoor","pm25",10819,10818,10830,7.637,-0.0121487258675491,1.12917700075471e-08,82.047,TRUE,105624.509,12
"822","IB","residential","206","indoor","pm25",11077,11076,11088,8.213,-0.0202347572843899,1.36697037546908e-06,85.396,TRUE,105624.509,12
"823","IB","residential","206","indoor","pm25",11134,11132,11144,21.095,-0.0971153279480505,4.71028463322624e-06,165.676,FALSE,141881.471,12
"824","IB","residential","206","indoor","pm25",11585,11584,11596,10.278,-0.0604143327812262,9.9460662946663e-06,55.504,TRUE,105624.509,12
"825","IB","residential","206","indoor","pm25",11786,11785,11797,7.809,-0.073843670585228,5.33450634930335e-06,67.504,TRUE,105624.509,12
"826","IB","residential","206","indoor","pm25",11887,11886,11898,12.692,-0.143515764797092,7.547378760765e-06,61.105,FALSE,141881.471,12
"827","IB","residential","206","indoor","pm25",12128,12127,12139,8.171,0.0103154324494157,4.36866305720421e-06,42.298,TRUE,105624.509,12
"828","IB","residential","206","indoor","pm25",12325,12324,12335,12.45,0.0454504174241359,6.57085767927673e-06,47.57,FALSE,141881.471,11
"829","IB","residential","206","indoor","pm25",12399,12395,12410,13.06,-0.11362649990111,2.82999470579172e-06,98.988,TRUE,105624.509,15
"830","IB","residential","206","indoor","pm25",12535,12534,12545,19.569,0.0287896070098618,3.74132829236261e-06,86.429,FALSE,141881.471,11
"831","IB","residential","206","indoor","pm25",12631,12623,12687,12.158,-0.00652067437969757,9.07005802712214e-07,810.042,TRUE,105624.509,64
"832","IB","residential","206","indoor","pm25",13286,12899,13462,20.389,-0.00159008058188803,1.10694212400547e-06,2306.917,TRUE,105624.509,563
"833","IB","residential","206","indoor","pm25",13510,13509,13520,16.954,0.0132351035991042,4.58482752479845e-06,120.852,FALSE,141881.471,11
"834","IB","residential","206","indoor","pm25",13552,13543,13568,17.247,-0.0117234869568711,2.24429881828941e-06,222.416,TRUE,105624.509,25
"835","IB","residential","206","indoor","pm25",13725,13724,13736,22.627,-0.0514231466829421,1.67797168072869e-06,183.137,FALSE,141881.471,12
"836","IB","residential","206","indoor","pm25",13965,13843,14037,20.536,-0.00326999153546274,1.69486635554297e-07,1200.036,FALSE,141881.471,194
"837","IB","residential","206","indoor","pm25",14605,14599,14615,18.261,-0.0620742534882284,9.79143721617562e-07,125.4,FALSE,141881.471,16
"838","IB","residential","206","indoor","pm25",14649,14648,14660,12.687,-2.92008748960254,4.00637475452417e-06,19.988,TRUE,105624.509,12
"839","IB","residential","206","indoor","pm25",15041,15040,15051,14.207,-1.50846476035073,7.28077173646285e-06,31.805,TRUE,105624.509,11
"840","IB","residential","206","indoor","pm25",15262,15261,15273,12.311,0.0117451445341897,7.80323274235787e-06,71.486,TRUE,105624.509,12
"841","IB","residential","206","indoor","pm25",15285,15283,15296,13.264,-0.0398989700801314,4.35362040804866e-06,120.959,FALSE,141881.471,13
"842","IB","residential","206","indoor","pm25",16044,16043,16055,19.963,-0.0386372270275615,1.47149249346491e-06,141.05,FALSE,141881.471,12
"843","IB","residential","206","indoor","pm25",16226,16224,16236,12.479,-0.0836247202022092,1.85865062227993e-06,76.803,TRUE,105624.509,12
"844","IB","residential","206","indoor","pm25",16586,16570,16670,47.55,-0.00820284890296772,1.71270106309005e-06,1564.146,FALSE,141881.471,100
"845","IB","residential","206","indoor","pm25",17519,17518,17529,57.03,-0.0308978291090062,1.05007027995002e-06,305.845,FALSE,141881.471,11
"846","IB","residential","206","indoor","pm25",17897,17892,17910,53.686,-0.0599357466148292,1.58683410720083e-06,459.739,FALSE,141881.471,18
"847","IB","residential","206","indoor","pm25",18417,18403,18429,13.842,-0.0186354859222249,3.32885801267693e-09,136.125,TRUE,105624.509,26
"848","IB","residential","206","indoor","pm25",18695,18694,18705,11.625,-0.0603096394890819,2.19375012914427e-06,98.702,TRUE,105624.509,11
"849","IB","residential","206","indoor","pm25",20268,20267,20278,7.511,-0.0416449569515763,1.14039401824597e-06,62.96,TRUE,105624.509,11
"850","IB","residential","206","indoor","pm10",517,513,527,26.12,-0.1100702128432,1.85906078918403e-06,194.608,FALSE,214461.528,14
"851","IB","residential","206","indoor","pm10",2646,2640,2656,78.695,-0.134503255410225,2.08278169292133e-06,510.047,FALSE,214461.528,16
"852","IB","residential","206","indoor","pm10",3021,3020,3031,42.829,-0.123768662494703,6.37823066377046e-06,276.411,TRUE,182301.948,11
"853","IB","residential","206","indoor","pm10",3082,3081,3093,15.104,-0.034790409346527,6.1075313533335e-06,150.65,FALSE,214461.528,12
"854","IB","residential","206","indoor","pm10",3447,3446,3457,16.285,-0.0823880760355258,4.91660635467928e-06,100.036,FALSE,214461.528,11
"855","IB","residential","206","indoor","pm10",4355,4354,4368,32.303,-0.042835565795834,4.2069728391834e-06,348.134,TRUE,182301.948,14
"856","IB","residential","206","indoor","pm10",4886,4884,4896,18.312,-0.0102148586020663,9.80848834866639e-06,163.516,FALSE,214461.528,12
"857","IB","residential","206","indoor","pm10",5201,5187,5215,22.264,-0.0349398184619081,5.27648799398384e-06,247.336,TRUE,182301.948,28
"858","IB","residential","206","indoor","pm10",5522,5521,5532,10.544,0.00693828406596888,4.18187988041135e-06,43.507,TRUE,182301.948,11
"859","IB","residential","206","indoor","pm10",6049,6046,6059,17.915,-0.0255284830782933,1.8647858891383e-06,165.371,FALSE,214461.528,13
"860","IB","residential","206","indoor","pm10",6292,6291,6302,10.788,-0.106723109421079,3.10496712510369e-06,60.985,TRUE,182301.948,11
"861","IB","residential","206","indoor","pm10",7561,7557,7572,15.425,-0.0818812801435932,7.17032347897939e-06,103.582,FALSE,214461.528,15
"862","IB","residential","206","indoor","pm10",8518,8517,8528,11.358,-0.0723100428501481,9.57162785184281e-06,71.948,TRUE,182301.948,11
"863","IB","residential","206","indoor","pm10",8536,8530,8547,17.596,-0.0977353065948147,9.00723839547084e-06,122.515,FALSE,214461.528,17
"864","IB","residential","206","indoor","pm10",8799,8797,8810,15.584,-0.0759220517473018,5.08744939614937e-06,95.531,FALSE,214461.528,13
"865","IB","residential","206","indoor","pm10",8903,8902,8914,13.897,0.0597757533143576,6.86480825607142e-06,43.83,TRUE,182301.948,12
"866","IB","residential","206","indoor","pm10",9482,9481,9492,25.745,0.0205344262405565,5.06077757173436e-06,101.642,TRUE,182301.948,11
"867","IB","residential","206","indoor","pm10",11134,11132,11144,21.095,-0.0971153279480505,4.71028463322624e-06,165.676,FALSE,214461.528,12
"868","IB","residential","206","indoor","pm10",12399,12395,12410,13.06,-0.11362649990111,2.82999470579172e-06,98.988,TRUE,182301.948,15
"869","IB","residential","206","indoor","pm10",12535,12534,12545,19.569,0.0287896070098618,3.74132829236261e-06,86.429,FALSE,214461.528,11
"870","IB","residential","206","indoor","pm10",12631,12630,12665,12.158,-0.00228891856280505,8.56791559480152e-06,540.882,TRUE,182301.948,35
"871","IB","residential","206","indoor","pm10",13286,12985,13300,20.389,0.00562114880757851,7.12436894555076e-07,211.275,TRUE,182301.948,315
"872","IB","residential","206","indoor","pm10",13510,13509,13520,16.954,0.0132351035991042,4.58482752479845e-06,120.852,FALSE,214461.528,11
"873","IB","residential","206","indoor","pm10",13552,13547,13562,17.247,-0.0237082418335795,2.68910687611703e-06,145.491,TRUE,182301.948,15
"874","IB","residential","206","indoor","pm10",13725,13724,13736,22.627,-0.0514231466829421,1.67797168072869e-06,183.137,FALSE,214461.528,12
"875","IB","residential","206","indoor","pm10",13965,13845,14013,20.536,-0.003213571393339,3.93858080320536e-06,836.819,FALSE,214461.528,168
"876","IB","residential","206","indoor","pm10",14605,14599,14615,18.261,-0.0620742534882284,9.79143721617562e-07,125.4,FALSE,214461.528,16
"877","IB","residential","206","indoor","pm10",14649,14648,14660,12.687,-2.92008748960254,4.00637475452417e-06,19.988,TRUE,182301.948,12
"878","IB","residential","206","indoor","pm10",15041,15040,15051,14.207,-1.50846476035073,7.28077173646285e-06,31.805,TRUE,182301.948,11
"879","IB","residential","206","indoor","pm10",15262,15261,15273,12.311,0.0117451445341897,7.80323274235787e-06,71.486,TRUE,182301.948,12
"880","IB","residential","206","indoor","pm10",16044,16043,16055,19.963,-0.0386372270275615,1.47149249346491e-06,141.05,FALSE,214461.528,12
"881","IB","residential","206","indoor","pm10",16226,16224,16236,12.479,-0.0836247202022092,1.85865062227993e-06,76.803,TRUE,182301.948,12
"882","IB","residential","206","indoor","pm10",16586,16579,16622,47.55,-0.0229902306042606,3.57889782299485e-06,790.188,FALSE,214461.528,43
"883","IB","residential","206","indoor","pm10",17519,17518,17529,57.03,-0.0308978291090062,1.05007027995002e-06,305.845,FALSE,214461.528,11
"884","IB","residential","206","indoor","pm10",17897,17894,17908,53.686,-0.0757352322835953,3.00518369060981e-06,402.324,FALSE,214461.528,14
"885","IB","residential","206","indoor","pm10",18417,18416,18427,13.842,-0.0201867744514917,1.38666073539538e-06,116.789,TRUE,182301.948,11
"886","IB","residential","206","indoor","pm10",18695,18694,18705,11.625,-0.0603096394890819,2.19375012914427e-06,98.702,TRUE,182301.948,11
"887","IB","residential","404","indoor","pm1",2,1,31,21.348,-0.0183060992648202,5.4355571338065e-07,475.244,FALSE,99438.087,30
"888","IB","residential","404","indoor","pm1",11,10,23,13.055,-0.095111649743259,2.34272881433086e-06,84.19,TRUE,168924.841,13
"889","IB","residential","404","indoor","pm1",331,323,436,279.981,-0.0383353214099992,3.03338063086323e-06,7585.774,TRUE,168924.841,113
"890","IB","residential","404","indoor","pm1",360,354,370,152.695,-1.42055146465712,1.85748849649439e-06,255.762,FALSE,99438.087,16
"891","IB","residential","404","indoor","pm1",969,954,1132,293.857,-0.0388621494370592,7.2221613886288e-06,7056.599,TRUE,168924.841,178
"892","IB","residential","404","indoor","pm1",1059,1056,1072,30.718,-0.00139437983396508,3.92543728382268e-06,180.915,FALSE,99438.087,16
"893","IB","residential","404","indoor","pm1",1209,1206,1219,8.878,-0.071121354371953,2.1990388147333e-06,46.262,TRUE,168924.841,13
"894","IB","residential","404","indoor","pm1",1304,1287,1360,106.127,-0.0375047656019094,1.44305207999909e-07,2175.008,FALSE,99438.087,73
"895","IB","residential","404","indoor","pm1",1710,1690,1762,78.003,-0.0486823960132731,1.9995833058614e-06,1613.803,TRUE,168924.841,72
"896","IB","residential","404","indoor","pm1",1725,1689,1804,82.704,-0.0197990616312641,5.01298420495877e-07,2580.651,FALSE,99438.087,115
"897","IB","residential","404","indoor","pm1",2150,2140,2226,54.218,-0.0318237877904528,1.465979860179e-06,1579.479,TRUE,168924.841,86
"898","IB","residential","404","indoor","pm1",2589,2586,2600,112.643,-0.883432112565449,2.34915841720234e-06,208.362,FALSE,99438.087,14
"899","IB","residential","404","indoor","pm1",2706,2697,2864,35.662,0.00327382956243842,3.92810849490902e-06,5260.153,TRUE,168924.841,167
"900","IB","residential","404","indoor","pm1",2918,2902,3022,297.476,-0.0348900889906992,4.73203755051773e-08,8152.76,TRUE,168924.841,120
"901","IB","residential","404","indoor","pm1",3051,2982,3155,297.789,-0.0315187788045586,7.42281884862584e-06,10420.694,FALSE,99438.087,173
"902","IB","residential","404","indoor","pm1",3121,3043,3143,17.53,-0.0444960239529686,6.11505485657703e-07,259.081,TRUE,168924.841,100
"903","IB","residential","404","indoor","pm1",3634,3633,3647,9.29,-0.0702435802321145,3.27131778597194e-06,71.706,TRUE,168924.841,14
"904","IB","residential","404","indoor","pm1",3838,3657,3947,297.712,-0.020813309539126,5.03984137484732e-06,12363.081,TRUE,168924.841,290
"905","IB","residential","404","indoor","pm1",4056,4015,4110,34.21,-0.00825391752450944,5.32586536516746e-07,842.956,FALSE,99438.087,95
