"","participant_id","environment","room","type","case","mean","median","q5","q25","q75","q95","sd"
"80","404","indoor","living","pm25","before",12.962692334864,5.817,2.3036,3.532,9.716,50.1112,28.0554829905015
"81","404","indoor","living","pm25","redu",-29.7165685501743,24.8925563004985,64.3601319673554,24.2780294450736,10.5393165911898,-87.9921055572406,-35.1165816964463
"82","409","indoor","living","pm1","after",10.5593985253805,5.632,2.0289,3.6225,9.5835,59.0228,15.1549797789561
"83","409","indoor","living","pm1","before",16.1661236734694,9.14,3.39695,5.784,15.58175,83.4908499999991,21.8183237400261
"84","409","indoor","living","pm1","redu",34.6819389813914,38.3807439824945,40.2728918588734,37.3703319502075,38.4953551430359,29.3062652973342,30.5401278323043
"85","409","indoor","living","pm10","after",12.7749313734758,6.609,2.345,4.215,11.2395,72.1317,19.1206341732831
"86","409","indoor","living","pm10","before",19.6348981632653,10.438,3.734,6.50875,17.2235,111.2609,30.1875804619074
"87","409","indoor","living","pm10","redu",34.9376234740233,36.6832726575973,37.1987145152651,35.2410217015556,34.7432287281911,35.1688688479059,36.6605939240122
"88","409","indoor","living","pm25","after",11.5553972965309,5.819,2.1489,3.7665,9.8005,70.6769,17.9994347230129
"89","409","indoor","living","pm25","before",18.4475391836735,9.375,3.53595,5.95075,15.85125,98.0196499999976,29.6713778873057
"90","409","indoor","living","pm25","redu",37.3607656746019,37.9306666666667,39.2270818309083,36.7054572952989,38.1720684488605,27.8951720394821,39.3373816633114
"91","413","indoor","bedroom","pm1","after",NA,NA,NA,NA,NA,NA,NA
"92","413","indoor","bedroom","pm1","before",2.3305,2.1155,1.50905,1.888,2.51725,3.67185,0.842683638316132
"93","413","indoor","bedroom","pm1","redu",NA,NA,NA,NA,NA,NA,NA
"94","413","indoor","bedroom","pm10","after",NA,NA,NA,NA,NA,NA,NA
"95","413","indoor","bedroom","pm10","before",2.3455,2.1215,1.51165,1.888,2.58925,3.67605,0.844314261059572
"96","413","indoor","bedroom","pm10","redu",NA,NA,NA,NA,NA,NA,NA
"97","413","indoor","bedroom","pm25","after",NA,NA,NA,NA,NA,NA,NA
"98","413","indoor","bedroom","pm25","before",2.338125,2.1215,1.51165,1.888,2.545,3.67605,0.84307861648332
"99","413","indoor","bedroom","pm25","redu",NA,NA,NA,NA,NA,NA,NA
"100","502","indoor","kids","pm1","after",1.30272689511942,0.945,0.259,0.581,1.452,3.6181,1.42668062342796
"101","502","indoor","kids","pm1","before",8.07261826455683,6.513,2.402,4.4,9.298,18.6558,6.81700722483982
"102","502","indoor","kids","pm1","redu",83.8623993799001,85.4905573468448,89.2173189009159,86.7954545454545,84.3837384383738,80.6060313682608,79.0717454687532
"103","502","indoor","kids","pm10","after",3.75583835237106,2.397,0.657,1.4245,4.2585,11.9547,4.50499258123657
"104","502","indoor","kids","pm10","before",11.9285847554039,8.598,3.1874,5.896,14.304,32.1152,10.2234430880934
"105","502","indoor","kids","pm10","redu",68.5139651569345,72.1214235868807,79.3875886302315,75.839552238806,70.2286073825503,62.775570446393,55.9346832332521
"106","502","indoor","kids","pm25","after",1.67290792661821,1.314,0.409,0.855,1.9165,4.086,1.63335831063956
"107","502","indoor","kids","pm25","before",8.62853769779708,6.965,2.5888,4.805,9.988,19.4764,7.02642503474403
