"","coefficient","col1","col2","case","environment","participant_id"
"1680",NA,"mod_pm1","stove_temp","off","outdoor","2"
"1681",0.534510918058497,"mod_pm1","sems_sum50","off","outdoor","2"
"1682",0.603643277860449,"mod_pm1","sems_sum100","off","outdoor","2"
"1683",0.639462847494897,"mod_pm1","sems_sum1000","off","outdoor","2"
"1684",0.263702452569794,"mod_pm1","acsm_chl","off","outdoor","2"
"1685",0.148575363563537,"mod_pm1","acsm_nh4","off","outdoor","2"
"1686",0.778052840379082,"mod_pm1","acsm_no3","off","outdoor","2"
"1687",0.310486924457402,"mod_pm1","acsm_org","off","outdoor","2"
"1688",0.234813556782551,"mod_pm1","acsm_so4","off","outdoor","2"
"1689",0.310530272315025,"mod_pm1","acsm_f43","off","outdoor","2"
"1690",0.0575908070291999,"mod_pm1","acsm_f44","off","outdoor","2"
"1691",0.168481086686157,"mod_pm1","acsm_f57","off","outdoor","2"
"1692",0.161700911574325,"mod_pm1","acsm_ratio_55_57","off","outdoor","2"
"1693",0.499701640753154,"mod_pm1","t300_co","off","outdoor","2"
"1694",0.469520730700948,"mod_pm1","t200u_no","off","outdoor","2"
"1695",0.682685116976262,"mod_pm1","t200u_no2","off","outdoor","2"
"1696",0.605147479914126,"mod_pm1","t200u_nox","off","outdoor","2"
"1697",0.45887471723584,"mod_pm1","mcpc_counts","off","outdoor","2"
"1698",-0.566757259721077,"mod_o3","mod_no2","off","outdoor","2"
"1699",-0.319060148175767,"mod_o3","mod_no","off","outdoor","2"
"1700",-0.184596634438725,"mod_o3","mod_co","off","outdoor","2"
"1701",-0.597301071725287,"mod_o3","mod_pm1num","off","outdoor","2"
"1702",NA,"mod_o3","stove_temp","off","outdoor","2"
"1703",-0.320458618798074,"mod_o3","sems_sum50","off","outdoor","2"
"1704",-0.357357231866258,"mod_o3","sems_sum100","off","outdoor","2"
"1705",-0.379626969480286,"mod_o3","sems_sum1000","off","outdoor","2"
"1706",-0.12552860901657,"mod_o3","acsm_chl","off","outdoor","2"
"1707",-0.114450394980201,"mod_o3","acsm_nh4","off","outdoor","2"
"1708",-0.538848543944534,"mod_o3","acsm_no3","off","outdoor","2"
"1709",-0.164666431182157,"mod_o3","acsm_org","off","outdoor","2"
"1710",-0.172886315687382,"mod_o3","acsm_so4","off","outdoor","2"
"1711",-0.239226355103464,"mod_o3","acsm_f43","off","outdoor","2"
"1712",0.00118067595544011,"mod_o3","acsm_f44","off","outdoor","2"
"1713",-0.13749717162909,"mod_o3","acsm_f57","off","outdoor","2"
"1714",-0.154240910587888,"mod_o3","acsm_ratio_55_57","off","outdoor","2"
"1715",-0.399027750433836,"mod_o3","t300_co","off","outdoor","2"
"1716",-0.421431207263729,"mod_o3","t200u_no","off","outdoor","2"
"1717",-0.676134769422754,"mod_o3","t200u_no2","off","outdoor","2"
"1718",-0.568885352183244,"mod_o3","t200u_nox","off","outdoor","2"
"1719",-0.274689728463273,"mod_o3","mcpc_counts","off","outdoor","2"
"1720",0.389001878315773,"mod_no2","mod_no","off","outdoor","2"
"1721",0.195590498945308,"mod_no2","mod_co","off","outdoor","2"
"1722",0.493458981978617,"mod_no2","mod_pm1num","off","outdoor","2"
"1723",NA,"mod_no2","stove_temp","off","outdoor","2"
"1724",0.522587369141863,"mod_no2","sems_sum50","off","outdoor","2"
"1725",0.568281209528126,"mod_no2","sems_sum100","off","outdoor","2"
"1726",0.588924312718096,"mod_no2","sems_sum1000","off","outdoor","2"
"1727",0.106333105012854,"mod_no2","acsm_chl","off","outdoor","2"
"1728",0.0973807271951187,"mod_no2","acsm_nh4","off","outdoor","2"
"1729",0.517413913985084,"mod_no2","acsm_no3","off","outdoor","2"
"1730",0.217849351119287,"mod_no2","acsm_org","off","outdoor","2"
"1731",0.11516757162927,"mod_no2","acsm_so4","off","outdoor","2"
"1732",0.218690336393746,"mod_no2","acsm_f43","off","outdoor","2"
"1733",0.00996755498773848,"mod_no2","acsm_f44","off","outdoor","2"
"1734",0.174953422930371,"mod_no2","acsm_f57","off","outdoor","2"
"1735",0.135208231112507,"mod_no2","acsm_ratio_55_57","off","outdoor","2"
"1736",0.45488404945946,"mod_no2","t300_co","off","outdoor","2"
"1737",0.596601031752349,"mod_no2","t200u_no","off","outdoor","2"
"1738",0.796554260982835,"mod_no2","t200u_no2","off","outdoor","2"
"1739",0.739900613707135,"mod_no2","t200u_nox","off","outdoor","2"
"1740",0.506526861591199,"mod_no2","mcpc_counts","off","outdoor","2"
"1741",0.400952631879779,"mod_no","mod_co","off","outdoor","2"
"1742",0.24655379898992,"mod_no","mod_pm1num","off","outdoor","2"
"1743",NA,"mod_no","stove_temp","off","outdoor","2"
"1744",0.430501638832043,"mod_no","sems_sum50","off","outdoor","2"
"1745",0.458516367949038,"mod_no","sems_sum100","off","outdoor","2"
"1746",0.475881030612436,"mod_no","sems_sum1000","off","outdoor","2"
"1747",0.127013282192766,"mod_no","acsm_chl","off","outdoor","2"
"1748",0.0771876030933487,"mod_no","acsm_nh4","off","outdoor","2"
"1749",0.331387080548377,"mod_no","acsm_no3","off","outdoor","2"
"1750",0.145833482354333,"mod_no","acsm_org","off","outdoor","2"
"1751",0.082278421514302,"mod_no","acsm_so4","off","outdoor","2"
"1752",0.18095068894141,"mod_no","acsm_f43","off","outdoor","2"
"1753",0.032632418324498,"mod_no","acsm_f44","off","outdoor","2"
"1754",0.187143844766288,"mod_no","acsm_f57","off","outdoor","2"
"1755",0.123037746857124,"mod_no","acsm_ratio_55_57","off","outdoor","2"
"1756",0.570043225969698,"mod_no","t300_co","off","outdoor","2"
"1757",0.861733622864644,"mod_no","t200u_no","off","outdoor","2"
"1758",0.481607226081749,"mod_no","t200u_no2","off","outdoor","2"
"1759",0.794787251939131,"mod_no","t200u_nox","off","outdoor","2"
"1760",0.325632818746493,"mod_no","mcpc_counts","off","outdoor","2"
"1761",0.186954963891464,"mod_co","mod_pm1num","off","outdoor","2"
"1762",NA,"mod_co","stove_temp","off","outdoor","2"
"1763",0.213763585269909,"mod_co","sems_sum50","off","outdoor","2"
"1764",0.222203668025993,"mod_co","sems_sum100","off","outdoor","2"
"1765",0.228235460593394,"mod_co","sems_sum1000","off","outdoor","2"
"1766",0.046592349355585,"mod_co","acsm_chl","off","outdoor","2"
"1767",0.0269725825566797,"mod_co","acsm_nh4","off","outdoor","2"
"1768",0.228395808110938,"mod_co","acsm_no3","off","outdoor","2"
"1769",0.0903872443193823,"mod_co","acsm_org","off","outdoor","2"
"1770",0.0671698191066001,"mod_co","acsm_so4","off","outdoor","2"
"1771",0.100651520264629,"mod_co","acsm_f43","off","outdoor","2"
"1772",-0.0107734661337467,"mod_co","acsm_f44","off","outdoor","2"
"1773",0.071303919918133,"mod_co","acsm_f57","off","outdoor","2"
"1774",0.018017922486288,"mod_co","acsm_ratio_55_57","off","outdoor","2"
"1775",0.459799873529712,"mod_co","t300_co","off","outdoor","2"
"1776",0.226384089244433,"mod_co","t200u_no","off","outdoor","2"
"1777",0.268684820694493,"mod_co","t200u_no2","off","outdoor","2"
"1778",0.267012071027206,"mod_co","t200u_nox","off","outdoor","2"
"1779",0.245572215251067,"mod_co","mcpc_counts","off","outdoor","2"
"1780",NA,"mod_pm1num","stove_temp","off","outdoor","2"
"1781",0.408900786031744,"mod_pm1num","sems_sum50","off","outdoor","2"
"1782",0.454115166903183,"mod_pm1num","sems_sum100","off","outdoor","2"
"1783",0.476660086786641,"mod_pm1num","sems_sum1000","off","outdoor","2"
"1784",0.241805905254009,"mod_pm1num","acsm_chl","off","outdoor","2"
"1785",0.133303601990351,"mod_pm1num","acsm_nh4","off","outdoor","2"
"1786",0.706926172292563,"mod_pm1num","acsm_no3","off","outdoor","2"
"1787",0.235030945726539,"mod_pm1num","acsm_org","off","outdoor","2"
"1788",0.206848267708563,"mod_pm1num","acsm_so4","off","outdoor","2"
"1789",0.247322813587306,"mod_pm1num","acsm_f43","off","outdoor","2"
"1790",0.0315946720696968,"mod_pm1num","acsm_f44","off","outdoor","2"
"1791",0.152339580464346,"mod_pm1num","acsm_f57","off","outdoor","2"
"1792",0.149649508658775,"mod_pm1num","acsm_ratio_55_57","off","outdoor","2"
"1793",0.378985650508013,"mod_pm1num","t300_co","off","outdoor","2"
"1794",0.426073329670705,"mod_pm1num","t200u_no","off","outdoor","2"
"1795",0.54151512009423,"mod_pm1num","t200u_no2","off","outdoor","2"
"1796",0.517210058847843,"mod_pm1num","t200u_nox","off","outdoor","2"
"1797",0.286177395833972,"mod_pm1num","mcpc_counts","off","outdoor","2"
"1798",NA,"stove_temp","sems_sum50","off","outdoor","2"
"1799",NA,"stove_temp","sems_sum100","off","outdoor","2"
"1800",NA,"stove_temp","sems_sum1000","off","outdoor","2"
"1801",NA,"stove_temp","acsm_chl","off","outdoor","2"
"1802",NA,"stove_temp","acsm_nh4","off","outdoor","2"
"1803",NA,"stove_temp","acsm_no3","off","outdoor","2"
"1804",NA,"stove_temp","acsm_org","off","outdoor","2"
"1805",NA,"stove_temp","acsm_so4","off","outdoor","2"
"1806",NA,"stove_temp","acsm_f43","off","outdoor","2"
"1807",NA,"stove_temp","acsm_f44","off","outdoor","2"
"1808",NA,"stove_temp","acsm_f57","off","outdoor","2"
"1809",NA,"stove_temp","acsm_ratio_55_57","off","outdoor","2"
"1810",NA,"stove_temp","t300_co","off","outdoor","2"
"1811",NA,"stove_temp","t200u_no","off","outdoor","2"
"1812",NA,"stove_temp","t200u_no2","off","outdoor","2"
"1813",NA,"stove_temp","t200u_nox","off","outdoor","2"
"1814",NA,"stove_temp","mcpc_counts","off","outdoor","2"
"1815",0.986973665007639,"sems_sum50","sems_sum100","off","outdoor","2"
"1816",0.974668379360295,"sems_sum50","sems_sum1000","off","outdoor","2"
"1817",0.15073185364279,"sems_sum50","acsm_chl","off","outdoor","2"
"1818",0.103236821838146,"sems_sum50","acsm_nh4","off","outdoor","2"
"1819",0.530744081018623,"sems_sum50","acsm_no3","off","outdoor","2"
"1820",0.234792399391497,"sems_sum50","acsm_org","off","outdoor","2"
"1821",0.0881394460976311,"sems_sum50","acsm_so4","off","outdoor","2"
"1822",0.216844187940445,"sems_sum50","acsm_f43","off","outdoor","2"
"1823",0.00586669244079653,"sems_sum50","acsm_f44","off","outdoor","2"
"1824",0.17874409855565,"sems_sum50","acsm_f57","off","outdoor","2"
"1825",0.13080175862151,"sems_sum50","acsm_ratio_55_57","off","outdoor","2"
"1826",0.446154948905969,"sems_sum50","t300_co","off","outdoor","2"
"1827",0.548475940456005,"sems_sum50","t200u_no","off","outdoor","2"
"1828",0.675286795216308,"sems_sum50","t200u_no2","off","outdoor","2"
"1829",0.655988356112638,"sems_sum50","t200u_nox","off","outdoor","2"
"1830",0.941756089033016,"sems_sum50","mcpc_counts","off","outdoor","2"
"1831",0.997301365544512,"sems_sum100","sems_sum1000","off","outdoor","2"
"1832",0.16742947866266,"sems_sum100","acsm_chl","off","outdoor","2"
"1833",0.113685158801002,"sems_sum100","acsm_nh4","off","outdoor","2"
"1834",0.579993954138143,"sems_sum100","acsm_no3","off","outdoor","2"
"1835",0.269378173554913,"sems_sum100","acsm_org","off","outdoor","2"
"1836",0.10080652305727,"sems_sum100","acsm_so4","off","outdoor","2"
"1837",0.248377120888212,"sems_sum100","acsm_f43","off","outdoor","2"
"1838",0.0182507816894665,"sems_sum100","acsm_f44","off","outdoor","2"
"1839",0.19382177833512,"sems_sum100","acsm_f57","off","outdoor","2"
"1840",0.146632017546343,"sems_sum100","acsm_ratio_55_57","off","outdoor","2"
"1841",0.477800742321801,"sems_sum100","t300_co","off","outdoor","2"
"1842",0.576855787843809,"sems_sum100","t200u_no","off","outdoor","2"
"1843",0.730146004268823,"sems_sum100","t200u_no2","off","outdoor","2"
"1844",0.698032770956739,"sems_sum100","t200u_nox","off","outdoor","2"
"1845",0.936115580309559,"sems_sum100","mcpc_counts","off","outdoor","2"
"1846",0.175959670403503,"sems_sum1000","acsm_chl","off","outdoor","2"
"1847",0.118575120846363,"sems_sum1000","acsm_nh4","off","outdoor","2"
"1848",0.606604590454652,"sems_sum1000","acsm_no3","off","outdoor","2"
"1849",0.283911370893429,"sems_sum1000","acsm_org","off","outdoor","2"
"1850",0.111134650266673,"sems_sum1000","acsm_so4","off","outdoor","2"
"1851",0.261391363426107,"sems_sum1000","acsm_f43","off","outdoor","2"
"1852",0.0226385438882301,"sems_sum1000","acsm_f44","off","outdoor","2"
"1853",0.198808913508604,"sems_sum1000","acsm_f57","off","outdoor","2"
"1854",0.153484846356491,"sems_sum1000","acsm_ratio_55_57","off","outdoor","2"
"1855",0.493554720223518,"sems_sum1000","t300_co","off","outdoor","2"
"1856",0.593305326823267,"sems_sum1000","t200u_no","off","outdoor","2"
"1857",0.755099045243851,"sems_sum1000","t200u_no2","off","outdoor","2"
"1858",0.719618582691335,"sems_sum1000","t200u_nox","off","outdoor","2"
"1859",0.92819454703483,"sems_sum1000","mcpc_counts","off","outdoor","2"
"1860",0.0340240661868048,"acsm_chl","acsm_nh4","off","outdoor","2"
"1861",0.23292536024698,"acsm_chl","acsm_no3","off","outdoor","2"
"1862",0.0699481984394422,"acsm_chl","acsm_org","off","outdoor","2"
"1863",0.0552891828463606,"acsm_chl","acsm_so4","off","outdoor","2"
"1864",0.0690139131239244,"acsm_chl","acsm_f43","off","outdoor","2"
"1865",0.0281265335970763,"acsm_chl","acsm_f44","off","outdoor","2"
"1866",0.0938470178795749,"acsm_chl","acsm_f57","off","outdoor","2"
"1867",0.0757807553922951,"acsm_chl","acsm_ratio_55_57","off","outdoor","2"
"1868",0.133678027370511,"acsm_chl","t300_co","off","outdoor","2"
"1869",0.141456271687679,"acsm_chl","t200u_no","off","outdoor","2"
"1870",0.13726493802804,"acsm_chl","t200u_no2","off","outdoor","2"
"1871",0.154303103324949,"acsm_chl","t200u_nox","off","outdoor","2"
"1872",0.104125433516853,"acsm_chl","mcpc_counts","off","outdoor","2"
"1873",0.139007190928507,"acsm_nh4","acsm_no3","off","outdoor","2"
"1874",-0.148772077958497,"acsm_nh4","acsm_org","off","outdoor","2"
"1875",0.0363790576957963,"acsm_nh4","acsm_so4","off","outdoor","2"
"1876",0.139786572492517,"acsm_nh4","acsm_f43","off","outdoor","2"
"1877",0.102165871602062,"acsm_nh4","acsm_f44","off","outdoor","2"
"1878",0.084958468980795,"acsm_nh4","acsm_f57","off","outdoor","2"
"1879",0.0479735907094812,"acsm_nh4","acsm_ratio_55_57","off","outdoor","2"
"1880",0.0758001038056397,"acsm_nh4","t300_co","off","outdoor","2"
"1881",0.0980891075624545,"acsm_nh4","t200u_no","off","outdoor","2"
"1882",0.0966254113022256,"acsm_nh4","t200u_no2","off","outdoor","2"
"1883",0.10758765752278,"acsm_nh4","t200u_nox","off","outdoor","2"
"1884",0.0992250045986588,"acsm_nh4","mcpc_counts","off","outdoor","2"
"1885",0.205880948693197,"acsm_no3","acsm_org","off","outdoor","2"
"1886",0.19827553249123,"acsm_no3","acsm_so4","off","outdoor","2"
"1887",0.245366256383284,"acsm_no3","acsm_f43","off","outdoor","2"
"1888",0.0294773261793798,"acsm_no3","acsm_f44","off","outdoor","2"
"1889",0.15055707194166,"acsm_no3","acsm_f57","off","outdoor","2"
"1890",0.117452722524448,"acsm_no3","acsm_ratio_55_57","off","outdoor","2"
"1891",0.459968264232957,"acsm_no3","t300_co","off","outdoor","2"
"1892",0.517258616472793,"acsm_no3","t200u_no","off","outdoor","2"
"1893",0.661443307188144,"acsm_no3","t200u_no2","off","outdoor","2"
"1894",0.629553072692445,"acsm_no3","t200u_nox","off","outdoor","2"
"1895",0.521652601324909,"acsm_no3","mcpc_counts","off","outdoor","2"
"1896",0.0437755312557483,"acsm_org","acsm_so4","off","outdoor","2"
"1897",-0.226727896495235,"acsm_org","acsm_f43","off","outdoor","2"
"1898",0.0240987341524363,"acsm_org","acsm_f44","off","outdoor","2"
"1899",-0.0818002160913557,"acsm_org","acsm_f57","off","outdoor","2"
"1900",0.0965802154225643,"acsm_org","acsm_ratio_55_57","off","outdoor","2"
"1901",0.190169835569413,"acsm_org","t300_co","off","outdoor","2"
"1902",0.176566273268866,"acsm_org","t200u_no","off","outdoor","2"
"1903",0.274286487345174,"acsm_org","t200u_no2","off","outdoor","2"
"1904",0.234759323775592,"acsm_org","t200u_nox","off","outdoor","2"
"1905",0.190067927857227,"acsm_org","mcpc_counts","off","outdoor","2"
"1906",0.0910867171847028,"acsm_so4","acsm_f43","off","outdoor","2"
"1907",0.00581603198647983,"acsm_so4","acsm_f44","off","outdoor","2"
"1908",0.0255555770149252,"acsm_so4","acsm_f57","off","outdoor","2"
"1909",0.0108790219659465,"acsm_so4","acsm_ratio_55_57","off","outdoor","2"
"1910",0.0942860985751489,"acsm_so4","t300_co","off","outdoor","2"
"1911",0.0998704683788099,"acsm_so4","t200u_no","off","outdoor","2"
"1912",0.141232343478798,"acsm_so4","t200u_no2","off","outdoor","2"
"1913",0.127089737996791,"acsm_so4","t200u_nox","off","outdoor","2"
"1914",0.0609349951441417,"acsm_so4","mcpc_counts","off","outdoor","2"
"1915",-0.0450799575227734,"acsm_f43","acsm_f44","off","outdoor","2"
"1916",0.188600371253004,"acsm_f43","acsm_f57","off","outdoor","2"
"1917",0.0572827402690844,"acsm_f43","acsm_ratio_55_57","off","outdoor","2"
"1918",0.200397882231233,"acsm_f43","t300_co","off","outdoor","2"
"1919",0.217399651313164,"acsm_f43","t200u_no","off","outdoor","2"
"1920",0.274249996053957,"acsm_f43","t200u_no2","off","outdoor","2"
"1921",0.253171120643379,"acsm_f43","t200u_nox","off","outdoor","2"
"1922",0.206640733232715,"acsm_f43","mcpc_counts","off","outdoor","2"
"1923",0.0263398811589006,"acsm_f44","acsm_f57","off","outdoor","2"
"1924",0.00915704773818148,"acsm_f44","acsm_ratio_55_57","off","outdoor","2"
"1925",0.0148773329638252,"acsm_f44","t300_co","off","outdoor","2"
"1926",0.0174111056436337,"acsm_f44","t200u_no","off","outdoor","2"
"1927",0.0295982455754515,"acsm_f44","t200u_no2","off","outdoor","2"
"1928",0.0228322030821514,"acsm_f44","t200u_nox","off","outdoor","2"
"1929",-0.00579686051249744,"acsm_f44","mcpc_counts","off","outdoor","2"
"1930",0.225341968524461,"acsm_f57","acsm_ratio_55_57","off","outdoor","2"
"1931",0.155815386916541,"acsm_f57","t300_co","off","outdoor","2"
"1932",0.196358867843135,"acsm_f57","t200u_no","off","outdoor","2"
"1933",0.20781738591208,"acsm_f57","t200u_no2","off","outdoor","2"
"1934",0.215313899213324,"acsm_f57","t200u_nox","off","outdoor","2"
"1935",0.2037576597712,"acsm_f57","mcpc_counts","off","outdoor","2"
"1936",0.0952845621895242,"acsm_ratio_55_57","t300_co","off","outdoor","2"
"1937",0.108694299434818,"acsm_ratio_55_57","t200u_no","off","outdoor","2"
"1938",0.151426667069126,"acsm_ratio_55_57","t200u_no2","off","outdoor","2"
"1939",0.131369301004297,"acsm_ratio_55_57","t200u_nox","off","outdoor","2"
"1940",0.114532646355488,"acsm_ratio_55_57","mcpc_counts","off","outdoor","2"
"1941",0.566692573289662,"t300_co","t200u_no","off","outdoor","2"
"1942",0.52030467612166,"t300_co","t200u_no2","off","outdoor","2"
"1943",0.606037358156096,"t300_co","t200u_nox","off","outdoor","2"
"1944",0.500290157795649,"t300_co","mcpc_counts","off","outdoor","2"
"1945",0.61879941221152,"t200u_no","t200u_no2","off","outdoor","2"
"1946",0.946848371079342,"t200u_no","t200u_nox","off","outdoor","2"
"1947",0.641754464805976,"t200u_no","mcpc_counts","off","outdoor","2"
"1948",0.838604798497309,"t200u_no2","t200u_nox","off","outdoor","2"
"1949",0.705346096080267,"t200u_no2","mcpc_counts","off","outdoor","2"
"1950",0.73570940547741,"t200u_nox","mcpc_counts","off","outdoor","2"
"1951",0.564002921504899,"mod_pm25","mod_pm10","on","indoor","2"
"1952",0.941683478565088,"mod_pm25","mod_pm1","on","indoor","2"
"1953",0.215470318502435,"mod_pm25","mod_o3","on","indoor","2"
"1954",0.353752070788427,"mod_pm25","mod_no2","on","indoor","2"
"1955",-0.0378181650205965,"mod_pm25","mod_no","on","indoor","2"
"1956",0.528308618318753,"mod_pm25","mod_co","on","indoor","2"
"1957",0.902174947999734,"mod_pm25","mod_pm1num","on","indoor","2"
"1958",NA,"mod_pm25","stove_temp","on","indoor","2"
"1959",0.602382492816434,"mod_pm25","sems_sum50","on","indoor","2"
"1960",0.663541697744739,"mod_pm25","sems_sum100","on","indoor","2"
"1961",0.703549631148171,"mod_pm25","sems_sum1000","on","indoor","2"
"1962",0.110691133190109,"mod_pm25","acsm_chl","on","indoor","2"
"1963",0.0829964449008781,"mod_pm25","acsm_nh4","on","indoor","2"
"1964",0.52118542769079,"mod_pm25","acsm_no3","on","indoor","2"
"1965",0.198494807510159,"mod_pm25","acsm_org","on","indoor","2"
"1966",0.160691594753288,"mod_pm25","acsm_so4","on","indoor","2"
"1967",0.296959554288442,"mod_pm25","acsm_f43","on","indoor","2"
"1968",0.0224531129616602,"mod_pm25","acsm_f44","on","indoor","2"
"1969",0.124536350561964,"mod_pm25","acsm_f57","on","indoor","2"
"1970",0.0737872985108508,"mod_pm25","acsm_ratio_55_57","on","indoor","2"
"1971",0.441423445967945,"mod_pm25","t300_co","on","indoor","2"
"1972",0.5007951929433,"mod_pm25","t200u_no","on","indoor","2"
"1973",0.588639570024587,"mod_pm25","t200u_no2","on","indoor","2"
"1974",0.580536838988819,"mod_pm25","t200u_nox","on","indoor","2"
"1975",0.630864349525128,"mod_pm25","mcpc_counts","on","indoor","2"
"1976",0.444071642615157,"mod_pm10","mod_pm1","on","indoor","2"
"1977",0.0982570122628443,"mod_pm10","mod_o3","on","indoor","2"
"1978",0.192376340649797,"mod_pm10","mod_no2","on","indoor","2"
"1979",-0.0463160352151148,"mod_pm10","mod_no","on","indoor","2"
"1980",0.248616338598245,"mod_pm10","mod_co","on","indoor","2"
"1981",0.428149932577472,"mod_pm10","mod_pm1num","on","indoor","2"
"1982",NA,"mod_pm10","stove_temp","on","indoor","2"
"1983",0.441266241044093,"mod_pm10","sems_sum50","on","indoor","2"
"1984",0.452458176081878,"mod_pm10","sems_sum100","on","indoor","2"
"1985",0.463555658786896,"mod_pm10","sems_sum1000","on","indoor","2"
"1986",0.0453797778433585,"mod_pm10","acsm_chl","on","indoor","2"
"1987",0.0504208758905964,"mod_pm10","acsm_nh4","on","indoor","2"
"1988",0.277703772316314,"mod_pm10","acsm_no3","on","indoor","2"
"1989",0.107159228401932,"mod_pm10","acsm_org","on","indoor","2"
"1990",0.0808708944554921,"mod_pm10","acsm_so4","on","indoor","2"
"1991",0.172599867609229,"mod_pm10","acsm_f43","on","indoor","2"
"1992",-0.00422391357341771,"mod_pm10","acsm_f44","on","indoor","2"
"1993",0.0460439804586217,"mod_pm10","acsm_f57","on","indoor","2"
"1994",0.0137263873337114,"mod_pm10","acsm_ratio_55_57","on","indoor","2"
"1995",0.231036756464743,"mod_pm10","t300_co","on","indoor","2"
"1996",0.258352969687275,"mod_pm10","t200u_no","on","indoor","2"
"1997",0.330649412298756,"mod_pm10","t200u_no2","on","indoor","2"
"1998",0.308818568307025,"mod_pm10","t200u_nox","on","indoor","2"
"1999",0.540343061768649,"mod_pm10","mcpc_counts","on","indoor","2"
"2000",0.285021284924341,"mod_pm1","mod_o3","on","indoor","2"
"2001",0.34988876092082,"mod_pm1","mod_no2","on","indoor","2"
"2002",-0.0132432113134693,"mod_pm1","mod_no","on","indoor","2"
"2003",0.550472754626132,"mod_pm1","mod_co","on","indoor","2"
"2004",0.90874142226269,"mod_pm1","mod_pm1num","on","indoor","2"
"2005",NA,"mod_pm1","stove_temp","on","indoor","2"
"2006",0.601809230457932,"mod_pm1","sems_sum50","on","indoor","2"
"2007",0.678173795966239,"mod_pm1","sems_sum100","on","indoor","2"
"2008",0.723093326206444,"mod_pm1","sems_sum1000","on","indoor","2"
"2009",0.0913840705998637,"mod_pm1","acsm_chl","on","indoor","2"
"2010",0.0813100282853714,"mod_pm1","acsm_nh4","on","indoor","2"
"2011",0.558651542578403,"mod_pm1","acsm_no3","on","indoor","2"
"2012",0.221455878864369,"mod_pm1","acsm_org","on","indoor","2"
"2013",0.154143190903613,"mod_pm1","acsm_so4","on","indoor","2"
"2014",0.299571620053313,"mod_pm1","acsm_f43","on","indoor","2"
"2015",0.0123692219734101,"mod_pm1","acsm_f44","on","indoor","2"
"2016",0.153147415043889,"mod_pm1","acsm_f57","on","indoor","2"
"2017",0.100678787431786,"mod_pm1","acsm_ratio_55_57","on","indoor","2"
"2018",0.445216143488277,"mod_pm1","t300_co","on","indoor","2"
"2019",0.53151837788955,"mod_pm1","t200u_no","on","indoor","2"
"2020",0.651316916925503,"mod_pm1","t200u_no2","on","indoor","2"
"2021",0.625337104111599,"mod_pm1","t200u_nox","on","indoor","2"
"2022",0.590358273486468,"mod_pm1","mcpc_counts","on","indoor","2"
"2023",0.219879747522198,"mod_o3","mod_no2","on","indoor","2"
"2024",-0.50983056212603,"mod_o3","mod_no","on","indoor","2"
"2025",0.269313437558154,"mod_o3","mod_co","on","indoor","2"
"2026",0.305107641079367,"mod_o3","mod_pm1num","on","indoor","2"
"2027",NA,"mod_o3","stove_temp","on","indoor","2"
"2028",0.306193484287935,"mod_o3","sems_sum50","on","indoor","2"
"2029",0.312326084304778,"mod_o3","sems_sum100","on","indoor","2"
"2030",0.323802280699112,"mod_o3","sems_sum1000","on","indoor","2"
"2031",0.0415619009339429,"mod_o3","acsm_chl","on","indoor","2"
"2032",0.032887510930714,"mod_o3","acsm_nh4","on","indoor","2"
"2033",0.336537891113019,"mod_o3","acsm_no3","on","indoor","2"
"2034",0.0590874190945798,"mod_o3","acsm_org","on","indoor","2"
"2035",0.026879811510406,"mod_o3","acsm_so4","on","indoor","2"
"2036",-0.040150254949835,"mod_o3","acsm_f43","on","indoor","2"
"2037",-0.0646810214881056,"mod_o3","acsm_f44","on","indoor","2"
"2038",0.0749814677258909,"mod_o3","acsm_f57","on","indoor","2"
"2039",0.0257785536260283,"mod_o3","acsm_ratio_55_57","on","indoor","2"
"2040",0.215684222436268,"mod_o3","t300_co","on","indoor","2"
"2041",0.310145856548077,"mod_o3","t200u_no","on","indoor","2"
"2042",0.456052767945788,"mod_o3","t200u_no2","on","indoor","2"
"2043",0.391168491018688,"mod_o3","t200u_nox","on","indoor","2"
"2044",0.442943037312528,"mod_o3","mcpc_counts","on","indoor","2"
"2045",-0.426729321884649,"mod_no2","mod_no","on","indoor","2"
"2046",0.1394109422651,"mod_no2","mod_co","on","indoor","2"
"2047",0.362682610554858,"mod_no2","mod_pm1num","on","indoor","2"
"2048",NA,"mod_no2","stove_temp","on","indoor","2"
"2049",0.197922828990642,"mod_no2","sems_sum50","on","indoor","2"
"2050",0.183913335504909,"mod_no2","sems_sum100","on","indoor","2"
"2051",0.19755621343797,"mod_no2","sems_sum1000","on","indoor","2"
"2052",0.0334824406615669,"mod_no2","acsm_chl","on","indoor","2"
"2053",0.0327363468121932,"mod_no2","acsm_nh4","on","indoor","2"
"2054",0.180746127168949,"mod_no2","acsm_no3","on","indoor","2"
"2055",0.0281506152477486,"mod_no2","acsm_org","on","indoor","2"
"2056",0.04619676545996,"mod_no2","acsm_so4","on","indoor","2"
"2057",-0.012309831099619,"mod_no2","acsm_f43","on","indoor","2"
"2058",-0.0271115492317907,"mod_no2","acsm_f44","on","indoor","2"
"2059",0.0502548644445377,"mod_no2","acsm_f57","on","indoor","2"
"2060",0.0147006792036078,"mod_no2","acsm_ratio_55_57","on","indoor","2"
"2061",0.182225648723229,"mod_no2","t300_co","on","indoor","2"
"2062",0.176483237238564,"mod_no2","t200u_no","on","indoor","2"
