"","deployment","room","participant_id","environment","pm","peak_idx","valley_idx_b","valley_idx_a","peak_hgt","k_val","conv_tol","cumm_pm","hepa","total_pm","peak_width"
"2466","CM","residential","301","indoor","pm1",22140,22101,22156,6.662,-0.0216753813925432,8.9420806461317e-06,84.649,FALSE,63156.332,55
"2467","CM","residential","301","indoor","pm1",22760,22646,23013,6.125,-0.00178601812166291,2.38975501233631e-07,1106.549,FALSE,63156.332,367
"2468","CM","residential","301","indoor","pm1",23287,23209,23665,7.584,-0.00178606901538192,1.39907708278333e-06,1961.586,FALSE,63156.332,456
"2469","CM","residential","301","indoor","pm1",26298,26088,26397,5.63,-0.000144730396948794,4.70912535607017e-06,434.716,FALSE,63156.332,309
"2470","CM","residential","301","indoor","pm25",872,1,919,10.923,-0.02405904987796,9.21199240981708e-07,177.455,TRUE,56408.083,918
"2471","CM","residential","301","indoor","pm25",2070,1614,3246,9.491,-0.00145640585580825,5.99896432561312e-06,4537.53,TRUE,56408.083,1632
"2472","CM","residential","301","indoor","pm25",4183,4148,4593,9.38,-0.00188447974939095,5.31708335109933e-07,2404.686,FALSE,70219.566,445
"2473","CM","residential","301","indoor","pm25",5147,3597,6921,16.898,-0.000321983876595445,8.70751069954567e-06,8608.304,TRUE,56408.083,3324
"2474","CM","residential","301","indoor","pm25",7892,7856,8978,17.021,-0.0017974950575322,2.79352316400725e-06,4441.642,TRUE,56408.083,1122
"2475","CM","residential","301","indoor","pm25",9702,9319,10148,4.467,-0.000673205754424291,2.73705979959779e-06,1306.522,TRUE,56408.083,829
"2476","CM","residential","301","indoor","pm25",11060,11052,11216,9.211,-0.00637288532978438,3.59997584879771e-06,858.887,FALSE,70219.566,164
"2477","CM","residential","301","indoor","pm25",11761,10669,12048,21.677,-0.00160115997180474,2.28358763006425e-06,2170.792,TRUE,56408.083,1379
"2478","CM","residential","301","indoor","pm25",12746,12663,12919,11.902,-0.00587888294075582,1.15074895153158e-06,1166.136,FALSE,70219.566,256
"2479","CM","residential","301","indoor","pm25",13656,13589,14119,5.149,-0.00148826163114173,2.92450196270638e-06,1404.012,TRUE,56408.083,530
"2480","CM","residential","301","indoor","pm25",15807,15782,15831,3.798,-0.0186879008391178,6.4657715655371e-06,51.614,TRUE,56408.083,49
"2481","CM","residential","301","indoor","pm25",22140,22101,22156,6.846,-0.0205166449081785,6.50567823996813e-06,87.645,FALSE,70219.566,55
"2482","CM","residential","301","indoor","pm25",22760,22668,22996,6.361,-0.00159175875615559,3.7436784750495e-06,1108.957,FALSE,70219.566,328
"2483","CM","residential","301","indoor","pm25",23287,23219,23644,8.334,-0.00185074255707273,8.59154341920214e-07,2014.198,FALSE,70219.566,425
"2484","CM","residential","301","indoor","pm10",118,1,303,10.974,-0.00218219282367816,7.88897165732585e-07,804.134,TRUE,82738.31,302
"2485","CM","residential","301","indoor","pm10",379,369,389,34.465,-0.14721676747154,6.47203252639422e-06,122.687,FALSE,109558.6,20
"2486","CM","residential","301","indoor","pm10",487,474,504,18.749,-0.0427284632658815,6.47502102344387e-06,107.124,TRUE,82738.31,30
"2487","CM","residential","301","indoor","pm10",872,579,920,29.115,-0.0269889799909038,4.11510022699143e-06,283.37,TRUE,82738.31,341
"2488","CM","residential","301","indoor","pm10",2074,2028,2519,65.237,-0.00741903483662021,3.80568915320831e-06,4750.656,TRUE,82738.31,491
"2489","CM","residential","301","indoor","pm10",2449,2445,2466,22.063,-0.0670760787328187,3.10305947526403e-06,170.148,FALSE,109558.6,21
"2490","CM","residential","301","indoor","pm10",2680,2677,2700,24.886,-0.489056294748427,6.80319367375637e-06,107.212,TRUE,82738.31,23
"2491","CM","residential","301","indoor","pm10",3303,3295,3317,29.145,-0.0219152470138577,6.14523634170694e-06,114.165,TRUE,82738.31,22
"2492","CM","residential","301","indoor","pm10",3886,3618,4042,46.379,-0.0124940992402227,4.07644960545013e-06,931.788,TRUE,82738.31,424
"2493","CM","residential","301","indoor","pm10",4134,4103,4523,17.739,-0.00112798228442423,1.53158437620487e-06,1856.011,TRUE,82738.31,420
"2494","CM","residential","301","indoor","pm10",4193,4150,4508,22.619,-0.00199395447246658,2.88965584522771e-06,2352.163,FALSE,109558.6,358
"2495","CM","residential","301","indoor","pm10",4737,4709,4771,24.561,-0.0421287819829352,5.15737151215456e-06,229.482,TRUE,82738.31,62
"2496","CM","residential","301","indoor","pm10",5201,4935,6790,28.324,-0.000207896251418643,2.51189065214746e-06,10322.39,TRUE,82738.31,1855
"2497","CM","residential","301","indoor","pm10",5397,5370,5426,21.926,-0.00977855804852743,4.5976746425917e-06,280.305,FALSE,109558.6,56
"2498","CM","residential","301","indoor","pm10",6795,6789,6930,61.83,-0.0138927524472027,2.35804089992769e-06,2297.873,FALSE,109558.6,141
"2499","CM","residential","301","indoor","pm10",7893,7857,8213,55.462,-0.00712281496528163,4.22209336640682e-06,3729.641,TRUE,82738.31,356
"2500","CM","residential","301","indoor","pm10",8176,8171,8191,33.646,-0.08499137177669,4.72982283516854e-06,188.935,FALSE,109558.6,20
"2501","CM","residential","301","indoor","pm10",8520,8379,8629,19.552,-0.00891662829653246,1.31376476861006e-06,528.905,TRUE,82738.31,250
"2502","CM","residential","301","indoor","pm10",8794,8792,8816,39.035,-0.0148107798776287,4.87788935548383e-06,326.167,FALSE,109558.6,24
"2503","CM","residential","301","indoor","pm10",9176,9166,9187,29.923,-0.219445380422542,3.9404814259752e-06,125.29,TRUE,82738.31,21
"2504","CM","residential","301","indoor","pm10",9579,9364,9600,26.133,-0.0327542132207955,4.0087406277104e-07,230.794,TRUE,82738.31,236
"2505","CM","residential","301","indoor","pm10",9888,9866,9903,19.837,0.0436160034780978,2.85554838676895e-06,118.457,TRUE,82738.31,37
"2506","CM","residential","301","indoor","pm10",10519,10496,10532,23.66,-0.1697091898868,9.61863600986195e-06,117.897,TRUE,82738.31,36
"2507","CM","residential","301","indoor","pm10",11018,10712,11672,29.028,-0.000445413413539274,1.85927795480791e-06,4671.156,TRUE,82738.31,960
"2508","CM","residential","301","indoor","pm10",11067,11049,11208,103.31,-0.0192022545122256,2.58281142718439e-06,3044.136,FALSE,109558.6,159
"2509","CM","residential","301","indoor","pm10",11910,11893,12037,32.031,-0.00659857929981077,1.93718573551005e-06,1266.91,TRUE,82738.31,144
"2510","CM","residential","301","indoor","pm10",12706,12664,12887,53.147,-0.00973477979856454,8.31405474429478e-06,2185.896,FALSE,109558.6,223
"2511","CM","residential","301","indoor","pm10",13872,13599,13916,18.284,-0.00633349452628707,2.33192743019506e-06,243.306,TRUE,82738.31,317
"2512","CM","residential","301","indoor","pm10",14139,14132,14152,20.263,-0.101958281644105,6.04953480654067e-06,78.844,TRUE,82738.31,20
"2513","CM","residential","301","indoor","pm10",17551,17542,17563,39.202,-0.503991574833616,3.21084966132742e-06,118.917,TRUE,82738.31,21
"2514","CM","residential","301","indoor","pm10",19729,19720,19741,30.491,-0.0710658185881246,4.20426121936099e-06,152.539,FALSE,109558.6,21
"2515","CM","residential","301","indoor","pm10",20462,20454,20478,22.845,-0.0622841582691322,4.65549654605874e-06,170.843,FALSE,109558.6,24
"2516","CM","residential","301","indoor","pm10",21508,21497,21529,39.012,-0.118024898266487,8.10980323499205e-06,194.693,FALSE,109558.6,32
"2517","CM","residential","301","indoor","pm10",21989,21975,22002,23.246,-0.0691781313401716,5.53757940604182e-06,128.926,FALSE,109558.6,27
"2518","CM","residential","301","indoor","pm10",22501,22497,22549,46.617,-0.0118899218526889,6.07964974778908e-06,851.902,FALSE,109558.6,52
"2519","CM","residential","301","indoor","pm10",22767,22698,22877,17.598,-0.00148598531165946,2.66714998646204e-06,696.124,FALSE,109558.6,179
"2520","CM","residential","301","indoor","pm10",23489,23224,23530,20.121,-0.0201980963951125,6.91698006508793e-06,314.933,FALSE,109558.6,306
"2521","CM","residential","509","indoor","pm1",306,1,2727,49.946,-0.000310224482862928,6.08231487687924e-06,57923.094,FALSE,118243.649,2726
"2522","CM","residential","509","indoor","pm1",1126,1,1371,49.916,-0.0127232695286986,3.8575108437274e-06,4120.533,TRUE,99073.601,1370
"2523","CM","residential","509","indoor","pm1",1644,1634,2175,49.952,-0.00333375514693481,3.34880314193074e-07,11693.946,TRUE,99073.601,541
"2524","CM","residential","509","indoor","pm1",3019,3011,3320,48.277,-0.0086389624423548,1.9552086631241e-06,4676.807,FALSE,118243.649,309
"2525","CM","residential","509","indoor","pm1",3126,2567,3534,49.963,-0.00491026311316555,8.57552148920356e-06,8807.937,TRUE,99073.601,967
"2526","CM","residential","509","indoor","pm1",4820,3894,5496,49.998,-0.00269139335466125,2.83663367686861e-07,15418.763,TRUE,99073.601,1602
"2527","CM","residential","509","indoor","pm1",5086,3537,5528,49.985,-0.000961003974574025,3.26791545303351e-06,11733.079,FALSE,118243.649,1991
"2528","CM","residential","509","indoor","pm25",836,1,2706,50.773,-0.000495746996371761,7.83664048651784e-06,43574.248,FALSE,118745.784,2705
"2529","CM","residential","509","indoor","pm25",1126,1,1361,50.982,-0.0126964888109511,2.61909205544835e-06,4152.114,TRUE,99538.436,1360
"2530","CM","residential","509","indoor","pm25",1755,1634,2162,50.125,-0.0024633238347572,2.94009732632287e-06,7219.305,TRUE,99538.436,528
"2531","CM","residential","509","indoor","pm25",3019,3011,3314,48.564,-0.00862795575749069,2.4891265381372e-06,4684.412,FALSE,118745.784,303
"2532","CM","residential","509","indoor","pm25",3126,2567,3524,50.033,-0.00484154887880436,5.34598660926194e-06,8814.279,TRUE,99538.436,957
"2533","CM","residential","509","indoor","pm25",3921,3537,4303,49.647,-0.00729346043388996,6.37399635157212e-07,6305.063,FALSE,118745.784,766
"2534","CM","residential","509","indoor","pm25",5086,4303,5528,50.008,-0.000955722608351771,3.23937622885003e-06,11753.518,FALSE,118745.784,1225
"2535","CM","residential","509","indoor","pm25",5482,3894,5496,50.17,0.00209868091448151,3.68449693102195e-08,723.391,TRUE,99538.436,1602
"2536","CM","residential","509","indoor","pm10",10,1,1338,60.703,-0.00035565102021159,8.35521414394229e-06,29561.28,TRUE,101782.788,1337
"2537","CM","residential","509","indoor","pm10",1505,1,2677,63.904,-0.000574829009048424,5.13592280012764e-07,24629.17,FALSE,120057.099,2676
"2538","CM","residential","509","indoor","pm10",1755,1635,1838,51.836,-0.028837498844397,1.38962934247532e-06,1846.28,TRUE,101782.788,203
"2539","CM","residential","509","indoor","pm10",1978,1844,2148,49.825,-0.0198225790088566,7.51800865859217e-06,2450.716,TRUE,101782.788,304
"2540","CM","residential","509","indoor","pm10",2574,2567,3487,52.022,-0.000987227233155871,9.62469400977064e-07,24844.463,TRUE,101782.788,920
"2541","CM","residential","509","indoor","pm10",3019,3011,3295,48.564,-0.00859294749117566,1.15519287818697e-06,4648.607,FALSE,120057.099,284
"2542","CM","residential","509","indoor","pm10",3903,3895,4783,50.073,-0.00206297376054131,4.99863443251363e-06,16640.323,TRUE,101782.788,888
"2543","CM","residential","509","indoor","pm10",3921,3537,4248,49.979,-0.00722904400680797,2.73410072159659e-06,6137.335,FALSE,120057.099,711
"2544","CM","residential","509","indoor","pm10",4317,4303,4759,48.157,-0.00559496653002903,5.13985914791305e-06,7542.664,FALSE,120057.099,456
"2545","CM","residential","509","indoor","pm10",4863,4807,5496,54.718,-0.00269666028476751,1.03675914648484e-06,13670.788,TRUE,101782.788,689
"2546","CM","residential","509","indoor","pm10",5025,4795,5528,62.524,-0.00146500982709407,6.89064976066035e-06,14510.07,FALSE,120057.099,733
"2547","CM","residential","104","indoor","pm1",23,1,96,15.291,-0.018030395849969,5.68009711147709e-07,426.518,FALSE,85032.341,95
"2548","CM","residential","104","indoor","pm1",807,1,926,17.335,-0.0128133153432587,5.05671909874192e-06,1013.715,TRUE,82253.574,925
"2549","CM","residential","104","indoor","pm1",1132,1127,1159,4.572,-0.0373325723048456,7.22309798744009e-07,74.599,TRUE,82253.574,32
"2550","CM","residential","104","indoor","pm1",1215,1126,1443,12.454,-0.00745873305570606,4.90502300505289e-06,1203.483,FALSE,85032.341,317
"2551","CM","residential","104","indoor","pm1",1980,1964,2075,14.233,-0.0187109696649452,2.07755959991798e-06,612.006,TRUE,82253.574,111
"2552","CM","residential","104","indoor","pm1",2339,2332,2361,3.222,-0.0236337332402601,8.03696586074445e-06,49.023,TRUE,82253.574,29
"2553","CM","residential","104","indoor","pm1",2857,2385,3100,40.284,-0.0117480810147962,2.38986471581759e-06,3401.049,FALSE,85032.341,715
"2554","CM","residential","104","indoor","pm1",3195,3174,3242,6.856,-0.0160233108447433,3.3745034250442e-06,192.281,FALSE,85032.341,68
"2555","CM","residential","104","indoor","pm1",3907,3789,4107,5.076,-0.00110786107748347,1.89481674531745e-07,777.674,FALSE,85032.341,318
"2556","CM","residential","104","indoor","pm1",4293,4132,5135,48.923,-0.00115967028231261,1.58537613685102e-06,9505.224,FALSE,85032.341,1003
"2557","CM","residential","104","indoor","pm1",4447,3816,4743,5.445,-0.00313259433563489,9.75464953416619e-08,938.628,TRUE,82253.574,927
"2558","CM","residential","104","indoor","pm1",5089,5083,5520,45.463,-0.00985400540782091,7.80362645789163e-06,4010.382,TRUE,82253.574,437
"2559","CM","residential","104","indoor","pm1",5706,5687,5781,7.115,-0.00722260228924833,1.47291277241726e-06,328.277,FALSE,85032.341,94
"2560","CM","residential","104","indoor","pm1",6141,5658,6397,3.877,-0.00152943581967418,3.04928834259499e-07,629.911,TRUE,82253.574,739
"2561","CM","residential","104","indoor","pm1",6737,6724,6766,3.865,-0.0299895858171344,1.0420034943518e-06,63.376,TRUE,82253.574,42
"2562","CM","residential","104","indoor","pm1",7112,7091,7151,11.619,-0.034053378051015,6.18714536002038e-07,250.757,FALSE,85032.341,60
"2563","CM","residential","104","indoor","pm1",7841,7510,8141,12.511,-0.00454946402453908,7.50874777225149e-06,1175.756,TRUE,82253.574,631
"2564","CM","residential","104","indoor","pm1",8464,8380,8611,10.815,-0.00629474144287461,1.51422428381567e-07,851.878,FALSE,85032.341,231
"2565","CM","residential","104","indoor","pm1",8664,8629,8764,6.211,-0.00261030991993548,4.764915043651e-06,443.978,FALSE,85032.341,135
"2566","CM","residential","104","indoor","pm1",8979,8587,9537,4.828,-0.00127294859845059,3.84773843511809e-06,1521.087,TRUE,82253.574,950
"2567","CM","residential","104","indoor","pm1",10832,9792,11430,49.948,-0.00653182612815666,6.46987348373528e-07,8043.959,TRUE,82253.574,1638
"2568","CM","residential","104","indoor","pm1",11280,11264,11628,28.877,-0.00390434694922384,8.23510475538887e-06,3614.174,FALSE,85032.341,364
"2569","CM","residential","104","indoor","pm1",12053,12046,12127,7.897,-0.02208698015182,1.51292768156372e-06,250.608,TRUE,82253.574,81
"2570","CM","residential","104","indoor","pm1",12725,12704,13175,13.531,-0.00366168114792879,2.15771316271724e-06,2934.608,FALSE,85032.341,471
"2571","CM","residential","104","indoor","pm1",13108,12634,13882,37.39,-0.0075496551857035,9.11427358184617e-06,4854.468,TRUE,82253.574,1248
"2572","CM","residential","104","indoor","pm1",13262,13175,13570,18.883,-0.00634883791924617,2.88744282100201e-06,2107.573,FALSE,85032.341,395
"2573","CM","residential","104","indoor","pm1",14153,14116,14619,43.771,-0.00414985098117187,6.91319420115732e-07,7190.629,FALSE,85032.341,503
"2574","CM","residential","104","indoor","pm1",14714,14705,15065,13.445,-0.00239881511373785,1.98406311424229e-07,2323.604,FALSE,85032.341,360
"2575","CM","residential","104","indoor","pm1",14799,14556,15070,35.438,-0.0103913232461035,3.03613940846089e-06,2935.943,TRUE,82253.574,514
"2576","CM","residential","104","indoor","pm1",15316,15306,15666,10.537,-0.00484780945867257,2.80843875392926e-06,1175.883,TRUE,82253.574,360
"2577","CM","residential","104","indoor","pm1",15617,15600,15654,6.646,-0.0241928003360868,8.94122640131095e-07,170.428,FALSE,85032.341,54
"2578","CM","residential","104","indoor","pm1",15821,15761,15941,8.496,-0.0063664342639076,1.75994144294025e-06,565.596,FALSE,85032.341,180
"2579","CM","residential","104","indoor","pm1",16254,16022,16519,22.746,-0.0115229942591355,5.0678185920998e-06,1526.526,TRUE,82253.574,497
"2580","CM","residential","104","indoor","pm1",16899,16738,16967,5.11,-0.00256234132394461,3.35773771924581e-08,276.318,FALSE,85032.341,229
"2581","CM","residential","104","indoor","pm1",17408,17158,17755,31.725,-0.00418262747785452,2.41194639851336e-06,5837.227,FALSE,85032.341,597
"2582","CM","residential","104","indoor","pm1",17643,17593,17782,43.055,-0.0267059248240791,7.27729794762329e-07,1626.956,TRUE,82253.574,189
"2583","CM","residential","104","indoor","pm1",18458,18453,19044,49.993,-0.00666501362124257,5.51697695852699e-06,5989.826,FALSE,85032.341,591
"2584","CM","residential","104","indoor","pm1",18879,18823,18960,10.228,-0.0223460856644077,7.61987085632286e-06,374.336,TRUE,82253.574,137
"2585","CM","residential","104","indoor","pm1",20336,20313,20360,3.127,-0.0332827279944005,6.10883093906604e-06,59.811,TRUE,82253.574,47
"2586","CM","residential","104","indoor","pm1",20556,20522,20621,8.551,-0.0269583750955814,8.7408095140217e-06,250.693,TRUE,82253.574,99
"2587","CM","residential","104","indoor","pm1",20787,20783,20860,47.146,-0.0414198706188232,3.8083730195291e-06,1076.09,TRUE,82253.574,77
"2588","CM","residential","104","indoor","pm1",21236,21097,21645,3.487,-0.000544487833811772,5.93043041751261e-09,963.232,TRUE,82253.574,548
"2589","CM","residential","104","indoor","pm1",23021,21801,23612,49.834,-0.00523057749567026,7.13231298076952e-06,8297.646,TRUE,82253.574,1811
"2590","CM","residential","104","indoor","pm1",23763,23753,23799,3.724,-0.0179730894119418,9.59295006080367e-06,79.65,TRUE,82253.574,46
"2591","CM","residential","104","indoor","pm1",24544,24525,24640,6.38,-0.00980887030805218,1.22831127379181e-06,286.848,TRUE,82253.574,115
"2592","CM","residential","104","indoor","pm25",23,1,99,16.043,-0.0164500786395072,6.07931293726983e-06,486.071,FALSE,100789.421,98
"2593","CM","residential","104","indoor","pm25",807,1,929,21.718,-0.0132142777977293,1.4168656101189e-06,1340.304,TRUE,100600.282,928
"2594","CM","residential","104","indoor","pm25",1132,1127,1160,4.747,-0.03758917937092,3.79205402711947e-07,80.836,TRUE,100600.282,33
"2595","CM","residential","104","indoor","pm25",1218,1176,1464,14.085,-0.00536444108234896,2.13911769863713e-06,1654.09,FALSE,100789.421,288
"2596","CM","residential","104","indoor","pm25",1982,1966,2077,14.667,-0.0184071512933467,1.17661147186414e-06,636.635,TRUE,100600.282,111
"2597","CM","residential","104","indoor","pm25",2345,2320,2396,6.614,-0.0183366879244265,8.36153998742703e-06,144.275,TRUE,100600.282,76
"2598","CM","residential","104","indoor","pm25",2857,2416,3086,42.995,-0.0119931235893809,1.56321414415637e-06,3473.927,FALSE,100789.421,670
"2599","CM","residential","104","indoor","pm25",3183,3174,3228,7.311,-0.0155733247482624,1.36282386504179e-06,239.006,FALSE,100789.421,54
"2600","CM","residential","104","indoor","pm25",4291,4135,5123,59.066,-0.00117560769954704,1.39627928756157e-06,10714.415,FALSE,100789.421,988
"2601","CM","residential","104","indoor","pm25",4449,4211,4740,5.58,-0.0028830425470272,1.30275922438163e-06,975.37,TRUE,100600.282,529
"2602","CM","residential","104","indoor","pm25",5091,5054,5522,83.199,-0.0129316627170895,6.48261369869812e-06,5590.054,TRUE,100600.282,468
"2603","CM","residential","104","indoor","pm25",5706,5687,5796,7.357,-0.00462336608371972,1.8479953508347e-06,429.748,FALSE,100789.421,109
"2604","CM","residential","104","indoor","pm25",6143,5662,6399,3.993,-0.000911290083952703,2.90673675687146e-07,681.852,TRUE,100600.282,737
"2605","CM","residential","104","indoor","pm25",6497,6491,6680,5.926,-0.00284530555448374,2.96861727679046e-06,624.683,TRUE,100600.282,189
"2606","CM","residential","104","indoor","pm25",6762,6724,6781,5.865,-0.0559492376810284,1.52893860703574e-06,53.491,TRUE,100600.282,57
"2607","CM","residential","104","indoor","pm25",7112,7091,7151,14.06,-0.0336620877567263,8.18927601811749e-09,312.051,FALSE,100789.421,60
"2608","CM","residential","104","indoor","pm25",7843,7537,8264,15.876,-0.00401194721506217,1.60389355881545e-06,1906.48,TRUE,100600.282,727
"2609","CM","residential","104","indoor","pm25",8464,8380,8783,11.279,-0.00184177941551691,6.42526163355706e-06,1853.206,FALSE,100789.421,403
"2610","CM","residential","104","indoor","pm25",8981,8557,9219,4.993,-0.00208240179391036,6.14261105524956e-07,818.959,TRUE,100600.282,662
"2611","CM","residential","104","indoor","pm25",9283,9219,9539,4.599,-0.00143512775964875,1.87977602704818e-06,703.897,TRUE,100600.282,320
"2612","CM","residential","104","indoor","pm25",9832,9825,9865,8.308,-0.0302793289370751,1.90925460388133e-06,156.063,FALSE,100789.421,40
"2613","CM","residential","104","indoor","pm25",10805,9794,11389,96.758,-0.00725087830836606,3.899795865618e-06,12334.756,TRUE,100600.282,1595
"2614","CM","residential","104","indoor","pm25",11459,11264,11621,40.153,-0.0150984778050079,3.49603364496761e-07,2227.486,FALSE,100789.421,357
"2615","CM","residential","104","indoor","pm25",12053,12048,12121,10.255,-0.0255123451809718,1.14765963451451e-06,301.097,TRUE,100600.282,73
"2616","CM","residential","104","indoor","pm25",12754,12704,13175,17.988,-0.00460458892916089,2.37882181903234e-06,3044.432,FALSE,100789.421,471
"2617","CM","residential","104","indoor","pm25",13174,12630,13871,61.755,-0.0207686194311349,9.87069820100616e-06,4318.627,TRUE,100600.282,1241
"2618","CM","residential","104","indoor","pm25",13262,13175,13554,21.158,-0.00667493970033258,9.52216753518386e-07,2194.514,FALSE,100789.421,379
"2619","CM","residential","104","indoor","pm25",14153,14086,14594,44.291,-0.0037314693267642,7.54694646376421e-06,7697.09,FALSE,100789.421,508
"2620","CM","residential","104","indoor","pm25",14714,14703,15062,15.985,-0.0024830107001441,9.34466839551062e-07,2636.646,FALSE,100789.421,359
"2621","CM","residential","104","indoor","pm25",14801,14558,15051,46.892,-0.0112532289134898,3.9453635583479e-06,3648.788,TRUE,100600.282,493
"2622","CM","residential","104","indoor","pm25",15318,15313,15639,12.335,-0.00557337261433032,3.7054960129121e-06,1242.123,TRUE,100600.282,326
"2623","CM","residential","104","indoor","pm25",15617,15600,15656,7.617,-0.0218287731488563,7.34701011453903e-07,206.439,FALSE,100789.421,56
"2624","CM","residential","104","indoor","pm25",15821,15761,15953,9.916,-0.00591251226833965,1.24011234432074e-06,719.47,FALSE,100789.421,192
"2625","CM","residential","104","indoor","pm25",16256,16024,16521,27.194,-0.0112491985833251,4.4994087972702e-06,1850.754,TRUE,100600.282,497
"2626","CM","residential","104","indoor","pm25",16896,16844,16976,6.515,-0.00474760420384701,6.8619544461118e-07,392.931,FALSE,100789.421,132
"2627","CM","residential","104","indoor","pm25",17387,17143,17750,70.653,-0.00629314808191763,6.40474527644359e-06,9655.919,FALSE,100789.421,607
"2628","CM","residential","104","indoor","pm25",17647,17594,17786,45.811,-0.0260637851619616,7.34228737893667e-07,1769.084,TRUE,100600.282,192
"2629","CM","residential","104","indoor","pm25",18457,18453,19234,92.828,-0.00897560441669765,5.75255937707524e-06,8714.018,FALSE,100789.421,781
"2630","CM","residential","104","indoor","pm25",18883,18827,18956,10.835,-0.0214308568642992,3.18600230202016e-06,375.185,TRUE,100600.282,129
"2631","CM","residential","104","indoor","pm25",19113,19111,19136,4.483,-0.0370483170677168,6.10693282983737e-06,61.039,TRUE,100600.282,25
"2632","CM","residential","104","indoor","pm25",20560,20481,20625,10.553,-0.0257158262898712,4.82761255861482e-06,328.47,TRUE,100600.282,144
"2633","CM","residential","104","indoor","pm25",20791,20786,20862,61.857,-0.0454297560925561,5.86221228657602e-07,1309.32,TRUE,100600.282,76
"2634","CM","residential","104","indoor","pm25",23008,21805,23616,54.509,-0.00520755218506256,7.444208261928e-06,9791.125,TRUE,100600.282,1811
"2635","CM","residential","104","indoor","pm25",23767,23755,23803,3.899,-0.0180696548854184,3.47334490662081e-06,88.42,TRUE,100600.282,48
"2636","CM","residential","104","indoor","pm25",24549,24529,24634,7.046,-0.00775618226077956,2.48753590040852e-07,313.845,TRUE,100600.282,105
"2637","CM","residential","104","indoor","pm25",24991,24990,25027,9.008,-0.0289435355941772,9.80852232491649e-06,99.563,TRUE,100600.282,37
"2638","CM","residential","104","indoor","pm10",15,1,50,16.374,-0.0271104524446176,4.7354360720684e-06,149.829,TRUE,195554.745,49
"2639","CM","residential","104","indoor","pm10",798,167,923,81.789,-0.0206438003945837,5.33008390585849e-06,3043.477,TRUE,195554.745,756
"2640","CM","residential","104","indoor","pm10",1124,1121,1145,33.36,-0.904252782433581,7.68718564211941e-06,134.835,TRUE,195554.745,24
"2641","CM","residential","104","indoor","pm10",1267,1195,1434,46.492,-0.0110270828781259,2.28780499737975e-06,3075.786,FALSE,180009.01,239
"2642","CM","residential","104","indoor","pm10",1915,1890,1949,30.534,-0.0655422442408441,4.4830242963016e-06,282.764,TRUE,195554.745,59
"2643","CM","residential","104","indoor","pm10",2330,2320,2471,105.038,-0.0128849453964585,5.47057049037729e-06,2810.504,TRUE,195554.745,151
"2644","CM","residential","104","indoor","pm10",2782,2669,3025,76.63,-0.00574165335558331,7.19868426849151e-06,5915.835,FALSE,180009.01,356
"2645","CM","residential","104","indoor","pm10",3852,3833,3871,28.803,-0.14407276214612,9.69709170381726e-06,165.825,TRUE,195554.745,38
"2646","CM","residential","104","indoor","pm10",4277,4195,5032,440.495,-0.0836633468352422,9.07121873313433e-06,16480.46,FALSE,180009.01,837
"2647","CM","residential","104","indoor","pm10",5089,5051,5482,306.512,-0.0378953017476003,6.01748199453264e-06,10175.548,TRUE,195554.745,431
"2648","CM","residential","104","indoor","pm10",5832,5815,5845,28.01,-0.169806036978404,7.03603264163386e-06,123.246,FALSE,180009.01,30
"2649","CM","residential","104","indoor","pm10",6513,6489,6682,83.613,-0.00210895995492952,6.64036886604822e-06,3204.94,TRUE,195554.745,193
"2650","CM","residential","104","indoor","pm10",6763,6692,6781,252.257,-1.0756807122653,2.49081691015838e-06,507.615,TRUE,195554.745,89
"2651","CM","residential","104","indoor","pm10",7202,7193,7239,64.028,-0.0489154273009132,9.32616754981761e-06,827.933,FALSE,180009.01,46
"2652","CM","residential","104","indoor","pm10",7800,7792,8101,73.073,-0.00569209623089575,8.8252387623907e-08,3649.156,TRUE,195554.745,309
"2653","CM","residential","104","indoor","pm10",8154,8135,8252,38.705,-0.0278804788308821,8.06715826238547e-06,973.113,TRUE,195554.745,117
"2654","CM","residential","104","indoor","pm10",8605,8439,8773,53.194,-0.0102801347132414,2.71142839413814e-06,2230.094,FALSE,180009.01,334
"2655","CM","residential","104","indoor","pm10",8613,8606,8629,17.514,-0.120258539050704,7.20980747558664e-06,68.405,TRUE,195554.745,23
"2656","CM","residential","104","indoor","pm10",8849,8804,8900,9.669,0.00615668745434304,4.0187498058568e-06,192.045,TRUE,195554.745,96
"2657","CM","residential","104","indoor","pm10",9265,9233,9356,84.528,-0.0391772876756736,3.33880355695539e-06,1727.826,TRUE,195554.745,123
"2658","CM","residential","104","indoor","pm10",9479,9473,9504,22.296,-0.0386781563336528,6.83491437624692e-06,128.426,TRUE,195554.745,31
"2659","CM","residential","104","indoor","pm10",9845,9822,10064,18.708,-0.00211468601015635,5.70040276514733e-06,1396.348,TRUE,195554.745,242
"2660","CM","residential","104","indoor","pm10",9999,9995,10027,64.348,-0.0810722549558829,1.01643378598903e-06,871.653,FALSE,180009.01,32
"2661","CM","residential","104","indoor","pm10",10803,10064,11295,429.297,-0.01796681619001,7.57187894497111e-06,19794.347,TRUE,195554.745,1231
"2662","CM","residential","104","indoor","pm10",11233,11222,11244,18.356,-0.21221257491433,6.31216026254435e-06,76.191,FALSE,180009.01,22
"2663","CM","residential","104","indoor","pm10",11461,11423,11593,72.068,-0.0182894329939479,2.444775915173e-06,2608.286,FALSE,180009.01,170
