timestamp,timestamp_local,sn,sample_rh,sample_temp,sample_pres,lat,lon,device_state,pm1,pm25,pm10
2023-02-14T19:10:07Z,2023-02-14T14:10:07Z,MOD-PM-00231,25.75,13.39,0.0,42.3161,-71.078,ACTIVE,0.908,1.279,2.199
2023-02-14T19:09:07Z,2023-02-14T14:09:07Z,MOD-PM-00231,25.94,13.37,0.0,42.3161,-71.078,ACTIVE,1.336,1.536,2.57
2023-02-14T19:08:07Z,2023-02-14T14:08:07Z,MOD-PM-00231,25.99,13.33,0.0,42.3161,-71.078,ACTIVE,1.264,1.428,10.163
2023-02-14T19:07:07Z,2023-02-14T14:07:07Z,MOD-PM-00231,26.06,13.29,0.0,42.3161,-71.078,ACTIVE,0.715,0.86,1.75
2023-02-14T19:06:07Z,2023-02-14T14:06:07Z,MOD-PM-00231,26.2,13.25,0.0,42.3161,-71.078,ACTIVE,0.896,1.269,2.923
2023-02-14T19:05:07Z,2023-02-14T14:05:07Z,MOD-PM-00231,26.27,13.23,0.0,42.3161,-71.078,ACTIVE,2.545,2.777,6.104
2023-02-14T19:04:07Z,2023-02-14T14:04:07Z,MOD-PM-00231,26.56,13.2,0.0,42.3161,-71.078,ACTIVE,5.096,5.285,5.611
2023-02-14T19:03:07Z,2023-02-14T14:03:07Z,MOD-PM-00231,26.65,13.17,0.0,42.3161,-71.078,ACTIVE,0.903,0.936,1.542
2023-02-14T19:02:07Z,2023-02-14T14:02:07Z,MOD-PM-00231,27.04,13.16,0.0,42.3161,-71.078,ACTIVE,1.131,1.305,2.504
2023-02-14T19:01:07Z,2023-02-14T14:01:07Z,MOD-PM-00231,27.12,13.13,0.0,42.3161,-71.078,ACTIVE,1.422,1.774,3.266
2023-02-14T19:00:07Z,2023-02-14T14:00:07Z,MOD-PM-00231,26.98,13.13,0.0,42.3161,-71.078,ACTIVE,0.823,0.841,0.841
2023-02-14T18:59:07Z,2023-02-14T13:59:07Z,MOD-PM-00231,27.09,13.12,0.0,42.3161,-71.078,ACTIVE,1.215,1.455,2.627
2023-02-14T18:58:07Z,2023-02-14T13:58:07Z,MOD-PM-00231,27.11,13.09,0.0,42.3161,-71.078,ACTIVE,0.738,0.995,3.634
2023-02-14T18:57:07Z,2023-02-14T13:57:07Z,MOD-PM-00231,27.4,13.07,0.0,42.3161,-71.078,ACTIVE,1.601,2.104,3.372
2023-02-14T18:56:07Z,2023-02-14T13:56:07Z,MOD-PM-00231,27.9,13.04,0.0,42.3161,-71.078,ACTIVE,0.769,1.013,14.964
2023-02-14T18:55:07Z,2023-02-14T13:55:07Z,MOD-PM-00231,28.32,12.99,0.0,42.3161,-71.078,ACTIVE,1.876,2.292,4.859
2023-02-14T18:54:07Z,2023-02-14T13:54:07Z,MOD-PM-00231,28.2,12.96,0.0,42.3161,-71.078,ACTIVE,1.291,1.946,4.315
2023-02-14T18:53:07Z,2023-02-14T13:53:07Z,MOD-PM-00231,28.27,12.93,0.0,42.3161,-71.078,ACTIVE,1.126,1.396,8.067
2023-02-14T18:52:07Z,2023-02-14T13:52:07Z,MOD-PM-00231,28.42,12.88,0.0,42.3161,-71.078,ACTIVE,0.965,1.338,3.306
2023-02-14T18:51:07Z,2023-02-14T13:51:07Z,MOD-PM-00231,28.42,12.83,0.0,42.3161,-71.078,ACTIVE,1.37,1.562,4.21
2023-02-14T18:50:07Z,2023-02-14T13:50:07Z,MOD-PM-00231,28.42,12.8,0.0,42.3161,-71.078,ACTIVE,0.707,0.945,13.601
2023-02-14T18:49:07Z,2023-02-14T13:49:07Z,MOD-PM-00231,28.71,12.72,0.0,42.3161,-71.078,ACTIVE,1.327,1.5,18.551
2023-02-14T18:48:07Z,2023-02-14T13:48:07Z,MOD-PM-00231,29.1,12.63,0.0,42.3161,-71.078,ACTIVE,1.191,1.52,3.986
2023-02-14T18:47:07Z,2023-02-14T13:47:07Z,MOD-PM-00231,29.16,12.57,0.0,42.3161,-71.078,ACTIVE,1.463,1.801,2.92
2023-02-14T18:46:07Z,2023-02-14T13:46:07Z,MOD-PM-00231,29.61,12.5,0.0,42.3161,-71.078,ACTIVE,1.356,1.686,2.027
2023-02-14T18:45:07Z,2023-02-14T13:45:07Z,MOD-PM-00231,30.0,12.42,0.0,42.3161,-71.078,ACTIVE,1.776,1.991,2.896
2023-02-14T18:44:07Z,2023-02-14T13:44:07Z,MOD-PM-00231,30.59,12.35,0.0,42.3161,-71.078,ACTIVE,1.283,1.905,13.84
2023-02-14T18:43:07Z,2023-02-14T13:43:07Z,MOD-PM-00231,30.28,12.29,0.0,42.3161,-71.078,ACTIVE,1.794,2.317,6.524
2023-02-14T18:42:07Z,2023-02-14T13:42:07Z,MOD-PM-00231,30.68,12.23,0.0,42.3161,-71.078,ACTIVE,1.183,1.488,2.611
2023-02-14T18:41:07Z,2023-02-14T13:41:07Z,MOD-PM-00231,30.66,12.2,0.0,42.3161,-71.078,ACTIVE,1.818,1.916,2.286
2023-02-14T18:40:07Z,2023-02-14T13:40:07Z,MOD-PM-00231,30.93,12.16,0.0,42.3161,-71.078,ACTIVE,1.162,1.604,3.466
2023-02-14T18:39:07Z,2023-02-14T13:39:07Z,MOD-PM-00231,31.24,12.14,0.0,42.3161,-71.078,ACTIVE,1.315,1.989,7.406
2023-02-14T18:38:07Z,2023-02-14T13:38:07Z,MOD-PM-00231,31.2,12.13,0.0,42.3161,-71.078,ACTIVE,1.544,1.829,2.426
2023-02-14T18:37:07Z,2023-02-14T13:37:07Z,MOD-PM-00231,31.25,12.12,0.0,42.3161,-71.078,ACTIVE,1.53,1.805,2.972
2023-02-14T18:36:07Z,2023-02-14T13:36:07Z,MOD-PM-00231,31.01,12.15,0.0,42.3161,-71.078,ACTIVE,1.511,1.789,2.469
2023-02-14T18:35:07Z,2023-02-14T13:35:07Z,MOD-PM-00231,31.11,12.18,0.0,42.3161,-71.078,ACTIVE,1.787,2.178,2.798
2023-02-14T18:34:07Z,2023-02-14T13:34:07Z,MOD-PM-00231,31.08,12.23,0.0,42.3161,-71.078,ACTIVE,1.779,2.222,7.961
2023-02-14T18:33:07Z,2023-02-14T13:33:07Z,MOD-PM-00231,30.9,12.29,0.0,42.3161,-71.078,ACTIVE,1.094,1.416,8.168
2023-02-14T18:32:07Z,2023-02-14T13:32:07Z,MOD-PM-00231,31.06,12.33,0.0,42.3161,-71.078,ACTIVE,1.471,1.653,4.284
2023-02-14T18:31:07Z,2023-02-14T13:31:07Z,MOD-PM-00231,31.06,12.38,0.0,42.3161,-71.078,ACTIVE,0.932,1.098,4.367
2023-02-14T18:30:07Z,2023-02-14T13:30:07Z,MOD-PM-00231,30.75,12.42,0.0,42.3161,-71.078,ACTIVE,0.805,1.052,1.262
2023-02-14T18:29:07Z,2023-02-14T13:29:07Z,MOD-PM-00231,30.58,12.47,0.0,42.3161,-71.078,ACTIVE,1.428,1.606,1.748
2023-02-14T18:28:07Z,2023-02-14T13:28:07Z,MOD-PM-00231,30.73,12.53,0.0,42.3161,-71.078,ACTIVE,1.955,2.096,3.227
2023-02-14T18:27:07Z,2023-02-14T13:27:07Z,MOD-PM-00231,30.87,12.57,0.0,42.3161,-71.078,ACTIVE,2.2,2.426,5.476
2023-02-14T18:26:07Z,2023-02-14T13:26:07Z,MOD-PM-00231,31.08,12.6,0.0,42.3161,-71.078,ACTIVE,1.676,1.963,12.345
2023-02-14T18:25:07Z,2023-02-14T13:25:07Z,MOD-PM-00231,30.97,12.62,0.0,42.3161,-71.078,ACTIVE,1.714,1.938,3.294
2023-02-14T18:24:07Z,2023-02-14T13:24:07Z,MOD-PM-00231,30.97,12.65,0.0,42.3161,-71.078,ACTIVE,1.478,1.725,2.833
2023-02-14T18:23:07Z,2023-02-14T13:23:07Z,MOD-PM-00231,30.92,12.71,0.0,42.3161,-71.078,ACTIVE,1.41,1.646,5.687
2023-02-14T18:22:07Z,2023-02-14T13:22:07Z,MOD-PM-00231,30.86,12.75,0.0,42.3161,-71.078,ACTIVE,1.449,1.677,2.863
2023-02-14T18:21:07Z,2023-02-14T13:21:07Z,MOD-PM-00231,30.88,12.8,0.0,42.3161,-71.078,ACTIVE,1.237,1.649,2.429
2023-02-14T18:20:07Z,2023-02-14T13:20:07Z,MOD-PM-00231,31.02,12.84,0.0,42.3161,-71.078,ACTIVE,1.157,1.561,23.265
2023-02-14T18:19:07Z,2023-02-14T13:19:07Z,MOD-PM-00231,30.93,12.88,0.0,42.3161,-71.078,ACTIVE,1.514,1.886,6.982
2023-02-14T18:18:07Z,2023-02-14T13:18:07Z,MOD-PM-00231,30.87,12.91,0.0,42.3161,-71.078,ACTIVE,2.134,2.378,3.724
2023-02-14T18:17:07Z,2023-02-14T13:17:07Z,MOD-PM-00231,30.81,12.91,0.0,42.3161,-71.078,ACTIVE,1.699,1.927,22.537
2023-02-14T18:16:07Z,2023-02-14T13:16:07Z,MOD-PM-00231,30.27,12.89,0.0,42.3161,-71.078,ACTIVE,1.596,1.782,6.338
2023-02-14T18:15:07Z,2023-02-14T13:15:07Z,MOD-PM-00231,30.62,12.87,0.0,42.3161,-71.078,ACTIVE,1.018,1.348,7.801
2023-02-14T18:14:07Z,2023-02-14T13:14:07Z,MOD-PM-00231,31.1,12.83,0.0,42.3161,-71.078,ACTIVE,1.647,1.748,2.513
2023-02-14T18:13:07Z,2023-02-14T13:13:07Z,MOD-PM-00231,31.07,12.81,0.0,42.3161,-71.078,ACTIVE,1.452,1.593,2.46
2023-02-14T18:12:07Z,2023-02-14T13:12:07Z,MOD-PM-00231,31.6,12.76,0.0,42.3161,-71.078,ACTIVE,1.516,1.658,2.73
2023-02-14T18:11:07Z,2023-02-14T13:11:07Z,MOD-PM-00231,31.68,12.72,0.0,42.3161,-71.078,ACTIVE,1.952,2.0,10.777
2023-02-14T18:10:07Z,2023-02-14T13:10:07Z,MOD-PM-00231,31.92,12.7,0.0,42.3161,-71.078,ACTIVE,1.941,2.29,2.752
2023-02-14T18:09:07Z,2023-02-14T13:09:07Z,MOD-PM-00231,32.25,12.65,0.0,42.3161,-71.078,ACTIVE,1.999,2.238,18.089
2023-02-14T18:08:07Z,2023-02-14T13:08:07Z,MOD-PM-00231,32.41,12.59,0.0,42.3161,-71.078,ACTIVE,1.229,1.655,2.543
2023-02-14T18:07:07Z,2023-02-14T13:07:07Z,MOD-PM-00231,32.03,12.56,0.0,42.3161,-71.078,ACTIVE,1.294,1.795,6.25
2023-02-14T18:06:07Z,2023-02-14T13:06:07Z,MOD-PM-00231,31.93,12.53,0.0,42.3161,-71.078,ACTIVE,1.811,2.089,3.909
2023-02-14T18:05:07Z,2023-02-14T13:05:07Z,MOD-PM-00231,32.14,12.49,0.0,42.3161,-71.078,ACTIVE,0.832,1.232,1.733
2023-02-14T18:04:07Z,2023-02-14T13:04:07Z,MOD-PM-00231,32.43,12.46,0.0,42.3161,-71.078,ACTIVE,1.389,1.634,3.899
2023-02-14T18:03:07Z,2023-02-14T13:03:07Z,MOD-PM-00231,32.52,12.44,0.0,42.3161,-71.078,ACTIVE,2.174,2.326,2.401
2023-02-14T18:02:07Z,2023-02-14T13:02:07Z,MOD-PM-00231,32.72,12.44,0.0,42.3161,-71.078,ACTIVE,1.527,1.714,2.022
2023-02-14T18:01:07Z,2023-02-14T13:01:07Z,MOD-PM-00231,33.11,12.4,0.0,42.3161,-71.078,ACTIVE,1.124,1.489,15.021
2023-02-14T18:00:07Z,2023-02-14T13:00:07Z,MOD-PM-00231,33.32,12.36,0.0,42.3161,-71.078,ACTIVE,2.093,2.413,8.105
2023-02-14T17:59:07Z,2023-02-14T12:59:07Z,MOD-PM-00231,33.52,12.31,0.0,42.3161,-71.078,ACTIVE,1.697,1.831,1.911
2023-02-14T17:58:07Z,2023-02-14T12:58:07Z,MOD-PM-00231,33.54,12.25,0.0,42.3161,-71.078,ACTIVE,1.93,2.37,20.727
2023-02-14T17:57:07Z,2023-02-14T12:57:07Z,MOD-PM-00231,33.58,12.2,0.0,42.3161,-71.078,ACTIVE,2.002,2.297,10.152
2023-02-14T17:56:07Z,2023-02-14T12:56:07Z,MOD-PM-00231,33.69,12.15,0.0,42.3161,-71.078,ACTIVE,1.388,1.695,2.717
2023-02-14T17:55:07Z,2023-02-14T12:55:07Z,MOD-PM-00231,33.79,12.1,0.0,42.3161,-71.078,ACTIVE,2.262,2.855,20.745
2023-02-14T17:54:07Z,2023-02-14T12:54:07Z,MOD-PM-00231,33.89,12.05,0.0,42.3161,-71.078,ACTIVE,1.672,1.831,3.002
2023-02-14T17:53:07Z,2023-02-14T12:53:07Z,MOD-PM-00231,34.12,11.99,0.0,42.3161,-71.078,ACTIVE,2.134,2.628,24.607
2023-02-14T17:52:07Z,2023-02-14T12:52:07Z,MOD-PM-00231,34.06,11.94,0.0,42.3161,-71.078,ACTIVE,2.027,2.336,4.793
2023-02-14T17:51:07Z,2023-02-14T12:51:07Z,MOD-PM-00231,34.1,11.91,0.0,42.3161,-71.078,ACTIVE,1.93,2.216,2.955
2023-02-14T17:50:07Z,2023-02-14T12:50:07Z,MOD-PM-00231,34.47,11.88,0.0,42.3161,-71.078,ACTIVE,2.077,2.453,7.77
2023-02-14T17:49:07Z,2023-02-14T12:49:07Z,MOD-PM-00231,35.0,11.85,0.0,42.3161,-71.078,ACTIVE,2.326,2.834,4.611
2023-02-14T17:48:07Z,2023-02-14T12:48:07Z,MOD-PM-00231,35.2,11.81,0.0,42.3161,-71.078,ACTIVE,2.097,3.162,14.174
2023-02-14T17:47:07Z,2023-02-14T12:47:07Z,MOD-PM-00231,35.41,11.79,0.0,42.3161,-71.078,ACTIVE,2.159,2.481,19.516
2023-02-14T17:46:07Z,2023-02-14T12:46:07Z,MOD-PM-00231,35.42,11.78,0.0,42.3161,-71.078,ACTIVE,2.406,2.738,7.18
2023-02-14T17:45:07Z,2023-02-14T12:45:07Z,MOD-PM-00231,35.05,11.78,0.0,42.3161,-71.078,ACTIVE,2.47,2.563,2.712
2023-02-14T17:44:07Z,2023-02-14T12:44:07Z,MOD-PM-00231,35.26,11.77,0.0,42.3161,-71.078,ACTIVE,2.113,2.553,7.923
2023-02-14T17:43:07Z,2023-02-14T12:43:07Z,MOD-PM-00231,35.04,11.77,0.0,42.3161,-71.078,ACTIVE,2.339,2.585,24.387
2023-02-14T17:42:07Z,2023-02-14T12:42:07Z,MOD-PM-00231,35.04,11.77,0.0,42.3161,-71.078,ACTIVE,2.21,2.821,8.826
2023-02-14T17:41:07Z,2023-02-14T12:41:07Z,MOD-PM-00231,34.85,11.77,0.0,42.3161,-71.078,ACTIVE,1.781,2.048,5.991
2023-02-14T17:40:07Z,2023-02-14T12:40:07Z,MOD-PM-00231,34.77,11.79,0.0,42.3161,-71.078,ACTIVE,1.447,1.654,4.868
2023-02-14T17:39:07Z,2023-02-14T12:39:07Z,MOD-PM-00231,34.69,11.81,0.0,42.3161,-71.078,ACTIVE,1.924,2.024,5.261
2023-02-14T17:38:07Z,2023-02-14T12:38:07Z,MOD-PM-00231,34.8,11.82,0.0,42.3161,-71.078,ACTIVE,2.517,2.702,6.276
2023-02-14T17:37:07Z,2023-02-14T12:37:07Z,MOD-PM-00231,34.83,11.8,0.0,42.3161,-71.078,ACTIVE,1.657,1.842,2.011
2023-02-14T17:36:07Z,2023-02-14T12:36:07Z,MOD-PM-00231,34.94,11.78,0.0,42.3161,-71.078,ACTIVE,2.421,2.711,23.814
2023-02-14T17:35:07Z,2023-02-14T12:35:07Z,MOD-PM-00231,35.1,11.75,0.0,42.3161,-71.078,ACTIVE,1.909,2.106,2.343
2023-02-14T17:34:07Z,2023-02-14T12:34:07Z,MOD-PM-00231,35.01,11.73,0.0,42.3161,-71.078,ACTIVE,1.78,2.094,2.175
2023-02-14T17:33:07Z,2023-02-14T12:33:07Z,MOD-PM-00231,35.48,11.71,0.0,42.3161,-71.078,ACTIVE,2.31,2.751,5.787
2023-02-14T17:32:07Z,2023-02-14T12:32:07Z,MOD-PM-00231,35.62,11.68,0.0,42.3161,-71.078,ACTIVE,1.529,1.783,18.886
2023-02-14T17:31:07Z,2023-02-14T12:31:07Z,MOD-PM-00231,35.98,11.66,0.0,42.3161,-71.078,ACTIVE,1.876,2.019,5.784
2023-02-14T17:30:07Z,2023-02-14T12:30:07Z,MOD-PM-00231,36.3,11.63,0.0,42.3161,-71.078,ACTIVE,2.234,2.552,21.768
2023-02-14T17:29:07Z,2023-02-14T12:29:07Z,MOD-PM-00231,36.27,11.61,0.0,42.3161,-71.078,ACTIVE,2.693,3.019,4.687
2023-02-14T17:28:07Z,2023-02-14T12:28:07Z,MOD-PM-00231,36.39,11.59,0.0,42.3161,-71.078,ACTIVE,1.326,1.589,2.732
2023-02-14T17:27:07Z,2023-02-14T12:27:07Z,MOD-PM-00231,36.38,11.57,0.0,42.3161,-71.078,ACTIVE,1.939,2.164,2.696
2023-02-14T17:26:07Z,2023-02-14T12:26:07Z,MOD-PM-00231,36.5,11.56,0.0,42.3161,-71.078,ACTIVE,1.739,1.924,2.001
2023-02-14T17:25:07Z,2023-02-14T12:25:07Z,MOD-PM-00231,36.32,11.52,0.0,42.3161,-71.078,ACTIVE,2.279,2.829,8.142
2023-02-14T17:24:07Z,2023-02-14T12:24:07Z,MOD-PM-00231,36.14,11.5,0.0,42.3161,-71.078,ACTIVE,1.979,2.091,4.997
2023-02-14T17:23:07Z,2023-02-14T12:23:07Z,MOD-PM-00231,36.54,11.48,0.0,42.3161,-71.078,ACTIVE,2.364,2.533,3.55
2023-02-14T17:16:07Z,2023-02-14T12:16:07Z,MOD-PM-00231,36.97,11.31,0.0,42.3161,-71.078,ACTIVE,2.339,2.578,3.595
2023-02-14T17:15:07Z,2023-02-14T12:15:07Z,MOD-PM-00231,37.18,11.27,0.0,42.3161,-71.078,ACTIVE,2.344,2.591,6.692
2023-02-14T17:14:07Z,2023-02-14T12:14:07Z,MOD-PM-00231,37.02,11.24,0.0,42.3161,-71.078,ACTIVE,1.903,2.178,3.01
2023-02-14T17:13:07Z,2023-02-14T12:13:07Z,MOD-PM-00231,36.95,11.21,0.0,42.3161,-71.078,ACTIVE,2.217,2.429,2.936
2023-02-14T17:12:07Z,2023-02-14T12:12:07Z,MOD-PM-00231,37.32,11.19,0.0,42.3161,-71.078,ACTIVE,2.687,3.324,31.552
2023-02-14T17:11:07Z,2023-02-14T12:11:07Z,MOD-PM-00231,37.5,11.15,0.0,42.3161,-71.078,ACTIVE,1.688,2.062,4.497
2023-02-14T17:10:07Z,2023-02-14T12:10:07Z,MOD-PM-00231,37.56,11.11,0.0,42.3161,-71.078,ACTIVE,2.32,2.4,2.4
2023-02-14T17:09:07Z,2023-02-14T12:09:07Z,MOD-PM-00231,37.55,11.06,0.0,42.3161,-71.078,ACTIVE,2.364,2.959,28.044
2023-02-14T17:08:07Z,2023-02-14T12:08:07Z,MOD-PM-00231,37.66,11.02,0.0,42.3161,-71.078,ACTIVE,2.721,3.009,4.059
2023-02-14T17:07:07Z,2023-02-14T12:07:07Z,MOD-PM-00231,38.1,10.99,0.0,42.3161,-71.078,ACTIVE,3.383,4.123,10.32
2023-02-14T17:06:07Z,2023-02-14T12:06:07Z,MOD-PM-00231,38.31,10.97,0.0,42.3161,-71.078,ACTIVE,1.671,2.158,11.799
2023-02-14T17:05:07Z,2023-02-14T12:05:07Z,MOD-PM-00231,37.96,10.97,0.0,42.3161,-71.078,ACTIVE,2.108,2.369,5.751
2023-02-14T17:04:07Z,2023-02-14T12:04:07Z,MOD-PM-00231,38.1,10.97,0.0,42.3161,-71.078,ACTIVE,1.837,2.005,6.733
2023-02-14T17:03:07Z,2023-02-14T12:03:07Z,MOD-PM-00231,38.28,10.96,0.0,42.3161,-71.078,ACTIVE,2.806,3.09,6.779
2023-02-14T17:02:07Z,2023-02-14T12:02:07Z,MOD-PM-00231,38.36,10.97,0.0,42.3161,-71.078,ACTIVE,2.45,2.911,18.384
2023-02-14T17:01:07Z,2023-02-14T12:01:07Z,MOD-PM-00231,38.02,10.97,0.0,42.3161,-71.078,ACTIVE,2.511,2.811,8.732
2023-02-14T17:00:07Z,2023-02-14T12:00:07Z,MOD-PM-00231,38.13,10.98,0.0,42.3161,-71.078,ACTIVE,2.625,2.847,11.631
2023-02-14T16:59:07Z,2023-02-14T11:59:07Z,MOD-PM-00231,38.34,11.01,0.0,42.3161,-71.078,ACTIVE,3.676,3.883,4.029
2023-02-14T16:58:07Z,2023-02-14T11:58:07Z,MOD-PM-00231,37.86,11.04,0.0,42.3161,-71.078,ACTIVE,2.403,2.649,4.11
2023-02-14T16:57:07Z,2023-02-14T11:57:07Z,MOD-PM-00231,37.9,11.07,0.0,42.3161,-71.078,ACTIVE,2.549,2.777,5.163
2023-02-14T16:56:07Z,2023-02-14T11:56:07Z,MOD-PM-00231,37.95,11.09,0.0,42.3161,-71.078,ACTIVE,3.031,3.313,3.406
2023-02-14T16:55:07Z,2023-02-14T11:55:07Z,MOD-PM-00231,37.98,11.09,0.0,42.3161,-71.078,ACTIVE,2.754,3.196,4.378
2023-02-14T16:54:07Z,2023-02-14T11:54:07Z,MOD-PM-00231,38.34,11.09,0.0,42.3161,-71.078,ACTIVE,3.126,3.366,4.196
2023-02-14T16:53:07Z,2023-02-14T11:53:07Z,MOD-PM-00231,38.88,11.08,0.0,42.3161,-71.078,ACTIVE,2.77,3.52,6.849
2023-02-14T16:52:07Z,2023-02-14T11:52:07Z,MOD-PM-00231,38.78,11.09,0.0,42.3161,-71.078,ACTIVE,2.027,2.811,8.042
2023-02-14T16:51:07Z,2023-02-14T11:51:07Z,MOD-PM-00231,38.4,11.11,0.0,42.3161,-71.078,ACTIVE,2.528,3.109,3.703
2023-02-14T16:50:07Z,2023-02-14T11:50:07Z,MOD-PM-00231,38.63,11.11,0.0,42.3161,-71.078,ACTIVE,2.493,2.954,6.881
2023-02-14T16:49:07Z,2023-02-14T11:49:07Z,MOD-PM-00231,38.74,11.11,0.0,42.3161,-71.078,ACTIVE,2.381,5.168,44.399
2023-02-14T16:48:07Z,2023-02-14T11:48:07Z,MOD-PM-00231,38.73,11.11,0.0,42.3161,-71.078,ACTIVE,2.625,3.063,3.426
2023-02-14T16:47:07Z,2023-02-14T11:47:07Z,MOD-PM-00231,38.58,11.12,0.0,42.3161,-71.078,ACTIVE,2.055,2.389,15.272
2023-02-14T16:46:07Z,2023-02-14T11:46:07Z,MOD-PM-00231,38.49,11.14,0.0,42.3161,-71.078,ACTIVE,3.112,3.302,13.091
2023-02-14T16:45:07Z,2023-02-14T11:45:07Z,MOD-PM-00231,38.5,11.16,0.0,42.3161,-71.078,ACTIVE,3.279,3.391,3.988
2023-02-14T16:44:07Z,2023-02-14T11:44:07Z,MOD-PM-00231,38.43,11.17,0.0,42.3161,-71.078,ACTIVE,2.29,2.708,3.524
2023-02-14T16:43:07Z,2023-02-14T11:43:07Z,MOD-PM-00231,38.41,11.18,0.0,42.3161,-71.078,ACTIVE,2.06,2.356,3.299
2023-02-14T16:42:07Z,2023-02-14T11:42:07Z,MOD-PM-00231,38.58,11.17,0.0,42.3161,-71.078,ACTIVE,2.524,2.882,3.425
2023-02-14T16:41:07Z,2023-02-14T11:41:07Z,MOD-PM-00231,38.58,11.17,0.0,42.3161,-71.078,ACTIVE,2.338,2.715,6.454
2023-02-14T16:40:07Z,2023-02-14T11:40:07Z,MOD-PM-00231,38.51,11.18,0.0,42.3161,-71.078,ACTIVE,2.951,3.482,7.461
2023-02-14T16:39:07Z,2023-02-14T11:39:07Z,MOD-PM-00231,38.66,11.17,0.0,42.3161,-71.078,ACTIVE,3.143,3.507,4.491
2023-02-14T16:38:07Z,2023-02-14T11:38:07Z,MOD-PM-00231,38.81,11.17,0.0,42.3161,-71.078,ACTIVE,3.346,3.605,20.575
2023-02-14T16:37:07Z,2023-02-14T11:37:07Z,MOD-PM-00231,38.59,11.18,0.0,42.3161,-71.078,ACTIVE,2.489,2.739,7.079
2023-02-14T16:36:07Z,2023-02-14T11:36:07Z,MOD-PM-00231,38.82,11.18,0.0,42.3161,-71.078,ACTIVE,2.894,3.233,4.847
2023-02-14T16:35:07Z,2023-02-14T11:35:07Z,MOD-PM-00231,38.66,11.17,0.0,42.3161,-71.078,ACTIVE,2.202,2.577,4.174
2023-02-14T16:34:07Z,2023-02-14T11:34:07Z,MOD-PM-00231,38.64,11.16,0.0,42.3161,-71.078,ACTIVE,2.273,2.426,19.556
2023-02-14T16:33:07Z,2023-02-14T11:33:07Z,MOD-PM-00231,38.6,11.16,0.0,42.3161,-71.078,ACTIVE,2.319,2.606,3.153
2023-02-14T16:32:07Z,2023-02-14T11:32:07Z,MOD-PM-00231,38.66,11.16,0.0,42.3161,-71.078,ACTIVE,2.509,2.713,3.505
2023-02-14T16:31:07Z,2023-02-14T11:31:07Z,MOD-PM-00231,38.22,11.19,0.0,42.3161,-71.078,ACTIVE,2.332,2.699,3.308
2023-02-14T16:30:07Z,2023-02-14T11:30:07Z,MOD-PM-00231,38.07,11.22,0.0,42.3161,-71.078,ACTIVE,2.779,2.972,3.137
2023-02-14T16:29:07Z,2023-02-14T11:29:07Z,MOD-PM-00231,38.13,11.25,0.0,42.3161,-71.078,ACTIVE,3.203,3.314,3.395
2023-02-14T16:28:07Z,2023-02-14T11:28:07Z,MOD-PM-00231,38.31,11.25,0.0,42.3161,-71.078,ACTIVE,2.293,2.554,4.627
2023-02-14T16:27:07Z,2023-02-14T11:27:07Z,MOD-PM-00231,38.35,11.25,0.0,42.3161,-71.078,ACTIVE,2.386,2.454,2.454
2023-02-14T16:26:07Z,2023-02-14T11:26:07Z,MOD-PM-00231,38.7,11.22,0.0,42.3161,-71.078,ACTIVE,3.422,3.642,5.918
2023-02-14T16:25:07Z,2023-02-14T11:25:07Z,MOD-PM-00231,38.54,11.19,0.0,42.3161,-71.078,ACTIVE,2.693,3.009,6.538
2023-02-14T16:24:07Z,2023-02-14T11:24:07Z,MOD-PM-00231,38.9,11.14,0.0,42.3161,-71.078,ACTIVE,2.83,3.45,5.796
2023-02-14T16:23:07Z,2023-02-14T11:23:07Z,MOD-PM-00231,38.87,11.11,0.0,42.3161,-71.078,ACTIVE,2.358,2.974,4.029
2023-02-14T16:22:07Z,2023-02-14T11:22:07Z,MOD-PM-00231,38.59,11.09,0.0,42.3161,-71.078,ACTIVE,3.046,3.318,4.755
2023-02-14T16:21:07Z,2023-02-14T11:21:07Z,MOD-PM-00231,38.57,11.08,0.0,42.3161,-71.078,ACTIVE,2.702,2.984,5.439
2023-02-14T16:20:07Z,2023-02-14T11:20:07Z,MOD-PM-00231,38.47,11.08,0.0,42.3161,-71.078,ACTIVE,2.834,3.023,8.291
2023-02-14T16:19:07Z,2023-02-14T11:19:07Z,MOD-PM-00231,38.35,11.08,0.0,42.3161,-71.078,ACTIVE,3.245,3.499,4.776
2023-02-14T16:18:07Z,2023-02-14T11:18:07Z,MOD-PM-00231,38.38,11.05,0.0,42.3161,-71.078,ACTIVE,2.483,2.992,4.018
2023-02-14T16:17:07Z,2023-02-14T11:17:07Z,MOD-PM-00231,38.22,11.04,0.0,42.3161,-71.078,ACTIVE,2.662,3.326,5.234
2023-02-14T16:16:07Z,2023-02-14T11:16:07Z,MOD-PM-00231,38.29,11.02,0.0,42.3161,-71.078,ACTIVE,3.779,4.382,35.678
2023-02-14T16:15:07Z,2023-02-14T11:15:07Z,MOD-PM-00231,38.18,11.0,0.0,42.3161,-71.078,ACTIVE,2.158,2.728,8.175
2023-02-14T16:14:07Z,2023-02-14T11:14:07Z,MOD-PM-00231,38.43,10.97,0.0,42.3161,-71.078,ACTIVE,3.445,3.862,5.762
2023-02-14T16:13:07Z,2023-02-14T11:13:07Z,MOD-PM-00231,38.36,10.93,0.0,42.3161,-71.078,ACTIVE,2.558,2.903,3.692
