"","x","y","r","case","participant_id"
"752","pm1_outdoor","pm25_outdoor",0.989472605355429,"hepa","42281"
"753","pm1_outdoor","pm25_ratio",-0.239274294552399,"hepa","42281"
"754","pm1_outdoor","pm10_indoor",0.107500564120004,"hepa","42281"
"755","pm1_outdoor","pm10_outdoor",0.960289851532899,"hepa","42281"
"756","pm1_outdoor","pm10_ratio",-0.180911173364557,"hepa","42281"
"757","pm1_outdoor","pm1num_indoor",0.129295949691125,"hepa","42281"
"758","pm1_outdoor","pm1num_outdoor",0.96458518825946,"hepa","42281"
"759","pm1_outdoor","pm1num_ratio",-0.228317836920119,"hepa","42281"
"760","pm1_outdoor","temp_indoor",-0.264739322735094,"hepa","42281"
"761","pm1_outdoor","temp_outdoor",-0.125690157459333,"hepa","42281"
"762","pm1_outdoor","temp_ratio",-0.254347461804877,"hepa","42281"
"763","pm1_ratio","pm25_indoor",0.0276991198534927,"hepa","42281"
"764","pm1_ratio","pm25_outdoor",-0.258099252982158,"hepa","42281"
"765","pm1_ratio","pm25_ratio",0.825165528763816,"hepa","42281"
"766","pm1_ratio","pm10_indoor",-0.096606264720438,"hepa","42281"
"767","pm1_ratio","pm10_outdoor",-0.267236512380587,"hepa","42281"
"768","pm1_ratio","pm10_ratio",0.688798058896993,"hepa","42281"
"769","pm1_ratio","pm1num_indoor",0.107335151353887,"hepa","42281"
"770","pm1_ratio","pm1num_outdoor",-0.308410160983844,"hepa","42281"
"771","pm1_ratio","pm1num_ratio",0.500802033145385,"hepa","42281"
"772","pm1_ratio","temp_indoor",0.260844722338375,"hepa","42281"
"773","pm1_ratio","temp_outdoor",0.290476490813349,"hepa","42281"
"774","pm1_ratio","temp_ratio",0.241533835222027,"hepa","42281"
"775","pm25_indoor","pm25_outdoor",0.224383486588953,"hepa","42281"
"776","pm25_indoor","pm25_ratio",0.0610396786262176,"hepa","42281"
"777","pm25_indoor","pm10_indoor",0.414127029438591,"hepa","42281"
"778","pm25_indoor","pm10_outdoor",0.224585340888751,"hepa","42281"
"779","pm25_indoor","pm10_ratio",0.0371308217107756,"hepa","42281"
"780","pm25_indoor","pm1num_indoor",0.639870625274893,"hepa","42281"
"781","pm25_indoor","pm1num_outdoor",0.227660683356455,"hepa","42281"
"782","pm25_indoor","pm1num_ratio",0.0323172703317159,"hepa","42281"
"783","pm25_indoor","temp_indoor",-0.370240732241257,"hepa","42281"
"784","pm25_indoor","temp_outdoor",-0.203992090458602,"hepa","42281"
"785","pm25_indoor","temp_ratio",-0.353122508587438,"hepa","42281"
"786","pm25_outdoor","pm25_ratio",-0.227379041289175,"hepa","42281"
"787","pm25_outdoor","pm10_indoor",0.0796571767370915,"hepa","42281"
"788","pm25_outdoor","pm10_outdoor",0.97259995380626,"hepa","42281"
"789","pm25_outdoor","pm10_ratio",-0.173929815422696,"hepa","42281"
"790","pm25_outdoor","pm1num_indoor",0.132336551538868,"hepa","42281"
"791","pm25_outdoor","pm1num_outdoor",0.940167111541992,"hepa","42281"
"792","pm25_outdoor","pm1num_ratio",-0.216576711775598,"hepa","42281"
"793","pm25_outdoor","temp_indoor",-0.252564360322418,"hepa","42281"
"794","pm25_outdoor","temp_outdoor",-0.116703671484227,"hepa","42281"
"795","pm25_outdoor","temp_ratio",-0.240984136507252,"hepa","42281"
"796","pm25_ratio","pm10_indoor",-0.0728547074369488,"hepa","42281"
"797","pm25_ratio","pm10_outdoor",-0.242616597703046,"hepa","42281"
"798","pm25_ratio","pm10_ratio",0.883329671264848,"hepa","42281"
"799","pm25_ratio","pm1num_indoor",0.306375547161152,"hepa","42281"
"800","pm25_ratio","pm1num_outdoor",-0.269431121716487,"hepa","42281"
"801","pm25_ratio","pm1num_ratio",0.687840185164459,"hepa","42281"
"802","pm25_ratio","temp_indoor",0.243385510728348,"hepa","42281"
"803","pm25_ratio","temp_outdoor",0.248464990445608,"hepa","42281"
"804","pm25_ratio","temp_ratio",0.223319185532028,"hepa","42281"
"805","pm10_indoor","pm10_outdoor",0.0638353615827262,"hepa","42281"
"806","pm10_indoor","pm10_ratio",0.100501135697783,"hepa","42281"
"807","pm10_indoor","pm1num_indoor",0.156580085069112,"hepa","42281"
"808","pm10_indoor","pm1num_outdoor",0.124337775754133,"hepa","42281"
"809","pm10_indoor","pm1num_ratio",-0.113254652103769,"hepa","42281"
"810","pm10_indoor","temp_indoor",-0.283869611176464,"hepa","42281"
"811","pm10_indoor","temp_outdoor",-0.298570516695458,"hepa","42281"
"812","pm10_indoor","temp_ratio",-0.269363205285658,"hepa","42281"
"813","pm10_outdoor","pm10_ratio",-0.207002292204625,"hepa","42281"
"814","pm10_outdoor","pm1num_indoor",0.121349571825062,"hepa","42281"
"815","pm10_outdoor","pm1num_outdoor",0.916287120865079,"hepa","42281"
"816","pm10_outdoor","pm1num_ratio",-0.230059148882421,"hepa","42281"
"817","pm10_outdoor","temp_indoor",-0.238029050767272,"hepa","42281"
"818","pm10_outdoor","temp_outdoor",-0.135255300614288,"hepa","42281"
"819","pm10_outdoor","temp_ratio",-0.222711307148398,"hepa","42281"
"820","pm10_ratio","pm1num_indoor",0.294599615629399,"hepa","42281"
"821","pm10_ratio","pm1num_outdoor",-0.202398708869851,"hepa","42281"
"822","pm10_ratio","pm1num_ratio",0.617688481881828,"hepa","42281"
"823","pm10_ratio","temp_indoor",0.199954524738076,"hepa","42281"
"824","pm10_ratio","temp_outdoor",0.137876260203999,"hepa","42281"
"825","pm10_ratio","temp_ratio",0.183905481755225,"hepa","42281"
"826","pm1num_indoor","pm1num_outdoor",0.116433099965172,"hepa","42281"
"827","pm1num_indoor","pm1num_ratio",0.592126335887433,"hepa","42281"
"828","pm1num_indoor","temp_indoor",-0.270169126402729,"hepa","42281"
"829","pm1num_indoor","temp_outdoor",-0.162312278565412,"hepa","42281"
"830","pm1num_indoor","temp_ratio",-0.274631198175641,"hepa","42281"
"831","pm1num_outdoor","pm1num_ratio",-0.259533890909351,"hepa","42281"
"832","pm1num_outdoor","temp_indoor",-0.256528603538294,"hepa","42281"
"833","pm1num_outdoor","temp_outdoor",-0.185348595346436,"hepa","42281"
"834","pm1num_outdoor","temp_ratio",-0.243358170838054,"hepa","42281"
"835","pm1num_ratio","temp_indoor",0.33817029824219,"hepa","42281"
"836","pm1num_ratio","temp_outdoor",0.280784745930132,"hepa","42281"
"837","pm1num_ratio","temp_ratio",0.312735978583181,"hepa","42281"
"838","temp_indoor","temp_outdoor",0.549573244391147,"hepa","42281"
"839","temp_indoor","temp_ratio",0.994784708307045,"hepa","42281"
"840","temp_outdoor","temp_ratio",0.495165501921395,"hepa","42281"
"841","concent_indoor","concent_outdoor",0.230994237935784,"sham","45361"
"842","concent_indoor","concent_ratio",0.773759821470953,"sham","45361"
"843","concent_indoor","inlttmp_indoor",-0.19525173324896,"sham","45361"
"844","concent_indoor","inlttmp_outdoor",-0.189190181413248,"sham","45361"
"845","concent_indoor","inlttmp_ratio",-0.0944603935528182,"sham","45361"
"846","concent_indoor","pm1_indoor",0.31344587566233,"sham","45361"
"847","concent_indoor","pm1_outdoor",0.10117680081413,"sham","45361"
"848","concent_indoor","pm1_ratio",0.183152137207776,"sham","45361"
"849","concent_indoor","pm25_indoor",0.409501805955191,"sham","45361"
"850","concent_indoor","pm25_outdoor",0.108610426205773,"sham","45361"
"851","concent_indoor","pm25_ratio",0.250670434606858,"sham","45361"
"852","concent_indoor","pm10_indoor",0.395763849759757,"sham","45361"
"853","concent_indoor","pm10_outdoor",0.154359433193067,"sham","45361"
"854","concent_indoor","pm10_ratio",0.145902284842933,"sham","45361"
"855","concent_indoor","pm1num_indoor",0.284983083420659,"sham","45361"
"856","concent_indoor","pm1num_outdoor",-0.044632641651057,"sham","45361"
"857","concent_indoor","pm1num_ratio",0.276354308774691,"sham","45361"
"858","concent_indoor","temp_indoor",-0.106346153676993,"sham","45361"
"859","concent_indoor","temp_outdoor",0.121865285406039,"sham","45361"
"860","concent_indoor","temp_ratio",-0.12927264673147,"sham","45361"
"861","concent_outdoor","concent_ratio",-0.061773571305585,"sham","45361"
"862","concent_outdoor","inlttmp_indoor",-0.229090149823307,"sham","45361"
"863","concent_outdoor","inlttmp_outdoor",-0.235747835276803,"sham","45361"
"864","concent_outdoor","inlttmp_ratio",0.0323020443021796,"sham","45361"
"865","concent_outdoor","pm1_indoor",0.130367171545636,"sham","45361"
"866","concent_outdoor","pm1_outdoor",0.197365517050137,"sham","45361"
"867","concent_outdoor","pm1_ratio",0.00257844464335854,"sham","45361"
"868","concent_outdoor","pm25_indoor",0.0683049928641888,"sham","45361"
"869","concent_outdoor","pm25_outdoor",0.226144940178288,"sham","45361"
"870","concent_outdoor","pm25_ratio",-0.0814950656658389,"sham","45361"
"871","concent_outdoor","pm10_indoor",0.0269167152724486,"sham","45361"
"872","concent_outdoor","pm10_outdoor",0.300873656583452,"sham","45361"
"873","concent_outdoor","pm10_ratio",-0.127873984629192,"sham","45361"
"874","concent_outdoor","pm1num_indoor",0.275761412670171,"sham","45361"
"875","concent_outdoor","pm1num_outdoor",0.163552965286151,"sham","45361"
"876","concent_outdoor","pm1num_ratio",0.288426976991556,"sham","45361"
"877","concent_outdoor","temp_indoor",-0.166493717607283,"sham","45361"
"878","concent_outdoor","temp_outdoor",0.0853438684085557,"sham","45361"
"879","concent_outdoor","temp_ratio",-0.138907289771598,"sham","45361"
"880","concent_ratio","inlttmp_indoor",-0.0536014980105013,"sham","45361"
"881","concent_ratio","inlttmp_outdoor",-0.0529566749384683,"sham","45361"
"882","concent_ratio","inlttmp_ratio",-0.0154559512949559,"sham","45361"
"883","concent_ratio","pm1_indoor",0.275145164516975,"sham","45361"
"884","concent_ratio","pm1_outdoor",-0.033608653896046,"sham","45361"
"885","concent_ratio","pm1_ratio",0.335350338013802,"sham","45361"
"886","concent_ratio","pm25_indoor",0.413650610423588,"sham","45361"
"887","concent_ratio","pm25_outdoor",-0.0360055816301495,"sham","45361"
"888","concent_ratio","pm25_ratio",0.446399630332976,"sham","45361"
"889","concent_ratio","pm10_indoor",0.411083972803473,"sham","45361"
"890","concent_ratio","pm10_outdoor",0.0327614947387279,"sham","45361"
"891","concent_ratio","pm10_ratio",0.292288645002422,"sham","45361"
"892","concent_ratio","pm1num_indoor",0.215488631182717,"sham","45361"
"893","concent_ratio","pm1num_outdoor",-0.128404051072344,"sham","45361"
"894","concent_ratio","pm1num_ratio",0.269476218414132,"sham","45361"
"895","concent_ratio","temp_indoor",-0.0111736126672749,"sham","45361"
"896","concent_ratio","temp_outdoor",0.10188765062034,"sham","45361"
"897","concent_ratio","temp_ratio",-0.104682602473005,"sham","45361"
"898","inlttmp_indoor","inlttmp_outdoor",0.99549620484096,"sham","45361"
"899","inlttmp_indoor","inlttmp_ratio",0.192357550570899,"sham","45361"
"900","inlttmp_indoor","pm1_indoor",-0.384063720629823,"sham","45361"
"901","inlttmp_indoor","pm1_outdoor",-0.499641090804729,"sham","45361"
"902","inlttmp_indoor","pm1_ratio",0.141048523325935,"sham","45361"
"903","inlttmp_indoor","pm25_indoor",-0.174481563311988,"sham","45361"
"904","inlttmp_indoor","pm25_outdoor",-0.503865658212699,"sham","45361"
"905","inlttmp_indoor","pm25_ratio",0.155966625472379,"sham","45361"
"906","inlttmp_indoor","pm10_indoor",0.0224759350070725,"sham","45361"
"907","inlttmp_indoor","pm10_outdoor",-0.287205440099857,"sham","45361"
"908","inlttmp_indoor","pm10_ratio",0.151228894584054,"sham","45361"
"909","inlttmp_indoor","pm1num_indoor",-0.34779452476917,"sham","45361"
"910","inlttmp_indoor","pm1num_outdoor",-0.444040543090329,"sham","45361"
"911","inlttmp_indoor","pm1num_ratio",-0.00351789827214283,"sham","45361"
"912","inlttmp_indoor","temp_indoor",0.768109273365263,"sham","45361"
"913","inlttmp_indoor","temp_outdoor",0.404333225847916,"sham","45361"
"914","inlttmp_indoor","temp_ratio",-0.309998694914803,"sham","45361"
"915","inlttmp_outdoor","inlttmp_ratio",0.0985143279989481,"sham","45361"
"916","inlttmp_outdoor","pm1_indoor",-0.366244054433248,"sham","45361"
"917","inlttmp_outdoor","pm1_outdoor",-0.484458273057199,"sham","45361"
"918","inlttmp_outdoor","pm1_ratio",0.141116168262151,"sham","45361"
"919","inlttmp_outdoor","pm25_indoor",-0.159050315414886,"sham","45361"
"920","inlttmp_outdoor","pm25_outdoor",-0.491537271053447,"sham","45361"
"921","inlttmp_outdoor","pm25_ratio",0.159269075081543,"sham","45361"
"922","inlttmp_outdoor","pm10_indoor",0.0314593955912838,"sham","45361"
"923","inlttmp_outdoor","pm10_outdoor",-0.28021004115881,"sham","45361"
"924","inlttmp_outdoor","pm10_ratio",0.153899026727526,"sham","45361"
"925","inlttmp_outdoor","pm1num_indoor",-0.325513670206604,"sham","45361"
"926","inlttmp_outdoor","pm1num_outdoor",-0.440208021996981,"sham","45361"
"927","inlttmp_outdoor","pm1num_ratio",0.0130475288654876,"sham","45361"
"928","inlttmp_outdoor","temp_indoor",0.795172721718204,"sham","45361"
"929","inlttmp_outdoor","temp_outdoor",0.444049299027528,"sham","45361"
"930","inlttmp_outdoor","temp_ratio",-0.337638710468702,"sham","45361"
"931","inlttmp_ratio","pm1_indoor",-0.241503714130162,"sham","45361"
"932","inlttmp_ratio","pm1_outdoor",-0.232692253063524,"sham","45361"
"933","inlttmp_ratio","pm1_ratio",0.0186474621308618,"sham","45361"
"934","inlttmp_ratio","pm25_indoor",-0.186469769716709,"sham","45361"
"935","inlttmp_ratio","pm25_outdoor",-0.204610676019255,"sham","45361"
"936","inlttmp_ratio","pm25_ratio",-0.0140144269728651,"sham","45361"
"937","inlttmp_ratio","pm10_indoor",-0.0905743228707175,"sham","45361"
"938","inlttmp_ratio","pm10_outdoor",-0.118406018245155,"sham","45361"
"939","inlttmp_ratio","pm10_ratio",-0.0076416231561506,"sham","45361"
"940","inlttmp_ratio","pm1num_indoor",-0.281661698464292,"sham","45361"
"941","inlttmp_ratio","pm1num_outdoor",-0.101154996434175,"sham","45361"
"942","inlttmp_ratio","pm1num_ratio",-0.173915712882556,"sham","45361"
"943","inlttmp_ratio","temp_indoor",-0.168303200930058,"sham","45361"
"944","inlttmp_ratio","temp_outdoor",-0.358127699447157,"sham","45361"
"945","inlttmp_ratio","temp_ratio",0.25252682222819,"sham","45361"
"946","pm1_indoor","pm1_outdoor",0.385932353614799,"sham","45361"
"947","pm1_indoor","pm1_ratio",0.372296300954406,"sham","45361"
"948","pm1_indoor","pm25_indoor",0.896795578855123,"sham","45361"
"949","pm1_indoor","pm25_outdoor",0.400501650382172,"sham","45361"
"950","pm1_indoor","pm25_ratio",0.255798349484353,"sham","45361"
"951","pm1_indoor","pm10_indoor",0.575347866353565,"sham","45361"
"952","pm1_indoor","pm10_outdoor",0.303414658620688,"sham","45361"
"953","pm1_indoor","pm10_ratio",-0.00476823119557995,"sham","45361"
"954","pm1_indoor","pm1num_indoor",0.820252898153609,"sham","45361"
"955","pm1_indoor","pm1num_outdoor",0.250146039476498,"sham","45361"
"956","pm1_indoor","pm1num_ratio",0.583007544781651,"sham","45361"
"957","pm1_indoor","temp_indoor",-0.274673293297868,"sham","45361"
"958","pm1_indoor","temp_outdoor",0.0216834940232566,"sham","45361"
"959","pm1_indoor","temp_ratio",-0.0321504700205248,"sham","45361"
"960","pm1_outdoor","pm1_ratio",-0.383199463708175,"sham","45361"
"961","pm1_outdoor","pm25_indoor",0.159503932683159,"sham","45361"
"962","pm1_outdoor","pm25_outdoor",0.976173599450104,"sham","45361"
"963","pm1_outdoor","pm25_ratio",-0.268571982103942,"sham","45361"
"964","pm1_outdoor","pm10_indoor",-0.0602687107170532,"sham","45361"
"965","pm1_outdoor","pm10_outdoor",0.426063718159018,"sham","45361"
"966","pm1_outdoor","pm10_ratio",-0.242778993853209,"sham","45361"
"967","pm1_outdoor","pm1num_indoor",0.352163688049535,"sham","45361"
"968","pm1_outdoor","pm1num_outdoor",0.439622484002026,"sham","45361"
"969","pm1_outdoor","pm1num_ratio",0.0166190222933591,"sham","45361"
"970","pm1_outdoor","temp_indoor",-0.45814028331518,"sham","45361"
"971","pm1_outdoor","temp_outdoor",-0.136556558189984,"sham","45361"
"972","pm1_outdoor","temp_ratio",0.025252982983226,"sham","45361"
"973","pm1_ratio","pm25_indoor",0.484069848907752,"sham","45361"
"974","pm1_ratio","pm25_outdoor",-0.364804656677704,"sham","45361"
"975","pm1_ratio","pm25_ratio",0.784956539355313,"sham","45361"
"976","pm1_ratio","pm10_indoor",0.463829539721479,"sham","45361"
"977","pm1_ratio","pm10_outdoor",-0.0244837476751731,"sham","45361"
"978","pm1_ratio","pm10_ratio",0.400078233389301,"sham","45361"
"979","pm1_ratio","pm1num_indoor",0.374898983903468,"sham","45361"
"980","pm1_ratio","pm1num_outdoor",-0.184568929547192,"sham","45361"
"981","pm1_ratio","pm1num_ratio",0.587342866912239,"sham","45361"
"982","pm1_ratio","temp_indoor",0.138218291872772,"sham","45361"
"983","pm1_ratio","temp_outdoor",0.181926273489605,"sham","45361"
"984","pm1_ratio","temp_ratio",-0.109546855392689,"sham","45361"
"985","pm25_indoor","pm25_outdoor",0.178672484770456,"sham","45361"
"986","pm25_indoor","pm25_ratio",0.503042035129682,"sham","45361"
"987","pm25_indoor","pm10_indoor",0.819637470118961,"sham","45361"
"988","pm25_indoor","pm10_outdoor",0.211038600307163,"sham","45361"
"989","pm25_indoor","pm10_ratio",0.242970859036474,"sham","45361"
"990","pm25_indoor","pm1num_indoor",0.711061899229042,"sham","45361"
"991","pm25_indoor","pm1num_outdoor",-0.00792684057915054,"sham","45361"
"992","pm25_indoor","pm1num_ratio",0.634940489960784,"sham","45361"
"993","pm25_indoor","temp_indoor",-0.0710605565509305,"sham","45361"
"994","pm25_indoor","temp_outdoor",0.142701726328983,"sham","45361"
"995","pm25_indoor","temp_ratio",-0.131616240914324,"sham","45361"
"996","pm25_outdoor","pm25_ratio",-0.294066279486419,"sham","45361"
"997","pm25_outdoor","pm10_indoor",-0.058726426094173,"sham","45361"
"998","pm25_outdoor","pm10_outdoor",0.580235970589302,"sham","45361"
"999","pm25_outdoor","pm10_ratio",-0.289535849075941,"sham","45361"
"1000","pm25_outdoor","pm1num_indoor",0.420566651659099,"sham","45361"
"1001","pm25_outdoor","pm1num_outdoor",0.48026796763575,"sham","45361"
"1002","pm25_outdoor","pm1num_ratio",0.0455462693227989,"sham","45361"
"1003","pm25_outdoor","temp_indoor",-0.485266948340566,"sham","45361"
"1004","pm25_outdoor","temp_outdoor",-0.134135770089337,"sham","45361"
"1005","pm25_outdoor","temp_ratio",-0.0143039466646777,"sham","45361"
"1006","pm25_ratio","pm10_indoor",0.615324528682131,"sham","45361"
"1007","pm25_ratio","pm10_outdoor",-0.180397985969212,"sham","45361"
"1008","pm25_ratio","pm10_ratio",0.730440315841652,"sham","45361"
"1009","pm25_ratio","pm1num_indoor",0.193036155844491,"sham","45361"
"1010","pm25_ratio","pm1num_outdoor",-0.312198184797742,"sham","45361"
"1011","pm25_ratio","pm1num_ratio",0.431926215044321,"sham","45361"
"1012","pm25_ratio","temp_indoor",0.201046427429035,"sham","45361"
"1013","pm25_ratio","temp_outdoor",0.203853674742607,"sham","45361"
"1014","pm25_ratio","temp_ratio",-0.14766473303381,"sham","45361"
"1015","pm10_indoor","pm10_outdoor",0.0691615761701766,"sham","45361"
"1016","pm10_indoor","pm10_ratio",0.558030914145792,"sham","45361"
"1017","pm10_indoor","pm1num_indoor",0.404995681895172,"sham","45361"
"1018","pm10_indoor","pm1num_outdoor",-0.273210787078043,"sham","45361"
"1019","pm10_indoor","pm1num_ratio",0.529936501588538,"sham","45361"
"1020","pm10_indoor","temp_indoor",0.10662975420097,"sham","45361"
"1021","pm10_indoor","temp_outdoor",0.274890350063754,"sham","45361"
"1022","pm10_indoor","temp_ratio",-0.219265022655693,"sham","45361"
"1023","pm10_outdoor","pm10_ratio",-0.301773779092513,"sham","45361"
"1024","pm10_outdoor","pm1num_indoor",0.50307484601272,"sham","45361"
"1025","pm10_outdoor","pm1num_outdoor",0.292460572832826,"sham","45361"
"1026","pm10_outdoor","pm1num_ratio",0.275359528192821,"sham","45361"
"1027","pm10_outdoor","temp_indoor",-0.279861464477171,"sham","45361"
"1028","pm10_outdoor","temp_outdoor",0.084730547157439,"sham","45361"
"1029","pm10_outdoor","temp_ratio",-0.194791505798508,"sham","45361"
"1030","pm10_ratio","pm1num_indoor",-0.0788407687686994,"sham","45361"
"1031","pm10_ratio","pm1num_outdoor",-0.359465948933365,"sham","45361"
"1032","pm10_ratio","pm1num_ratio",0.142135361174569,"sham","45361"
"1033","pm10_ratio","temp_indoor",0.205438566334599,"sham","45361"
"1034","pm10_ratio","temp_outdoor",0.163709815846635,"sham","45361"
"1035","pm10_ratio","temp_ratio",-0.151926521739627,"sham","45361"
"1036","pm1num_indoor","pm1num_outdoor",0.33004070713216,"sham","45361"
"1037","pm1num_indoor","pm1num_ratio",0.731570752234512,"sham","45361"
"1038","pm1num_indoor","temp_indoor",-0.242466550664414,"sham","45361"
"1039","pm1num_indoor","temp_outdoor",0.113787376026364,"sham","45361"
"1040","pm1num_indoor","temp_ratio",-0.173478684361855,"sham","45361"
"1041","pm1num_outdoor","pm1num_ratio",-0.279751799420699,"sham","45361"
"1042","pm1num_outdoor","temp_indoor",-0.534958254601493,"sham","45361"
"1043","pm1num_outdoor","temp_outdoor",-0.528140625739779,"sham","45361"
"1044","pm1num_outdoor","temp_ratio",0.232217312559736,"sham","45361"
"1045","pm1num_ratio","temp_indoor",0.161094412158622,"sham","45361"
"1046","pm1num_ratio","temp_outdoor",0.499186394965029,"sham","45361"
"1047","pm1num_ratio","temp_ratio",-0.291214613904486,"sham","45361"
"1048","temp_indoor","temp_outdoor",0.645583476861987,"sham","45361"
"1049","temp_indoor","temp_ratio",-0.372960776381966,"sham","45361"
"1050","temp_outdoor","temp_ratio",-0.645971995669756,"sham","45361"
"1051","concent_indoor","concent_outdoor",0.0513508580211283,"hepa","45361"
"1052","concent_indoor","concent_ratio",0.902921674923117,"hepa","45361"
"1053","concent_indoor","inlttmp_indoor",0.102679916528869,"hepa","45361"
"1054","concent_indoor","inlttmp_outdoor",0.100860356666441,"hepa","45361"
"1055","concent_indoor","inlttmp_ratio",-0.0494426528259966,"hepa","45361"
"1056","concent_indoor","pm1_indoor",0.204860892638574,"hepa","45361"
"1057","concent_indoor","pm1_outdoor",0.074879195215452,"hepa","45361"
"1058","concent_indoor","pm1_ratio",0.250141702924769,"hepa","45361"
"1059","concent_indoor","pm25_indoor",0.263327458497964,"hepa","45361"
"1060","concent_indoor","pm25_outdoor",-0.0877663371225811,"hepa","45361"
"1061","concent_indoor","pm25_ratio",0.345362419895277,"hepa","45361"
"1062","concent_indoor","pm10_indoor",0.242302046306958,"hepa","45361"
"1063","concent_indoor","pm10_outdoor",-0.0494352078078681,"hepa","45361"
"1064","concent_indoor","pm10_ratio",0.41749302380364,"hepa","45361"
"1065","concent_indoor","pm1num_indoor",0.114187595777082,"hepa","45361"
"1066","concent_indoor","pm1num_outdoor",-0.131986707932697,"hepa","45361"
"1067","concent_indoor","pm1num_ratio",0.209479817685869,"hepa","45361"
"1068","concent_indoor","temp_indoor",0.130080633269004,"hepa","45361"
"1069","concent_indoor","temp_outdoor",0.0663059479063008,"hepa","45361"
"1070","concent_indoor","temp_ratio",0.00526815803393898,"hepa","45361"
"1071","concent_outdoor","concent_ratio",-0.0973639337735299,"hepa","45361"
"1072","concent_outdoor","inlttmp_indoor",0.0100433880408333,"hepa","45361"
"1073","concent_outdoor","inlttmp_outdoor",0.0187023809280034,"hepa","45361"
"1074","concent_outdoor","inlttmp_ratio",-0.102484339678187,"hepa","45361"
"1075","concent_outdoor","pm1_indoor",0.0378261401047285,"hepa","45361"
"1076","concent_outdoor","pm1_outdoor",0.383702662514782,"hepa","45361"
"1077","concent_outdoor","pm1_ratio",-0.099079729102446,"hepa","45361"
"1078","concent_outdoor","pm25_indoor",0.120174274907584,"hepa","45361"
"1079","concent_outdoor","pm25_outdoor",0.119313352980159,"hepa","45361"
"1080","concent_outdoor","pm25_ratio",-0.0325091150602231,"hepa","45361"
"1081","concent_outdoor","pm10_indoor",0.15792103563893,"hepa","45361"
"1082","concent_outdoor","pm10_outdoor",0.191627013271829,"hepa","45361"
"1083","concent_outdoor","pm10_ratio",-0.0324685701053927,"hepa","45361"
"1084","concent_outdoor","pm1num_indoor",-0.103958577082406,"hepa","45361"
"1085","concent_outdoor","pm1num_outdoor",0.226208389794951,"hepa","45361"
"1086","concent_outdoor","pm1num_ratio",-0.103564684604354,"hepa","45361"
"1087","concent_outdoor","temp_indoor",0.233164541023373,"hepa","45361"
"1088","concent_outdoor","temp_outdoor",-0.0969429951525966,"hepa","45361"
"1089","concent_outdoor","temp_ratio",-0.0123913156386416,"hepa","45361"
"1090","concent_ratio","inlttmp_indoor",0.125300198622004,"hepa","45361"
"1091","concent_ratio","inlttmp_outdoor",0.122791133374111,"hepa","45361"
"1092","concent_ratio","inlttmp_ratio",-0.0554458396944652,"hepa","45361"
"1093","concent_ratio","pm1_indoor",0.107004135707585,"hepa","45361"
"1094","concent_ratio","pm1_outdoor",-0.0255848091478016,"hepa","45361"
"1095","concent_ratio","pm1_ratio",0.285877402750724,"hepa","45361"
"1096","concent_ratio","pm25_indoor",0.160952047340652,"hepa","45361"
"1097","concent_ratio","pm25_outdoor",-0.080142899210045,"hepa","45361"
"1098","concent_ratio","pm25_ratio",0.297450160133924,"hepa","45361"
"1099","concent_ratio","pm10_indoor",0.173907496441702,"hepa","45361"
"1100","concent_ratio","pm10_outdoor",-0.0444757104495768,"hepa","45361"
"1101","concent_ratio","pm10_ratio",0.38518898274166,"hepa","45361"
"1102","concent_ratio","pm1num_indoor",0.122676522709213,"hepa","45361"
"1103","concent_ratio","pm1num_outdoor",-0.128315584775869,"hepa","45361"
"1104","concent_ratio","pm1num_ratio",0.21800272750999,"hepa","45361"
"1105","concent_ratio","temp_indoor",0.049440621812288,"hepa","45361"
"1106","concent_ratio","temp_outdoor",0.0836833928452833,"hepa","45361"
"1107","concent_ratio","temp_ratio",0.00540957054187282,"hepa","45361"
"1108","inlttmp_indoor","inlttmp_outdoor",0.99762984503586,"hepa","45361"
"1109","inlttmp_indoor","inlttmp_ratio",-0.620499864316242,"hepa","45361"
"1110","inlttmp_indoor","pm1_indoor",0.0219939609122722,"hepa","45361"
"1111","inlttmp_indoor","pm1_outdoor",-0.22601766724576,"hepa","45361"
"1112","inlttmp_indoor","pm1_ratio",0.211694578835679,"hepa","45361"
"1113","inlttmp_indoor","pm25_indoor",0.102952035493342,"hepa","45361"
"1114","inlttmp_indoor","pm25_outdoor",0.356153284185818,"hepa","45361"
"1115","inlttmp_indoor","pm25_ratio",0.0759863932466797,"hepa","45361"
"1116","inlttmp_indoor","pm10_indoor",0.107594373245357,"hepa","45361"
"1117","inlttmp_indoor","pm10_outdoor",0.379066501036509,"hepa","45361"
"1118","inlttmp_indoor","pm10_ratio",0.0801558543458718,"hepa","45361"
"1119","inlttmp_indoor","pm1num_indoor",0.05145596760592,"hepa","45361"
"1120","inlttmp_indoor","pm1num_outdoor",-0.0461664132597873,"hepa","45361"
"1121","inlttmp_indoor","pm1num_ratio",0.11799924222142,"hepa","45361"
"1122","inlttmp_indoor","temp_indoor",0.526030602772835,"hepa","45361"
"1123","inlttmp_indoor","temp_outdoor",0.773657490300075,"hepa","45361"
"1124","inlttmp_indoor","temp_ratio",0.0127372890870585,"hepa","45361"
"1125","inlttmp_outdoor","inlttmp_ratio",-0.672957576719004,"hepa","45361"
"1126","inlttmp_outdoor","pm1_indoor",0.0217522515741931,"hepa","45361"
